"i","j","fij"
"GTM","BOL",146
"GIN","BOL",4
"GUY","BOL",1
"HTI","BOL",6
"HND","BOL",232
"HUN","BOL",50
"ISL","BOL",2
"IND","BOL",125
"IDN","BOL",12
"IRN","BOL",21
"IRQ","BOL",2
"IRL","BOL",22
"IMN","BOL",0
"ISR","BOL",79
"ITA","BOL",883
"JAM","BOL",5
"JPN","BOL",1401
"JOR","BOL",20
"KAZ","BOL",0
"KEN","BOL",2
"KWT","BOL",2
"KGZ","BOL",0
"LAO","BOL",0
"LVA","BOL",0
"LBN","BOL",64
"LSO","BOL",6
"LBR","BOL",1
"LBY","BOL",2
"LIE","BOL",2
"LTU","BOL",0
"LUX","BOL",2
"MDG","BOL",2
"MWI","BOL",0
"MYS","BOL",5
"MLI","BOL",0
"MLT","BOL",6
"MRT","BOL",0
"MEX","BOL",8125
"MCO","BOL",2
"MNG","BOL",0
"MNE","BOL",0
"MAR","BOL",6
"MOZ","BOL",0
"MMR","BOL",1
"NPL","BOL",0
"NLD","BOL",2
"NCL","BOL",0
"NZL","BOL",34
"NIC","BOL",66
"NER","BOL",1
"NGA","BOL",7
"NIU","BOL",0
"MKD","BOL",0
"NOR","BOL",92
"OMN","BOL",1
"PAK","BOL",55
"PAN","BOL",92
"PNG","BOL",0
"PRY","BOL",1173
"PER","BOL",7138
"PHL","BOL",14
"POL","BOL",193
"PRT","BOL",37
"PRI","BOL",33
"QAT","BOL",6
"KOR","BOL",555
"MDA","BOL",0
"ROU","BOL",61
"RUS","BOL",106
"RWA","BOL",2
"KNA","BOL",1
"SPM","BOL",0
"SAU","BOL",12
"SEN","BOL",4
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",6
"SXM","BOL",32
"SVK","BOL",0
"SVN","BOL",0
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",11
"ESP","BOL",1644
"LKA","BOL",0
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",1
"SWE","BOL",200
"CHE","BOL",325
"SYR","BOL",23
"TJK","BOL",0
"THA","BOL",2
"TGO","BOL",1
"TON","BOL",0
"TTO","BOL",4
"TUN","BOL",0
"TUR","BOL",2
"TKM","BOL",0
"UGA","BOL",2
"UKR","BOL",0
"ARE","BOL",0
"GBR","BOL",580
"TZA","BOL",1
"USA","BOL",3078
"URY","BOL",402
"UZB","BOL",0
"VUT","BOL",2
"VEN","BOL",369
"VNM","BOL",1
"YEM","BOL",1
"ZMB","BOL",0
"ZWE","BOL",1
"AIA","BES",168
"ATG","BES",321
"ARG","BES",14
"ABW","BES",4376
"BHS","BES",44
"BRB","BES",142
"VGB","BES",0
"CAN","BES",52
"CHN","BES",23
"HKG","BES",58
"COL","BES",787
"CUB","BES",621
"CUW","BES",2367
"DMA","BES",1820
"DOM","BES",8195
"FRA","BES",58
"GUF","BES",2
"GRD","BES",5
"GLP","BES",61
"GUY","BES",389
"HTI","BES",4062
"IND","BES",12
"IDN","BES",59
"ITA","BES",24
"JAM","BES",450
"JPN","BES",76
"LBN","BES",312
"MTQ","BES",0
"MEX","BES",10
"NLD","BES",6705
"NZL","BES",3
"NOR","BES",2
"PRT","BES",1328
"PRI","BES",23
"KNA","BES",2083
"LCA","BES",1
"VCT","BES",39
"SXM","BES",296
"ESP","BES",15
"SUR","BES",2005
"TTO","BES",23
"GBR","BES",50
"USA","BES",346
"VIR","BES",52
"VEN","BES",454
"AUT","BIH",310
"HRV","BIH",21218
"FRA","BIH",259
"DEU","BIH",816
"HUN","BIH",233
"ITA","BIH",165
"MNE","BIH",3727
"MKD","BIH",2468
"ROU","BIH",624
"RUS","BIH",271
"SRB","BIH",16974
"SVK","BIH",4681
"SVN","BIH",2796
"AGO","BWA",551
"AUS","BWA",120
"CAN","BWA",112
"CHN","BWA",874
"COD","BWA",526
"DNK","BWA",102
"SWZ","BWA",108
"DEU","BWA",332
"IND","BWA",1967
"IRL","BWA",185
"ITA","BWA",161
"KEN","BWA",122
"LSO","BWA",505
"MDG","BWA",100
"MWI","BWA",713
"MUS","BWA",292
"MOZ","BWA",184
"NAM","BWA",286
"NLD","BWA",188
"NGA","BWA",108
"NOR","BWA",116
"PAK","BWA",145
"PRT","BWA",137
"SYC","BWA",45
"ZAF","BWA",5780
"LKA","BWA",398
"SWE","BWA",129
"UGA","BWA",295
"GBR","BWA",3289
"TZA","BWA",460
"USA","BWA",603
"ZMB","BWA",1991
"ZWE","BWA",4905
"AFG","BRA",0
"AGO","BRA",4868
"ARG","BRA",28350
"AUS","BRA",297
"AUT","BRA",4756
"BEL","BRA",1887
"BOL","BRA",15996
"BGR","BRA",409
"CAN","BRA",970
"CHL","BRA",22243
"CHN","BRA",8532
"COL","BRA",2223
"CRI","BRA",388
"CUB","BRA",442
"CZE","BRA",1535
"DNK","BRA",525
"DOM","BRA",277
"ECU","BRA",614
"EGY","BRA",4192
"SLV","BRA",405
"FIN","BRA",169
"FRA","BRA",8096
"GUF","BRA",742
"DEU","BRA",25679
"GRC","BRA",3523
"GTM","BRA",53
"GUY","BRA",1093
"HTI","BRA",254
"HND","BRA",280
"HUN","BRA",5282
"IND","BRA",697
"IRL","BRA",109
"ISR","BRA",2137
"ITA","BRA",70081
"JAM","BRA",24
"JPN","BRA",86768
"LBN","BRA",17987
"MEX","BRA",792
"MOZ","BRA",987
"NLD","BRA",3535
"NIC","BRA",329
"NOR","BRA",230
"PAK","BRA",127
"PAN","BRA",974
"PRY","BRA",21394
"PER","BRA",5716
"POL","BRA",13225
"PRT","BRA",274924
"ROU","BRA",6604
"RUS","BRA",11249
"ESP","BRA",59188
"SUR","BRA",120
"SWE","BRA",457
"CHE","BRA",2886
"SYR","BRA",4434
"TUR","BRA",1031
"GBR","BRA",3849
"USA","BRA",11806
"URY","BRA",23363
"VEN","BRA",1220
"ATG","VGB",388
"AUS","VGB",12
"BHS","VGB",14
"BRB","VGB",94
"CAN","VGB",120
"DMA","VGB",619
"DOM","VGB",748
"FRA","VGB",12
"DEU","VGB",29
"GUY","VGB",841
"IND","VGB",20
"JAM","VGB",272
"LBN","VGB",12
"MSR","VGB",108
"PRI","VGB",32
"KNA","VGB",1555
"LCA","VGB",274
"VCT","VGB",1046
"TTO","VGB",206
"GBR","VGB",440
"USA","VGB",674
"AUS","BRN",262
"BGD","BRN",659
"CHN","BRN",1509
"HKG","BRN",382
"IND","BRN",2595
"IDN","BRN",3324
"JPN","BRN",83
"MYS","BRN",40306
"NPL","BRN",3665
"NLD","BRN",247
"NZL","BRN",119
"PAK","BRN",378
"PHL","BRN",7837
"KOR","BRN",138
"SGP","BRN",1499
"LKA","BRN",676
"THA","BRN",6612
"GBR","BRN",1996
"USA","BRN",113
"AFG","BGR",222
"ALB","BGR",103
"DZA","BGR",32
"AND","BGR",0
"AGO","BGR",4
"AIA","BGR",10
"ATG","BGR",1
"ARG","BGR",7
"ARM","BGR",1207
"ABW","BGR",1
"AUS","BGR",13
"AUT","BGR",26
"AZE","BGR",8
"BHS","BGR",1
"BHR","BGR",1
"BGD","BGR",22
"BRB","BGR",1
"BLR","BGR",89
"BEL","BGR",14
"BLZ","BGR",0
"BEN","BGR",2
"BMU","BGR",0
"BTN","BGR",1
"BOL","BGR",1
"BIH","BGR",18
"BWA","BGR",7
"BRA","BGR",8
"VGB","BGR",21
"BRN","BGR",0
"BFA","BGR",3
"BDI","BGR",4
"CPV","BGR",2
"KHM","BGR",6
"CMR","BGR",1
"CAN","BGR",17
"CYM","BGR",0
"TCD","BGR",1
"CHL","BGR",3
"CHN","BGR",362
"COL","BGR",1
"COG","BGR",10
"CRI","BGR",1
"CIV","BGR",1
"HRV","BGR",15
"CUB","BGR",50
"CYP","BGR",103
"CZE","BGR",162
"PRK","BGR",1
"COD","BGR",3
"DNK","BGR",10
"DJI","BGR",1
"DMA","BGR",0
"DOM","BGR",5
"ECU","BGR",1
"EGY","BGR",30
"SLV","BGR",1
"ERI","BGR",1
"EST","BGR",4
"SWZ","BGR",1
"ETH","BGR",26
"FJI","BGR",0
"FIN","BGR",10
"FRA","BGR",63
"GAB","BGR",3
"GMB","BGR",2
"GEO","BGR",77
"DEU","BGR",252
"GHA","BGR",4
"GIB","BGR",2
"GRC","BGR",1246
"GRL","BGR",1
"GTM","BGR",1
"GIN","BGR",4
"GNB","BGR",1
"GUY","BGR",1
"HTI","BGR",1
"HND","BGR",0
"HUN","BGR",70
"ISL","BGR",1
"IND","BGR",163
"IDN","BGR",1
"IRN","BGR",98
"IRQ","BGR",171
"IRL","BGR",4
"ISR","BGR",58
"ITA","BGR",113
"JAM","BGR",1
"JPN","BGR",26
"JOR","BGR",83
"KAZ","BGR",89
"KEN","BGR",2
"KIR","BGR",1
"KWT","BGR",9
"KGZ","BGR",10
"LAO","BGR",0
"LVA","BGR",10
"LBN","BGR",266
"LBR","BGR",1
"LBY","BGR",34
"LIE","BGR",1
"LTU","BGR",9
"LUX","BGR",2
"MDG","BGR",0
"MYS","BGR",0
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",1
"MHL","BGR",0
"MRT","BGR",1
"MUS","BGR",0
"MEX","BGR",2
"MCO","BGR",1
"MNG","BGR",23
"MNE","BGR",7
"MAR","BGR",19
"MOZ","BGR",6
"NAM","BGR",1
"NRU","BGR",0
"NPL","BGR",1
"NLD","BGR",12
"NZL","BGR",5
"NIC","BGR",15
"NER","BGR",8
"NGA","BGR",31
"MKD","BGR",1018
"NOR","BGR",4
"OMN","BGR",0
"PAK","BGR",23
"PAN","BGR",4
"PNG","BGR",1
"PRY","BGR",0
"PER","BGR",7
"PHL","BGR",10
"POL","BGR",423
"PRT","BGR",3
"QAT","BGR",2
"KOR","BGR",33
"MDA","BGR",582
"ROU","BGR",143
"RUS","BGR",6899
"RWA","BGR",0
"WSM","BGR",1
"SMR","BGR",1
"SAU","BGR",1
"SEN","BGR",1
"SRB","BGR",562
"SLE","BGR",0
"SGP","BGR",2
"SVK","BGR",63
"SVN","BGR",8
"SOM","BGR",1
"ZAF","BGR",9
"ESP","BGR",18
"LKA","BGR",2
"PSE","BGR",3
"SDN","BGR",12
"SUR","BGR",0
"SWE","BGR",15
"CHE","BGR",15
"SYR","BGR",473
"TJK","BGR",5
"THA","BGR",3
"TKL","BGR",0
"TON","BGR",0
"TUN","BGR",18
"TUR","BGR",743
"TKM","BGR",7
"TCA","BGR",1
"TUV","BGR",4
"UGA","BGR",1
"UKR","BGR",1671
"ARE","BGR",1
"GBR","BGR",59
"TZA","BGR",7
"USA","BGR",139
"URY","BGR",2
"UZB","BGR",24
"VUT","BGR",0
"VEN","BGR",1
"VNM","BGR",346
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",28
"ZMB","BGR",3
"ZWE","BGR",4
"BEN","BFA",2054
"CIV","BFA",243776
"GHA","BFA",24542
"MLI","BFA",37576
"NER","BFA",8275
"NGA","BFA",2542
"SEN","BFA",1983
"TGO","BFA",6131
"BEL","BDI",642
"COD","BDI",36654
"FRA","BDI",321
"KEN","BDI",186
"RWA","BDI",221943
"UGA","BDI",1833
"TZA","BDI",11912
"AGO","CPV",1588
"ARG","CPV",5
"BEL","CPV",14
"BRA","CPV",77
"CHN","CPV",30
"CIV","CPV",9
"CUB","CPV",69
"FRA","CPV",102
"GAB","CPV",11
"GMB","CPV",7
"DEU","CPV",25
"GHA","CPV",55
"GIN","CPV",60
"GNB","CPV",539
"ITA","CPV",201
"JPN","CPV",2
"LUX","CPV",5
"MLI","CPV",9
"MEX","CPV",4
"MOZ","CPV",51
"NLD","CPV",62
"NGA","CPV",84
"PER","CPV",4
"PRT","CPV",1132
"RUS","CPV",55
"STP","CPV",2475
"SEN","CPV",141
"SLE","CPV",19
"ESP","CPV",30
"CHE","CPV",18
"TLS","CPV",11
"UKR","CPV",28
"GBR","CPV",14
"USA","CPV",188
"VIR","CPV",20
"AUS","KHM",54
"CAN","KHM",20
"CHN","KHM",707
"HKG","KHM",54
"PRK","KHM",20
"FRA","KHM",128
"DEU","KHM",18
"IND","KHM",44
"IDN","KHM",49
"ITA","KHM",7
"JPN","KHM",58
"LAO","KHM",121
"MYS","KHM",80
"MMR","KHM",24
"NPL","KHM",21
"NLD","KHM",14
"PAK","KHM",19
"PHL","KHM",71
"KOR","KHM",26
"RUS","KHM",14
"SGP","KHM",57
"LKA","KHM",22
"THA","KHM",14149
"GBR","KHM",43
"USA","KHM",91
"VNM","KHM",16771
"AGO","CMR",0
"TCD","CMR",95527
"FRA","CMR",11808
"NGA","CMR",105140
"AFG","CAN",5321
"ALB","CAN",398
"DZA","CAN",3743
"AGO","CAN",1266
"AIA","CAN",106
"ATG","CAN",1900
"ARG","CAN",10660
"ARM","CAN",1771
"ABW","CAN",523
"AUS","CAN",13390
"AUT","CAN",25600
"AZE","CAN",1041
"BHS","CAN",1061
"BHR","CAN",297
"BGD","CAN",4203
"BRB","CAN",14225
"BLR","CAN",4227
"BEL","CAN",21575
"BLZ","CAN",935
"BEN","CAN",149
"BMU","CAN",1674
"BTN","CAN",0
"BOL","CAN",1545
"BES","CAN",57
"BIH","CAN",25135
"BWA","CAN",77
"BRA","CAN",7028
"VGB","CAN",72
"BRN","CAN",4246
"BGR","CAN",2874
"BFA","CAN",38
"BDI","CAN",489
"CPV","CAN",48
"KHM","CAN",17233
"CMR","CAN",302
"CYM","CAN",96
"CAF","CAN",14
"TCD","CAN",106
"CHL","CAN",21945
"CHN","CAN",168079
"HKG","CAN",230328
"MAC","CAN",6592
"COL","CAN",7547
"COM","CAN",19
"COG","CAN",87
"CRI","CAN",1247
"CIV","CAN",1670
"HRV","CAN",466
"CUB","CAN",1737
"CUW","CAN",396
"CYP","CAN",4111
"CZE","CAN",15799
"PRK","CAN",106
"COD","CAN",1588
"DNK","CAN",20678
"DJI","CAN",111
"DMA","CAN",1449
"DOM","CAN",2668
"ECU","CAN",7685
"EGY","CAN",26881
"SLV","CAN",27145
"GNQ","CAN",10
"ERI","CAN",4630
"EST","CAN",6170
"SWZ","CAN",101
"ETH","CAN",13765
"FJI","CAN",15352
"FIN","CAN",16148
"FRA","CAN",52932
"GUF","CAN",48
"PYF","CAN",53
"GAB","CAN",38
"GMB","CAN",14
"GEO","CAN",749
"DEU","CAN",173222
"GHA","CAN",6404
"GIB","CAN",201
"GRC","CAN",80288
"GRD","CAN",4543
"GLP","CAN",125
"GTM","CAN",8559
"GIN","CAN",225
"GNB","CAN",24
"GUY","CAN",63381
"HTI","CAN",38271
"HND","CAN",2202
"HUN","CAN",54702
"ISL","CAN",532
"IND","CAN",166640
"IDN","CAN",7298
"IRN","CAN",29467
"IRQ","CAN",6875
"IRL","CAN",27255
"ISR","CAN",16092
"ITA","CAN",337392
"JAM","CAN",98288
"JPN","CAN",11783
"JOR","CAN",2025
"KAZ","CAN",3661
"KEN","CAN",15914
"KWT","CAN",2442
"KGZ","CAN",580
"LAO","CAN",13860
"LVA","CAN",7412
"LBN","CAN",52394
"LSO","CAN",77
"LBR","CAN",125
"LBY","CAN",571
"LTU","CAN",6640
"LUX","CAN",551
"MDG","CAN",1180
"MWI","CAN",293
"MYS","CAN",15453
"MLI","CAN",111
"MLT","CAN",9773
"MTQ","CAN",288
"MRT","CAN",24
"MUS","CAN",5095
"MEX","CAN",18610
"MCO","CAN",130
"MNG","CAN",24
"MNE","CAN",0
"MSR","CAN",384
"MAR","CAN",16116
"MOZ","CAN",691
"MMR","CAN",2337
"NAM","CAN",167
"NPL","CAN",120
"NLD","CAN",124373
"NCL","CAN",58
"NZL","CAN",7182
"NIC","CAN",6199
"NER","CAN",48
"NGA","CAN",3004
"MKD","CAN",7038
"NOR","CAN",7926
"OMN","CAN",14
"PAK","CAN",24161
"PAN","CAN",1118
"PNG","CAN",106
"PRY","CAN",4702
"PER","CAN",11010
"PHL","CAN",118304
"POL","CAN",177219
"PRT","CAN",154655
"PRI","CAN",182
"QAT","CAN",259
"KOR","CAN",31722
"MDA","CAN",2284
"REU","CAN",63
"ROU","CAN",32422
"RUS","CAN",95333
"RWA","CAN",307
"KNA","CAN",1464
"LCA","CAN",1713
"SPM","CAN",422
"VCT","CAN",4357
"WSM","CAN",63
"SAU","CAN",1732
"SEN","CAN",466
"SRB","CAN",0
"SYC","CAN",22486
"SLE","CAN",216
"SGP","CAN",6030
"SXM","CAN",113
"SVK","CAN",10286
"SVN","CAN",8990
"SOM","CAN",19517
"ZAF","CAN",23729
"ESP","CAN",10713
"LKA","CAN",24410
"PSE","CAN",5397
"SDN","CAN",1324
"SUR","CAN",513
"SWE","CAN",7489
"CHE","CAN",15674
"SYR","CAN",10560
"TJK","CAN",111
"THA","CAN",5585
"TGO","CAN",120
"TON","CAN",96
"TTO","CAN",47386
"TUN","CAN",2438
"TUR","CAN",11692
"TKM","CAN",106
"TCA","CAN",38
"UGA","CAN",8598
"UKR","CAN",50845
"ARE","CAN",1218
"GBR","CAN",688691
"TZA","CAN",19061
"USA","CAN",238998
"VIR","CAN",34
"URY","CAN",5033
"UZB","CAN",1459
"VEN","CAN",3339
"VNM","CAN",108997
"YEM","CAN",461
"ZMB","CAN",1339
"ZWE","CAN",2221
"ARG","CYM",3
"AUS","CYM",23
"AUT","CYM",15
"BHS","CYM",58
"BRB","CYM",64
"BEL","CYM",3
"BLZ","CYM",110
"BMU","CYM",10
"BRA","CYM",21
"CAN","CYM",422
"JEY","CYM",4
"COL","CYM",72
"CRI","CYM",87
"CUB","CYM",232
"CUW","CYM",3
"DNK","CYM",5
"DOM","CYM",20
"FIN","CYM",2
"FRA","CYM",11
"DEU","CYM",42
"GRD","CYM",4
"GUY","CYM",60
"HTI","CYM",5
"HND","CYM",747
"IND","CYM",44
"IRN","CYM",2
"IRL","CYM",79
"ISR","CYM",3
"ITA","CYM",28
"JAM","CYM",3767
"JPN","CYM",6
"KEN","CYM",10
"MYS","CYM",5
"MEX","CYM",12
"NLD","CYM",11
"NZL","CYM",17
"NIC","CYM",238
"NER","CYM",8
"NGA","CYM",2
"PAK","CYM",34
"PAN","CYM",42
"PER","CYM",4
"PHL","CYM",33
"PRI","CYM",14
"LCA","CYM",2
"VCT","CYM",9
"ZAF","CYM",11
"ESP","CYM",8
"CHE","CYM",24
"THA","CYM",16
"TTO","CYM",112
"GBR","CYM",1040
"TZA","CYM",4
"USA","CYM",1619
"VEN","CYM",10
"ZMB","CYM",2
"ZWE","CYM",5
"AUS","CAF",9
"AUT","CAF",20
"BRA","CAF",0
"CAN","CAF",19
"TCD","CAF",10010
"CYP","CAF",5
"COD","CAF",13173
"DNK","CAF",1
"EGY","CAF",67
"FRA","CAF",10537
"IRL","CAF",1
"ITA","CAF",7
"MLI","CAF",351
"NLD","CAF",19
"RUS","CAF",163
"STP","CAF",88
"SVN","CAF",15
"ZAF","CAF",81
"SSD","CAF",0
"SDN","CAF",22094
"SWE","CAF",10
"CHE","CAF",150
"TGO","CAF",5
"TUR","CAF",6
"USA","CAF",476
"CMR","TCD",30992
"CAF","TCD",8067
"COG","TCD",715
"COD","TCD",98
"FRA","TCD",886
"GAB","TCD",292
"LBY","TCD",1096
"NER","TCD",2614
"NGA","TCD",14822
"SDN","TCD",9529
"FRA","JEY",840
"IRL","JEY",1660
"PRT","JEY",3380
"GBR","JEY",54519
"AFG","CHL",0
"ALB","CHL",23
"DZA","CHL",45
"AND","CHL",10
"AGO","CHL",7
"AIA","CHL",8
"ATG","CHL",13
"ARG","CHL",32696
"ARM","CHL",21
"ABW","CHL",50
"AUS","CHL",675
"AUT","CHL",594
"AZE","CHL",3
"BHS","CHL",1
"BHR","CHL",3
"BGD","CHL",0
"BRB","CHL",23
"BLR","CHL",6
"BEL","CHL",1013
"BLZ","CHL",16
"BEN","CHL",0
"BMU","CHL",21
"BTN","CHL",4
"BOL","CHL",7277
"BIH","CHL",6
"BWA","CHL",5
"BRA","CHL",4332
"BGR","CHL",65
"BFA","CHL",1
"BDI","CHL",18
"CPV","CHL",5
"KHM","CHL",2
"CMR","CHL",18
"CAN","CHL",1051
"CYM","CHL",17
"CAF","CHL",8
"TCD","CHL",4
"CHN","CHL",1124
"HKG","CHL",29
"MAC","CHL",31
"COL","CHL",1554
"COM","CHL",4
"COG","CHL",2
"COK","CHL",2
"CRI","CHL",428
"CIV","CHL",12
"HRV","CHL",211
"CUB","CHL",518
"CYP","CHL",8
"CZE","CHL",0
"PRK","CHL",371
"COD","CHL",13
"DNK","CHL",170
"DMA","CHL",8
"DOM","CHL",124
"ECU","CHL",2163
"EGY","CHL",84
"SLV","CHL",226
"GNQ","CHL",3
"ERI","CHL",0
"EST","CHL",26
"SWZ","CHL",2
"ETH","CHL",14
"FLK","CHL",5
"FRO","CHL",2
"FJI","CHL",5
"FIN","CHL",99
"FRA","CHL",2147
"GUF","CHL",2
"PYF","CHL",18
"GAB","CHL",5
"GMB","CHL",0
"GEO","CHL",16
"DEU","CHL",5379
"GHA","CHL",5
"GIB","CHL",5
"GRC","CHL",188
"GRL","CHL",6
"GRD","CHL",7
"GLP","CHL",2
"GUM","CHL",1
"GTM","CHL",143
"GIN","CHL",0
"GNB","CHL",3
"GUY","CHL",7
"HTI","CHL",36
"VAT","CHL",21
"HND","CHL",215
"HUN","CHL",498
"ISL","CHL",24
"IND","CHL",274
"IDN","CHL",51
"IRN","CHL",82
"IRQ","CHL",22
"IRL","CHL",91
"ISR","CHL",1367
"ITA","CHL",4422
"JAM","CHL",14
"JPN","CHL",645
"JOR","CHL",139
"KAZ","CHL",5
"KEN","CHL",8
"KWT","CHL",5
"KGZ","CHL",4
"LAO","CHL",13
"LVA","CHL",47
"LBN","CHL",211
"LSO","CHL",11
"LBR","CHL",8
"LBY","CHL",17
"LIE","CHL",3
"LTU","CHL",36
"LUX","CHL",12
"MDG","CHL",9
"MWI","CHL",1
"MYS","CHL",22
"MDV","CHL",1
"MLI","CHL",10
"MLT","CHL",8
"MTQ","CHL",5
"MRT","CHL",10
"MUS","CHL",1
"MYT","CHL",0
"MEX","CHL",746
"FSM","CHL",1
"MCO","CHL",4
"MNG","CHL",0
"MSR","CHL",10
"MAR","CHL",62
"MOZ","CHL",15
"MMR","CHL",2
"NAM","CHL",2
"NRU","CHL",0
"NPL","CHL",7
"NLD","CHL",462
"NCL","CHL",3
"NZL","CHL",105
"NIC","CHL",168
"NER","CHL",2
"NGA","CHL",11
"NIU","CHL",2
"MKD","CHL",226
"MNP","CHL",8
"NOR","CHL",184
"OMN","CHL",31
"PAK","CHL",42
"PLW","CHL",1
"PAN","CHL",351
"PNG","CHL",4
"PRY","CHL",641
"PER","CHL",7052
"PHL","CHL",92
"POL","CHL",465
"PRT","CHL",127
"PRI","CHL",121
"QAT","CHL",29
"KOR","CHL",663
"MDA","CHL",3
"REU","CHL",0
"ROU","CHL",435
"RUS","CHL",449
"RWA","CHL",1
"SHN","CHL",0
"KNA","CHL",13
"LCA","CHL",5
"SPM","CHL",2
"VCT","CHL",0
"SMR","CHL",6
"STP","CHL",12
"SAU","CHL",25
"SEN","CHL",20
"SLE","CHL",1
"SGP","CHL",24
"SVK","CHL",29
"SVN","CHL",23
"SOM","CHL",12
"ZAF","CHL",134
"ESP","CHL",9710
"LKA","CHL",6
"PSE","CHL",390
"SDN","CHL",5
"SUR","CHL",8
"SWE","CHL",731
"CHE","CHL",696
"SYR","CHL",358
"TJK","CHL",2
"THA","CHL",22
"TGO","CHL",3
"TON","CHL",1
"TTO","CHL",6
"TUN","CHL",27
"TUR","CHL",178
"TKM","CHL",3
"TCA","CHL",3
"UGA","CHL",11
"UKR","CHL",35
"ARE","CHL",8
"GBR","CHL",1428
"TZA","CHL",27
"USA","CHL",5650
"VIR","CHL",1
"URY","CHL",1393
"UZB","CHL",40
"VUT","CHL",1
"VEN","CHL",2349
"VNM","CHL",10
"WLF","CHL",0
"ESH","CHL",1
"ZMB","CHL",2
"ZWE","CHL",2
"AUS","CHN",2417
"BGD","CHN",1858
"BRA","CHN",12090
"CAN","CHN",3756
"HKG","CHN",2458
"MAC","CHN",12256
"IND","CHN",4496
"IDN","CHN",21305
"JPN","CHN",4547
"MYS","CHN",3195
"PAK","CHN",1817
"PER","CHN",2202
"PHL","CHN",28155
"KOR","CHN",148141
"RUS","CHN",1080
"LKA","CHN",3026
"THA","CHN",5839
"GBR","CHN",4737
"USA","CHN",16962
"VNM","CHN",18063
"AUS","HKG",6092
"BGD","HKG",297
"CAN","HKG",8414
"CHN","HKG",1659157
"MAC","HKG",57222
"FRA","HKG",1470
"DEU","HKG",1323
"IND","HKG",12064
"IDN","HKG",90186
"IRL","HKG",466
"ITA","HKG",430
"JPN","HKG",9505
"MYS","HKG",10234
"NPL","HKG",6254
"NLD","HKG",683
"NZL","HKG",1506
"PAK","HKG",5062
"PHL","HKG",79010
"PRT","HKG",73
"KOR","HKG",3238
"RUS","HKG",59
"SGP","HKG",6619
"ESP","HKG",269
"LKA","HKG",524
"CHE","HKG",487
"THA","HKG",12860
"GBR","HKG",11838
"USA","HKG",7599
"VNM","HKG",7324
"CHN","MAC",172346
"HKG","MAC",11736
"PHL","MAC",1891
"PRT","MAC",3489
"THA","MAC",1923
"AFG","COL",107
"ALB","COL",57
"DZA","COL",17
"AND","COL",42
"AGO","COL",49
"AIA","COL",39
"ATG","COL",37
"ARG","COL",2359
"ABW","COL",283
"AUS","COL",202
"AUT","COL",280
"BEL","COL",377
"BOL","COL",634
"BRA","COL",1728
"BGR","COL",68
"CAN","COL",682
"CHL","COL",1859
"CHN","COL",1233
"HKG","COL",32
"CRI","COL",691
"HRV","COL",52
"CUB","COL",1296
"CUW","COL",83
"CZE","COL",122
"PRK","COL",99
"DNK","COL",77
"DMA","COL",46
"DOM","COL",361
"ECU","COL",11870
"EGY","COL",179
"SLV","COL",297
"EST","COL",19
"FIN","COL",56
"FRA","COL",1905
"DEU","COL",2679
"GRC","COL",146
"GTM","COL",264
"GUY","COL",17
"HTI","COL",100
"HND","COL",265
"HUN","COL",162
"IND","COL",101
"IDN","COL",77
"IRN","COL",61
"IRQ","COL",56
"IRL","COL",94
"ISR","COL",605
"ITA","COL",2660
"JAM","COL",96
"JPN","COL",515
"JOR","COL",237
"KWT","COL",23
"LVA","COL",17
"LBN","COL",1078
"LTU","COL",41
"LUX","COL",21
"MEX","COL",1908
"MAR","COL",73
"NLD","COL",425
"NZL","COL",48
"NIC","COL",470
"NGA","COL",42
"NOR","COL",61
"PAK","COL",39
"PAN","COL",2073
"PRY","COL",237
"PER","COL",2896
"PHL","COL",56
"POL","COL",495
"PRT","COL",133
"PRI","COL",432
"KOR","COL",143
"ROU","COL",458
"RUS","COL",493
"SAU","COL",96
"SXM","COL",22
"SVN","COL",26
"ZAF","COL",49
"ESP","COL",5631
"SWE","COL",175
"CHE","COL",663
"SYR","COL",1238
"TTO","COL",52
"TUR","COL",73
"UKR","COL",208
"ARE","COL",38
"GBR","COL",991
"USA","COL",13478
"URY","COL",360
"VUT","COL",190
"VEN","COL",33123
"FRA","COM",543
"KEN","COM",87
"MDG","COM",10810
"REU","COM",957
"TZA","COM",163
"AGO","COG",10334
"BEN","COG",4357
"CMR","COG",3464
"CAF","COG",10616
"TCD","COG",3239
"CHN","COG",283
"CUB","COG",164
"COD","COG",67316
"GNQ","COG",485
"FRA","COG",8574
"GAB","COG",970
"DEU","COG",178
"LBN","COG",358
"MLI","COG",4678
"MRT","COG",965
"PRT","COG",442
"RUS","COG",790
"RWA","COG",0
"SEN","COG",3468
"TGO","COG",747
"USA","COG",51
"AUS","COK",115
"FJI","COK",78
"PYF","COK",63
"NLD","COK",10
"NZL","COK",2155
"NIU","COK",9
"PNG","COK",10
"WSM","COK",5
"GBR","COK",49
"USA","COK",17
"AFG","CRI",25
"ALB","CRI",2
"DZA","CRI",44
"AGO","CRI",4
"ARG","CRI",1041
"ARM","CRI",6
