"i","j","fij"
"LBY","CIV",3192
"MLI","CIV",235307
"MRT","CIV",7662
"NER","CIV",37609
"NGA","CIV",15798
"SEN","CIV",16461
"SLE","CIV",346
"TGO","CIV",14096
"ALB","HRV",0
"DZA","HRV",0
"ARG","HRV",46
"AUS","HRV",266
"AUT","HRV",490
"BLR","HRV",0
"BEL","HRV",89
"BOL","HRV",0
"BIH","HRV",148847
"BRA","HRV",45
"BGR","HRV",0
"CAN","HRV",170
"CHL","HRV",43
"CHN","HRV",0
"COL","HRV",0
"CZE","HRV",0
"DNK","HRV",16
"EGY","HRV",0
"EST","HRV",0
"FIN","HRV",0
"FRA","HRV",332
"DEU","HRV",2143
"GRC","HRV",0
"HUN","HRV",510
"IND","HRV",0
"IDN","HRV",0
"IRN","HRV",0
"IRQ","HRV",0
"IRL","HRV",0
"ISR","HRV",0
"ITA","HRV",841
"JPN","HRV",0
"JOR","HRV",0
"KAZ","HRV",0
"LVA","HRV",0
"LBN","HRV",0
"LBY","HRV",0
"LTU","HRV",0
"LUX","HRV",0
"MEX","HRV",0
"MNE","HRV",0
"MAR","HRV",0
"NLD","HRV",80
"NZL","HRV",27
"NGA","HRV",0
"MKD","HRV",6891
"NOR","HRV",0
"PER","HRV",14
"PHL","HRV",0
"POL","HRV",114
"PRT","HRV",0
"KOR","HRV",0
"MDA","HRV",0
"ROU","HRV",0
"RUS","HRV",0
"SRB","HRV",0
"SVK","HRV",0
"SVN","HRV",10682
"ZAF","HRV",0
"ESP","HRV",0
"PSE","HRV",0
"SDN","HRV",0
"SWE","HRV",101
"CHE","HRV",217
"SYR","HRV",0
"TUR","HRV",0
"UKR","HRV",0
"GBR","HRV",53
"USA","HRV",392
"VEN","HRV",0
"ZMB","HRV",0
"ALB","CUB",133
"DZA","CUB",55
"AGO","CUB",132
"ARG","CUB",192
"BOL","CUB",74
"BGR","CUB",123
"CAN","CUB",77
"CHL","CUB",214
"CHN","CUB",507
"COL","CUB",176
"CZE","CUB",177
"DOM","CUB",118
"ECU","CUB",67
"FRA","CUB",169
"DEU","CUB",388
"GRL","CUB",88
"GRD","CUB",96
"GTM","CUB",75
"HTI","CUB",1478
"HUN","CUB",65
"ITA","CUB",359
"JAM","CUB",322
"LBN","CUB",69
"MEX","CUB",445
"NIC","CUB",227
"PAN","CUB",63
"PER","CUB",82
"POL","CUB",76
"PRI","CUB",127
"ROU","CUB",48
"RUS","CUB",1728
"ESP","CUB",5394
"UKR","CUB",460
"GBR","CUB",66
"USA","CUB",577
"VEN","CUB",222
"AFG","CYP",2
"ALB","CYP",41
"DZA","CYP",5
"ASM","CYP",0
"ARG","CYP",12
"ARM","CYP",159
"AUS","CYP",378
"AUT","CYP",39
"AZE","CYP",4
"BHS","CYP",0
"BHR","CYP",15
"BGD","CYP",159
"BLR","CYP",21
"BEL","CYP",32
"BLZ","CYP",0
"BEN","CYP",2
"BMU","CYP",0
"BOL","CYP",2
"BIH","CYP",8
"BWA","CYP",1
"BRA","CYP",6
"BRN","CYP",0
"BGR","CYP",501
"BDI","CYP",1
"KHM","CYP",0
"CMR","CYP",8
"CAN","CYP",185
"CAF","CYP",2
"CHL","CYP",5
"CHN","CYP",204
"COL","CYP",9
"CRI","CYP",0
"HRV","CYP",9
"CUB","CYP",5
"CZE","CYP",62
"PRK","CYP",3
"COD","CYP",81
"DNK","CYP",19
"DJI","CYP",0
"DMA","CYP",0
"DOM","CYP",1
"ECU","CYP",1
"EGY","CYP",774
"SLV","CYP",2
"ERI","CYP",0
"EST","CYP",2
"ETH","CYP",8
"FJI","CYP",0
"FIN","CYP",35
"FRA","CYP",97
"GUF","CYP",0
"GEO","CYP",2082
"DEU","CYP",294
"GHA","CYP",11
"GIB","CYP",1
"GRC","CYP",3411
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",0
"HND","CYP",1
"HUN","CYP",36
"ISL","CYP",2
"IND","CYP",414
"IDN","CYP",7
"IRN","CYP",189
"IRQ","CYP",54
"IRL","CYP",70
"ISR","CYP",54
"ITA","CYP",61
"JAM","CYP",2
"JPN","CYP",9
"JOR","CYP",71
"KAZ","CYP",24
"KEN","CYP",11
"KWT","CYP",34
"KGZ","CYP",3
"LAO","CYP",0
"LVA","CYP",13
"LBN","CYP",387
"LBY","CYP",34
"LTU","CYP",5
"LUX","CYP",1
"MDG","CYP",1
"MWI","CYP",1
"MYS","CYP",4
"MLT","CYP",5
"MTQ","CYP",0
"MUS","CYP",2
"MEX","CYP",6
"MAR","CYP",9
"MOZ","CYP",1
"MMR","CYP",3
"NAM","CYP",1
"NPL","CYP",12
"NLD","CYP",52
"NZL","CYP",9
"NIC","CYP",2
"NER","CYP",1
"NGA","CYP",44
"MKD","CYP",2
"NOR","CYP",19
"OMN","CYP",10
"PAK","CYP",120
"PAN","CYP",4
"PRY","CYP",0
"PER","CYP",3
"PHL","CYP",196
"POL","CYP",49
"PRT","CYP",5
"PRI","CYP",1
"QAT","CYP",2
"KOR","CYP",0
"MDA","CYP",52
"ROU","CYP",423
"RUS","CYP",1407
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",32
"SEN","CYP",1
"SRB","CYP",303
"SYC","CYP",1
"SLE","CYP",1
"SGP","CYP",2
"SVK","CYP",14
"SVN","CYP",2
"SOM","CYP",2
"ZAF","CYP",585
"ESP","CYP",12
"LKA","CYP",558
"PSE","CYP",54
"SDN","CYP",66
"SUR","CYP",0
"SWE","CYP",84
"CHE","CYP",36
"SYR","CYP",622
"TJK","CYP",1
"THA","CYP",13
"TTO","CYP",1
"TUN","CYP",6
"TUR","CYP",75
"TKM","CYP",1
"UGA","CYP",4
"UKR","CYP",287
"ARE","CYP",23
"GBR","CYP",4361
"TZA","CYP",18
"USA","CYP",393
"URY","CYP",0
"UZB","CYP",8
"VEN","CYP",7
"VNM","CYP",3
"YEM","CYP",2
"ZMB","CYP",13
"ZWE","CYP",33
"AFG","CZE",37
"ALB","CZE",28
"DZA","CZE",69
"AND","CZE",2
"AGO","CZE",29
"ATG","CZE",1
"ARG","CZE",37
"ARM","CZE",136
"AUS","CZE",32
"AUT","CZE",818
"AZE","CZE",25
"BHR","CZE",5
"BGD","CZE",7
"BRB","CZE",1
"BLR","CZE",138
"BEL","CZE",105
"BLZ","CZE",0
"BEN","CZE",6
"BMU","CZE",1
"BTN","CZE",0
"BOL","CZE",9
"BIH","CZE",220
"BWA","CZE",0
"BRA","CZE",17
"BGR","CZE",743
"BFA","CZE",0
"BDI","CZE",0
"CPV","CZE",2
"KHM","CZE",2
"CMR","CZE",0
"CAN","CZE",68
"CAF","CZE",1
"TCD","CZE",2
"CHL","CZE",4
"CHN","CZE",182
"HKG","CZE",2
"COL","CZE",11
"COM","CZE",0
"COG","CZE",14
"CRI","CZE",2
"CIV","CZE",2
"HRV","CZE",247
"CUB","CZE",98
"CYP","CZE",10
"PRK","CZE",5
"COD","CZE",7
"DNK","CZE",20
"DJI","CZE",1
"DMA","CZE",0
"DOM","CZE",0
"ECU","CZE",7
"EGY","CZE",30
"SLV","CZE",2
"GNQ","CZE",1
"ERI","CZE",1
"EST","CZE",6
"SWZ","CZE",0
"ETH","CZE",16
"FJI","CZE",1
"FIN","CZE",41
"FRA","CZE",453
"GAB","CZE",0
"GMB","CZE",1
"GEO","CZE",50
"DEU","CZE",1189
"GHA","CZE",8
"GRC","CZE",250
"GRD","CZE",0
"GTM","CZE",1
"GIN","CZE",5
"GNB","CZE",2
"GUY","CZE",1
"HTI","CZE",2
"HND","CZE",1
"HUN","CZE",771
"ISL","CZE",3
"IND","CZE",41
"IDN","CZE",15
"IRN","CZE",33
"IRQ","CZE",52
"IRL","CZE",11
"ISR","CZE",24
"ITA","CZE",175
"JAM","CZE",1
"JPN","CZE",26
"JOR","CZE",22
"KAZ","CZE",220
"KEN","CZE",7
"KIR","CZE",1
"KWT","CZE",9
"KGZ","CZE",18
"LAO","CZE",2
"LVA","CZE",12
"LBN","CZE",42
"LSO","CZE",1
"LBR","CZE",1
"LBY","CZE",18
"LIE","CZE",0
"LTU","CZE",18
"LUX","CZE",3
"MDG","CZE",4
"MWI","CZE",2
"MYS","CZE",2
"MDV","CZE",0
"MLI","CZE",3
"MLT","CZE",1
"MHL","CZE",0
"MRT","CZE",1
"MUS","CZE",1
"MEX","CZE",10
"MCO","CZE",0
"MNG","CZE",52
"MNE","CZE",20
"MAR","CZE",22
"MOZ","CZE",1
"MMR","CZE",1
"NAM","CZE",1
"NRU","CZE",1
"NPL","CZE",3
"NLD","CZE",88
"NZL","CZE",6
"NIC","CZE",3
"NER","CZE",1
"NGA","CZE",14
"MKD","CZE",105
"NOR","CZE",13
"PAK","CZE",19
"PLW","CZE",0
"PAN","CZE",2
"PNG","CZE",0
"PRY","CZE",5
"PER","CZE",14
"PHL","CZE",2
"POL","CZE",2264
"PRT","CZE",6
"QAT","CZE",3
"KOR","CZE",9
"MDA","CZE",120
"ROU","CZE",1476
"RUS","CZE",1435
"RWA","CZE",2
"KNA","CZE",1
"LCA","CZE",0
"VCT","CZE",0
"WSM","CZE",0
"SMR","CZE",0
"STP","CZE",0
"SAU","CZE",3
"SEN","CZE",7
"SRB","CZE",693
"SYC","CZE",0
"SLE","CZE",1
"SGP","CZE",1
"SVK","CZE",36842
"SVN","CZE",34
"SLB","CZE",0
"SOM","CZE",1
"ZAF","CZE",20
"ESP","CZE",25
"LKA","CZE",6
"PSE","CZE",17
"SDN","CZE",12
"SUR","CZE",0
"SWE","CZE",34
"CHE","CZE",56
"SYR","CZE",94
"TJK","CZE",7
"THA","CZE",3
"TLS","CZE",0
"TGO","CZE",3
"TON","CZE",1
"TTO","CZE",0
"TUN","CZE",33
"TUR","CZE",41
"TKM","CZE",5
"TUV","CZE",1
"UGA","CZE",2
"UKR","CZE",3958
"ARE","CZE",7
"GBR","CZE",241
"TZA","CZE",4
"USA","CZE",307
"URY","CZE",6
"UZB","CZE",21
"VUT","CZE",1
"VEN","CZE",7
"VNM","CZE",2426
"ESH","CZE",2
"YEM","CZE",23
"ZMB","CZE",4
"ZWE","CZE",3
"AUS","PRK",53
"BGD","PRK",21
"BRA","PRK",244
"CAN","PRK",82
"CHN","PRK",10741
"HKG","PRK",51
"IND","PRK",93
"IDN","PRK",172
"JPN","PRK",98
"MYS","PRK",65
"PAK","PRK",39
"PER","PRK",44
"PHL","PRK",304
"KOR","PRK",2991
"RUS","PRK",23
"LKA","PRK",24
"THA","PRK",80
"GBR","PRK",110
"USA","PRK",360
"VNM","PRK",429
"AGO","COD",225505
"BDI","COD",9725
"COG","COD",1823
"RWA","COD",11058
"SSD","COD",54593
"SDN","COD",7651
"UGA","COD",8866
"AFG","DNK",212
"ALB","DNK",3
"DZA","DNK",395
"AND","DNK",1
"AGO","DNK",30
"ATG","DNK",0
"ARG","DNK",411
"ARM","DNK",212
"ABW","DNK",4
"AUS","DNK",458
"AUT","DNK",574
"AZE","DNK",27
"BHS","DNK",1
"BHR","DNK",35
"BGD","DNK",78
"BRB","DNK",11
"BLR","DNK",33
"BEL","DNK",333
"BLZ","DNK",1
"BEN","DNK",9
"BMU","DNK",3
"BTN","DNK",6
"BOL","DNK",32
"BIH","DNK",8344
"BWA","DNK",15
"BRA","DNK",284
"BRN","DNK",2
"BGR","DNK",99
"BFA","DNK",1
"BDI","DNK",10
"CPV","DNK",4
"KHM","DNK",27
"CMR","DNK",18
"CAN","DNK",1043
"CAF","DNK",1
"TCD","DNK",1
"CHL","DNK",538
"CHN","DNK",637
"HKG","DNK",246
"MAC","DNK",2
"COL","DNK",421
"COM","DNK",13
"COG","DNK",14
"COK","DNK",0
"CRI","DNK",32
"CIV","DNK",52
"HRV","DNK",263
"CUB","DNK",20
"CYP","DNK",45
"CZE","DNK",68
"PRK","DNK",63
"COD","DNK",43
"DJI","DNK",8
"DMA","DNK",2
"DOM","DNK",12
"ECU","DNK",67
"EGY","DNK",581
"SLV","DNK",11
"ERI","DNK",32
"EST","DNK",4
"SWZ","DNK",23
"ETH","DNK",350
"FRO","DNK",2448
"FJI","DNK",4
"FIN","DNK",1101
"FRA","DNK",1228
"GUF","DNK",3
"PYF","DNK",3
"GAB","DNK",3
"GMB","DNK",171
"GEO","DNK",35
"DEU","DNK",9734
"GHA","DNK",275
"GRC","DNK",535
"GRL","DNK",3456
"GRD","DNK",0
"GLP","DNK",6
"GTM","DNK",11
"GIN","DNK",16
"GNB","DNK",9
"GUY","DNK",23
"HTI","DNK",28
"HND","DNK",11
"HUN","DNK",668
"ISL","DNK",1366
"IND","DNK",1161
"IDN","DNK",198
"IRN","DNK",5474
"IRQ","DNK",1703
"IRL","DNK",509
"ISR","DNK",709
"ITA","DNK",1570
"JAM","DNK",32
"JPN","DNK",353
"JOR","DNK",363
"KAZ","DNK",9
"KEN","DNK",289
"KIR","DNK",1
"KWT","DNK",55
"KGZ","DNK",1
"LAO","DNK",10
"LVA","DNK",6
"LBN","DNK",4631
"LSO","DNK",11
"LBR","DNK",20
"LBY","DNK",46
"LIE","DNK",5
"LTU","DNK",5
"LUX","DNK",32
"MDG","DNK",10
"MWI","DNK",19
"MYS","DNK",135
"MDV","DNK",1
"MLI","DNK",4
"MLT","DNK",27
"MHL","DNK",1
"MTQ","DNK",4
"MRT","DNK",2
"MUS","DNK",41
"MEX","DNK",97
"MCO","DNK",3
"MNG","DNK",1
"MNE","DNK",997
"MAR","DNK",1824
"MOZ","DNK",38
"MMR","DNK",13
"NAM","DNK",3
"NPL","DNK",23
"NLD","DNK",1294
"NZL","DNK",155
"NIC","DNK",17
"NER","DNK",1
"NGA","DNK",119
"MKD","DNK",586
"NOR","DNK",4748
"OMN","DNK",0
"PAK","DNK",3949
"PAN","DNK",14
"PNG","DNK",2
"PRY","DNK",13
"PER","DNK",103
"PHL","DNK",540
"POL","DNK",3035
"PRT","DNK",228
"PRI","DNK",2
"QAT","DNK",2
"KOR","DNK",2049
"MDA","DNK",20
"REU","DNK",3
"ROU","DNK",428
"RUS","DNK",586
"RWA","DNK",6
"LCA","DNK",2
"VCT","DNK",7
"WSM","DNK",1
"SMR","DNK",0
"STP","DNK",0
"SAU","DNK",25
"SEN","DNK",24
"SRB","DNK",2993
"SYC","DNK",4
"SLE","DNK",51
"SGP","DNK",92
"SVK","DNK",40
"SVN","DNK",24
"SLB","DNK",2
"SOM","DNK",386
"ZAF","DNK",300
"ESP","DNK",821
"LKA","DNK",2923
"PSE","DNK",44
"SDN","DNK",58
"SUR","DNK",12
"SWE","DNK",6260
"CHE","DNK",673
"SYR","DNK",282
"TJK","DNK",2
"THA","DNK",450
"TGO","DNK",25
"TON","DNK",2
"TTO","DNK",49
"TUN","DNK",334
"TUR","DNK",10525
"TKM","DNK",1
"UGA","DNK",118
"UKR","DNK",231
"ARE","DNK",38
"GBR","DNK",5155
"TZA","DNK",221
"USA","DNK",3175
"URY","DNK",83
"UZB","DNK",12
"VUT","DNK",2
"VEN","DNK",92
"VNM","DNK",2941
"YEM","DNK",41
"ZMB","DNK",76
"ZWE","DNK",79
"ETH","DJI",5911
"SOM","DJI",54118
"YEM","DJI",139
"AIA","DMA",5
"ATG","DMA",97
"ABW","DMA",6
"AUS","DMA",1
"BHS","DMA",2
"BRB","DMA",33
"VGB","DMA",15
"CAN","DMA",34
"CHN","DMA",9
"CUB","DMA",0
"FRA","DMA",19
"GUF","DMA",1
"DEU","DMA",4
"GLP","DMA",5
"GUY","DMA",38
"HTI","DMA",274
"IND","DMA",6
"JAM","DMA",16
"LBN","DMA",9
"MTQ","DMA",36
"MSR","DMA",31
"NLD","DMA",2
"NGA","DMA",7
"PRI","DMA",5
"KNA","DMA",9
"LCA","DMA",51
"VCT","DMA",25
"SUR","DMA",4
"SYR","DMA",4
"TTO","DMA",65
"GBR","DMA",118
"USA","DMA",137
"VEN","DMA",2
"AIA","DOM",82
"ATG","DOM",134
"ARG","DOM",1546
"ABW","DOM",172
"AUS","DOM",47
"AUT","DOM",810
"BHS","DOM",39
"BHR","DOM",18
"BEL","DOM",303
"BMU","DOM",9
"BTN","DOM",9
"BOL","DOM",194
"BIH","DOM",6
"BRA","DOM",442
"VGB","DOM",9
"BGR","DOM",205
"BDI","DOM",0
"CPV","DOM",0
"KHM","DOM",63
"CMR","DOM",3
"CAN","DOM",1794
"CAF","DOM",0
"TCD","DOM",3
"CHL","DOM",1237
"CHN","DOM",2061
"COL","DOM",2450
"COK","DOM",3
"CRI","DOM",628
"CUB","DOM",3900
"CZE","DOM",6
"DNK","DOM",59
"DMA","DOM",18
"ECU","DOM",439
"SLV","DOM",191
"FIN","DOM",31
"FRA","DOM",1571
"DEU","DOM",3081
"GRC","DOM",62
"GLP","DOM",68
"GTM","DOM",337
"GUY","DOM",31
"HTI","DOM",122793
"HND","DOM",226
"HUN","DOM",31
"IND","DOM",161
"IRN","DOM",64
"IRQ","DOM",6
"IRL","DOM",28
"ISR","DOM",148
"ITA","DOM",4969
"JAM","DOM",283
"JPN","DOM",691
"KAZ","DOM",3
"LBN","DOM",450
"MYS","DOM",7
"MLT","DOM",13
"MTQ","DOM",19
"MEX","DOM",773
"MAR","DOM",12
"NLD","DOM",412
"NIC","DOM",208
"NGA","DOM",33
"MKD","DOM",6
"NOR","DOM",44
"PAK","DOM",140
"PAN","DOM",398
"PRY","DOM",41
"PER","DOM",1202
"PHL","DOM",72
"POL","DOM",70
"PRT","DOM",111
"PRI","DOM",4118
"KOR","DOM",321
"MDA","DOM",3
"ROU","DOM",16
"RUS","DOM",115
"SHN","DOM",48
"KNA","DOM",56
"SPM","DOM",22
"SAU","DOM",24
"SRB","DOM",110
"ZAF","DOM",144
"ESP","DOM",4743
"PSE","DOM",93
"SUR","DOM",37
"SWE","DOM",85
"CHE","DOM",1382
"SYR","DOM",44
"TTO","DOM",54
"TUR","DOM",39
"TCA","DOM",3
"UKR","DOM",49
"GBR","DOM",380
"USA","DOM",4980
"VIR","DOM",297
"URY","DOM",667
"VEN","DOM",7698
"WLF","DOM",6
"AFG","ECU",11
"ALB","ECU",4
"DZA","ECU",12
"AGO","ECU",5
"ARG","ECU",964
"ARM","ECU",7
"AUS","ECU",69
"AUT","ECU",102
"BHS","ECU",9
"BEL","ECU",145
"BOL","ECU",270
"BRA","ECU",415
"BGR","ECU",30
"CMR","ECU",10
"CAN","ECU",394
"CHL","ECU",2850
"CHN","ECU",390
"HKG","ECU",19
"COL","ECU",18406
"CRI","ECU",145
"HRV","ECU",17
"CUB","ECU",551
"CZE","ECU",76
"PRK","ECU",89
"DNK","ECU",42
"DOM","ECU",52
"EGY","ECU",19
"SLV","ECU",82
"FLK","ECU",9
"FIN","ECU",16
"FRA","ECU",352
"GMB","ECU",9
"DEU","ECU",743
"GHA","ECU",9
"GRC","ECU",19
"GTM","ECU",70
"HTI","ECU",22
"HND","ECU",71
"HUN","ECU",28
"IND","ECU",51
"IDN","ECU",12
"IRN","ECU",45
"IRQ","ECU",11
"IRL","ECU",39
"ISR","ECU",107
"ITA","ECU",752
"JAM","ECU",6
"JPN","ECU",142
"JOR","ECU",19
"LBN","ECU",96
"MYS","ECU",7
"MEX","ECU",296
"MAR","ECU",10
"NLD","ECU",154
"NZL","ECU",16
"NIC","ECU",67
"NGA","ECU",16
"MKD","ECU",19
"NOR","ECU",39
"PAK","ECU",16
"PAN","ECU",164
"PRY","ECU",43
"PER","ECU",1307
"PHL","ECU",29
"POL","ECU",52
"PRT","ECU",76
"PRI","ECU",86
"KOR","ECU",135
"ROU","ECU",45
"RUS","ECU",180
"SAU","ECU",19
"SVK","ECU",8
"ZAF","ECU",29
"ESP","ECU",1048
"PSE","ECU",16
"SWE","ECU",62
"CHE","ECU",432
"SYR","ECU",16
"TTO","ECU",6
"UKR","ECU",58
"GBR","ECU",381
"USA","ECU",4283
"URY","ECU",201
"VEN","ECU",1268
"VNM","ECU",9
"AFG","EGY",194
"ALB","EGY",74
"DZA","EGY",183
"AGO","EGY",12
"ATG","EGY",7
"ARG","EGY",194
"ARM","EGY",64
"AUS","EGY",282
"AUT","EGY",330
"AZE","EGY",22
"BHS","EGY",1
"BHR","EGY",153
"BGD","EGY",89
"BLR","EGY",105
"BEL","EGY",337
"BEN","EGY",44
"BIH","EGY",12
"BRA","EGY",55
"BRN","EGY",26
"BGR","EGY",35
"BFA","EGY",64
"BDI","EGY",42
"CMR","EGY",118
"CAN","EGY",198
"CAF","EGY",35
"TCD","EGY",198
"CHL","EGY",8
"CHN","EGY",394
"COL","EGY",59
"COM","EGY",381
"COG","EGY",23
"CIV","EGY",150
"HRV","EGY",108
"CYP","EGY",53
"CZE","EGY",114
"PRK","EGY",69
"COD","EGY",62
"DNK","EGY",140
"DJI","EGY",151
"ECU","EGY",2
"SLV","EGY",65
"ERI","EGY",180
"EST","EGY",8
"ETH","EGY",227
"FIN","EGY",72
"FRA","EGY",1664
"GMB","EGY",29
"DEU","EGY",5298
"GHA","EGY",168
"GIB","EGY",4
"GRC","EGY",560
"GTM","EGY",2
"GIN","EGY",172
"GNB","EGY",68
"HUN","EGY",57
"IND","EGY",487
"IDN","EGY",1188
"IRN","EGY",73
"IRQ","EGY",489
"IRL","EGY",45
"ISR","EGY",585
"ITA","EGY",2535
"JPN","EGY",751
"JOR","EGY",1768
"KAZ","EGY",50
"KEN","EGY",101
"KWT","EGY",1211
"KGZ","EGY",37
"LBN","EGY",1016
"LBR","EGY",37
"LBY","EGY",1611
"MDG","EGY",48
"MWI","EGY",18
"MYS","EGY",1550
"MDV","EGY",4
"MLI","EGY",195
"MRT","EGY",115
"MEX","EGY",25
"MCO","EGY",29
"MNG","EGY",1
"MAR","EGY",131
"MOZ","EGY",8
"MMR","EGY",7
"NAM","EGY",124
"NLD","EGY",557
"NZL","EGY",74
"NER","EGY",92
"NGA","EGY",472
"MKD","EGY",89
"NOR","EGY",67
"OMN","EGY",271
"PAK","EGY",272
"PHL","EGY",302
"POL","EGY",236
"PRT","EGY",20
"QAT","EGY",159
"KOR","EGY",199
"MDA","EGY",42
"ROU","EGY",119
"RUS","EGY",3206
"RWA","EGY",46
"SAU","EGY",2827
"SEN","EGY",309
"SYC","EGY",9
"SLE","EGY",14
"SGP","EGY",39
"SVK","EGY",31
"SOM","EGY",642
"ZAF","EGY",110
"ESP","EGY",241
"LKA","EGY",151
"PSE","EGY",27145
"SDN","EGY",8284
"SWE","EGY",204
"CHE","EGY",936
"SYR","EGY",2818
"TJK","EGY",40
"THA","EGY",812
"TUN","EGY",242
"TUR","EGY",596
"TKM","EGY",19
"UGA","EGY",81
"UKR","EGY",35
"ARE","EGY",302
"GBR","EGY",1718
"TZA","EGY",129
"USA","EGY",3536
"UZB","EGY",66
"VEN","EGY",9
"YEM","EGY",2197
"ZMB","EGY",18
"ZWE","EGY",31
"ARG","SLV",143
"AUS","SLV",13
"AUT","SLV",7
"BGD","SLV",11
"BRB","SLV",31
"BEL","SLV",48
"BLZ","SLV",113
"BOL","SLV",48
"BRA","SLV",126
"CAN","SLV",243
"CHL","SLV",172
"CHN","SLV",168
"HKG","SLV",6
"COL","SLV",161
"CRI","SLV",759
"CUB","SLV",44
"DOM","SLV",18
"ECU","SLV",70
"FRA","SLV",91
"DEU","SLV",279
"GTM","SLV",3739
"HND","SLV",6905
"IND","SLV",11
"IRN","SLV",13
"IRL","SLV",15
"ISR","SLV",86
"ITA","SLV",275
"JAM","SLV",9
"JPN","SLV",31
"MEX","SLV",1095
"NLD","SLV",47
"NIC","SLV",1772
"PAN","SLV",260
"PRY","SLV",18
"PER","SLV",135
"PHL","SLV",18
"PRT","SLV",15
"PRI","SLV",55
"KOR","SLV",126
"RUS","SLV",13
"ESP","SLV",498
"PSE","SLV",26
"SWE","SLV",17
"CHE","SLV",54
"GBR","SLV",86
"USA","SLV",4032
"URY","SLV",75
"VEN","SLV",109
"CMR","GNQ",133
"FRA","GNQ",511
"GAB","GNQ",36
"NGA","GNQ",48
"STP","GNQ",226
"ESP","GNQ",189
"AGO","ERI",138
"BDI","ERI",306
"CHN","ERI",2
"COM","ERI",6
"COD","ERI",235
"ETH","ERI",668
"FRA","ERI",52
"IND","ERI",22
"KEN","ERI",125
"MWI","ERI",39
"MOZ","ERI",1813
"RWA","ERI",540
"SOM","ERI",741
"ZAF","ERI",60
"SSD","ERI",494
"SDN","ERI",69
"UGA","ERI",109
"GBR","ERI",14
"TZA","ERI",113
"ZMB","ERI",57
"ZWE","ERI",56
"ARM","EST",475
"AZE","EST",1358
"BLR","EST",11343
"CAN","EST",16
"CHN","EST",28
"DNK","EST",17
"FIN","EST",347
"FRA","EST",19
"GEO","EST",1132
"DEU","EST",230
"HUN","EST",18
"IND","EST",16
"KAZ","EST",3775
"KGZ","EST",575
"LVA","EST",2819
"LTU","EST",1625
"MNG","EST",10
"POL","EST",92
"MDA","EST",940
"RUS","EST",120984
"SWE","EST",51
"TJK","EST",431
"TKM","EST",477
"UKR","EST",23002
"GBR","EST",20
"USA","EST",45
"UZB","EST",1502
"AGO","SWZ",3
"AUS","SWZ",8
"BWA","SWZ",91
"BDI","SWZ",4
"CAN","SWZ",3
"COG","SWZ",1
"COD","SWZ",4
"ETH","SWZ",0
"LSO","SWZ",178
"LBR","SWZ",1
"MOZ","SWZ",25888
"NZL","SWZ",4
"RWA","SWZ",2
"SOM","SWZ",2
"ZAF","SWZ",9903
"UGA","SWZ",1
"USA","SWZ",126
"BDI","ETH",10
"COD","ETH",25
"DJI","ETH",475
"ERI","ETH",36625
"RWA","ETH",37
"SOM","ETH",324269
"SSD","ETH",201974
"SDN","ETH",28308
"UGA","ETH",54
"YEM","ETH",36
"ARG","FLK",11
"AUS","FLK",5
"CHL","FLK",25
"NZL","FLK",20
"SHN","FLK",18
"GBR","FLK",382
"USA","FLK",8
"BRA","FRO",4
"CAN","FRO",2
"CHN","FRO",1
"COL","FRO",12
"HRV","FRO",1
"DNK","FRO",1852
"DEU","FRO",13
"GHA","FRO",1
"GRL","FRO",55
"ISL","FRO",150
"IND","FRO",6
"KEN","FRO",2
"NOR","FRO",83
"PHL","FRO",4
"POL","FRO",9
"KOR","FRO",25
"ROU","FRO",1
"ZAF","FRO",1
"SWE","FRO",33
"THA","FRO",3
"TUN","FRO",8
"GBR","FRO",76
"USA","FRO",16
"AUS","FJI",687
"BGD","FJI",654
"CHN","FJI",452
"COK","FJI",16
"IND","FJI",655
"KIR","FJI",378
"NZL","FJI",620
"PAK","FJI",653
"WSM","FJI",144
"SLB","FJI",346
"TON","FJI",651
"TUV","FJI",201
"GBR","FJI",432
"VUT","FJI",91
"AFG","FIN",4
"ALB","FIN",0
"DZA","FIN",216
"AND","FIN",1
"AGO","FIN",2
"ARG","FIN",58
"ARM","FIN",0
"AUS","FIN",233
"AUT","FIN",148
"AZE","FIN",0
"BHS","FIN",0
"BHR","FIN",1
"BGD","FIN",93
"BRB","FIN",4
"BLR","FIN",0
"BEL","FIN",61
"BLZ","FIN",0
"BEN","FIN",1
"BMU","FIN",0
"BTN","FIN",0
"BOL","FIN",15
"BIH","FIN",0
"BWA","FIN",1
"BRA","FIN",70
"BRN","FIN",0
"BGR","FIN",160
"BFA","FIN",0
"BDI","FIN",3
"CPV","FIN",2
"KHM","FIN",31
"CMR","FIN",2
"CAN","FIN",449
"CAF","FIN",0
"TCD","FIN",1
"CHL","FIN",85
"CHN","FIN",253
"COL","FIN",66
"COM","FIN",1
"COG","FIN",5
"CRI","FIN",6
"CIV","FIN",13
"HRV","FIN",0
"CUB","FIN",13
"CYP","FIN",34
"CZE","FIN",129
"PRK","FIN",1
"COD","FIN",9
"DNK","FIN",317
"DJI","FIN",0
"DMA","FIN",0
"DOM","FIN",8
"ECU","FIN",13
"EGY","FIN",186
"SLV","FIN",3
"GNQ","FIN",0
"ERI","FIN",0
"EST","FIN",0
"ETH","FIN",109
