"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8014,,,,,,,,,,,,,
"CHL",,,,,30,,,,105883,,,14215,408,,4,,,,,2379,,,,,2274,,,,8107,,,3,,,,,,11952,,,,,,,,,918,,,,541,,72,142,,11,4,,,598,,,744,2291,11,158,,,,,,17,,,84,7039,,,,,,3470,,,279,,,,,136,,,,113,,124,47,14,,,,,45,,1558,4544,,,,,,,,,,0,,,,,,,25,,,,,,,,,,,,2235,,,,,,,,,13,,,1343,,539,40,,,,,,2364,,,,491,,1036,2420,8,10,61,461,,,,,0,334,,,,,,,,,,,,,,,,,3,7,,,159,,7745,,,,,12437,2432,,,,,,,,,,16,,,,,,,1517,,39707,,674,,,8933,,,,,,
"CHN",,,,59,,,,44,2743,,193,54091,5941,,29,,60456,,,2918,350,,45,232,251,21,,37,4314,,789,196,,,21,776,,148049,,,,,764,,823343,102731,602,,28,,69,,0,119,,286,176,9068,,1371,,6,1766,377,131,81,,8,48,,,,,394,546,23132,587,306,41,,178,13772,20,,165,0,,,900,188,32,,173,139,,153,2048,63,47232,87924,,,1600,,553,28109,,112261,5072,531,,,,334,1699,82,2519,60,,507,19,72,496,574,,33264,,45,98,28,48,119,2645,,862,,,740,,,,,26635,1241,193,12760,13346,42,9812,9,,,,,5916,1467,,173,177,4576,88,625,1158,34776,415,700,433,,23844,,,565,30308,,,,14,,,18,,,,,608,14,7,104173,,166,56,107,,3881,,2058,27,,829,1164,4863,5467,,25,42,375,54,,39,206,,509,,,,38,2854,,42842,,538514,,,,,3494,542,,,,35,
"HKG",,,,,,,,,0,,,34822,88,,14,,,,,,24,,,,3,43,,,,,217,,,,,61,,119224,,,,,17,1088,,6228,9,,,,730,,,,,,6,44,,246,,,,16,,6,,,,,,,,,,1260,,,,,,,,,19,,,,,,,,,,,,,,,,,,247,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,18,,,3,,,,,,,,,,,,,5951,,,,,,,387,,,,124,,,,94,,34,,,,,,,16,,,,,,,,,,,,,,,17019,,,,,,540,,,,,,,300,,,,,,,,,,,17,,,,,,,35422,,89915,,,,,208,,,,,,
"MAC",,,,,,,,,,,,1070,7,,,,,,,,,,,,,,,,,,,,,,,,,3412,,,,,11,5394,28618,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,1003,,,,,,,,,,,,,,,,,,,,,,5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030,,,,,,,,,,,
"COL",,,,,,,,,1703,,2702,1652,577,,17,,,,,1389,,,,,522,1125,,,1501,,,3,,,,,,6503,50,,,,1503,,,,,,,,2066,,0,140,,33,11,,,660,,,2556,29542,8,210,,,,,,,16,,112,8735,,,,,,4199,,,355,,,,,365,,,,386,,231,39,24,,,,,,,892,9861,,,15,,,,,,,3,,,,,0,,16,,,,,,,,,,,,2954,,,,,,,,,,,,3863,,153,124,,,,,,1112,,,,8687,,,1982,102,23,157,1894,,,,,,124,,,,,,,,,,,,,,,,,4,1,,,85,,13932,,,,,3173,3701,,,,,,,,,,17,,,,,,,5262,,223617,,,,,310277,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,1,,,,,,,,,,,,,,0,,,5,,,,,84,,,34,,,,,,,1,10091,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,5,,,,,,,,,,,,,,335,,,,3172,,,,,,,,,,8961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,6,,,,,,,,,,,,,,,,,,,,,20,,,,,,,4,7,,,,,,,,,,,,,,,,,17,182,,,,,,,,,,,,
"COG",,,,,,267,,,43,,,61,124,,,,,,,1910,,251,,,2,,,,,,,2,,,,,,94,,,358,,2,,,,,,,,2,,,,,,4,,2958,29,,,,,10,,,,,4,,,,,7,23663,,,3622,,,299,,,224,,,,,,,,,,,,5,,,,,,304,,,994,,,,,,,,,,0,,,,49,,,,,709,,,2014,,,,,,,,,,,,,564,,,662,,,183,,,,,,,,,86,,,,,,,,75,11,607,,,,,,,171,,,,,,,,,,,,,,,,,2,,,,1357,,88,,,,,69,924,,,,,56,,,,,,,,,,,,900,10851,,,,,,,,,,,251,
"COK",,,,,,,,,,,,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,,,14,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,180,,,146,68,,22,,,,,70,,,,,61,,,,126,,,0,,,,,,950,47,,,,229,,,,400,,,,,,,,,2,1,,,22,,,1051,189,,615,,,,,,,,,7,241,,,,,,398,,,14,,,,,485,,,,159,,286,4,2,,,,,3,,,230,59,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1571,,,,,,,,,,,,161,,,2450,,,,,,78,,,,2311,,,110,8,5,,279,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,435,,,,,101,283,,,,,,,,,,14,,,,,,,110,,34771,,,,,813,,,,,,
"CIV",,,,,,3,,,0,,,17,39,,,,,,,364,,1849,,,3,,,,,,,0,150404,,7,,,864,,,,,4,,,,,,,,1,,,,,,1,,,57,,,,,54,,,,,,,,,,4,22288,,,509,,,451,2222,,52,,,,,,1213,,,,,,2,1,,,,,35,,,3543,,,,,,,,,,0,,,917,148,,,,,,,,28484,,,,101,,,34,,,,,,,,,13,,,99,,,,1339,,,,,21,,,,,,,,,,14,,,,,,,42,,,,,,,,,,,1158,,,29,,,,,,,234,,86,,,,,95,758,,,0,,891,,,,272,,,,,33,,,685,,1482,,,,,,,,,,,
"HRV",,,,,,,,,1108,,,26190,25858,,,,,,,37,,,,,10,,14015,,,,,14,,,,,,10159,,,,,121,,,,23,,,,7,,,,,18,248,,,259,,,,11,16,,,,,,,,,,25,5106,,,,,,89291,,,218,,,,,,,,,,,,536,4,,,,,133,,,10486,,,20,,,,,,,1,,,,,73,,185,,,,,,10,,,,,,35,,,,,,,,,,,,39,,425,,,,,784,,50,,,,3,,,12,,525,21,,,,,,460,125,,,,,,,,,,,,130895,,,,,102,23904,,,178,,164,,,,,2356,9244,,,,,,,,,,72,,,,,,,2229,,16453,,,,,152,,,,,,
"CUB",,,,,,,,8,963,,,203,374,,48,,,,2,328,,,8,,145,852,,,410,,,32,,,46,,,1789,198,,,,832,,,,558,,139,,1658,,,,,6,37,,,56,,6,3327,501,,39,,,,,,,,,26,1228,,,,,,2405,,,118,,,,,187,32,,,503,,145,205,5,,,,,24,,,5642,946,,,,,,,,,18,,,,,,,13,,,,,,,,,,,,2623,,,,,,,,,571,,,269,,,290,,,,,,24,,,,1072,,,231,,74,141,10027,,,,,0,1130,,,,7,,,,,,,,10,12,,,,13,2,,,139,,16056,,,,,570,870,,,,48,,,,16,,11,,,,28,,,317,,425624,,,,,5137,,,,,,
"CUW",,,,,,,,7,,,517,24,,,,,,,,,,,,,67,1089,,,,,,,,,,,,196,0,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22489,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,25,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,330,,,,,,
"CYP",,,,,,,,,56,,,11653,93,,,,,,,45,,,,,4,,,,,,,58,,,,,,2147,,4,,,3,,,,,,,,0,,,,,,4,,,77,,,,,36,,,,,,,,,,11,572,,,,,,261,,,16922,,,,,,,,,,,,115,1,,,,,36,,,69,,,47,,,,,,,1,,,,,,4,0,,,,,,13,,,,,,,,,,,,,,,,,,71,,,,,,,,,22,,,,,,,,,16,5,,,,,,18,220,,,,,,,,,,,,59,,,,,14,,,,663,,79,6,,,,155,88,,,,,,,,,,4970,,,,,,,36553,,4626,,,,,7,,,,,,
"CZE",,,,,,,,,2450,,,7168,20684,,,,,,57,30,,,,,40,,,,614,,,194,,,,,,8178,,,,,38,,,,46,,,,,,336,181,,156,,,,130,,,7,33,108,,,,,,,,,,136,7307,,,,,,24995,,,1705,,,,,,,,,,,,371,38,,,,,754,,,2927,,,15,,,,,,,71,,,,,0,37,49,,,,,,6,,,,,,156,,,3,,,,,,73,,,2689,,123,,,,,29,,89,,,,10,,,25,,4378,48,,,,171,,436,7050,,,,,,,,,,,,271,,,,,22127,246,,,346,,587,,,,,195,5210,,,,,,,,,,326,,,,,,,6331,,43674,,,,,163,,,,,,
"PRK",,,,,,,,,0,,,111,1038,,,,,,48,996,,,,,30,,,,,,,0,,,,21,,55,,,,,31,,,,84,,,,9,,,,,8,24,,,124,,,,82,38,,,,,,,,,,2,63,,,26,,,698,,,3,,,,,,,,,,,15,,,,,,,43,,,15,,,23,16944,,,,592,,59,,,,,,,,,,,,,,,,,,,605,,,27,,,,,,0,,,0,,,,,,,,,13,,,,,,,24,823,,1,,,,,,,4258,,,,,,,,,,,,,,1,,,,,,,76,,13,,,,,15,135,,83,0,,,,,,,7,,,,8,,,0,,,,,,,20,104,,,,,
"COD",,,,,,7392,,,,,,147,192,,,,,,,22148,,,,,1,,,410,,,,1,,21295,,,,2944,,10346,92,,2,,,,,,58067,,2,,,,,131,2,,,49,,,,,35,,,378,,73,26,,,,49,16783,,,1700,,,3733,8,,457,,,,,,,,,,,,5,0,,,,,15,,,612,,,,,180,,,,,,,,,97,,,47,,1160,,,,,,,17,,,1,,,,,,,1453,,2330,,,1356,,,5,,,,,,8,,,,,,,,0,,525,,,,,,,,45732,,,,,,,,,,16,,,0,,,,,,,3494,,377,,,6823,,410,1163,,,0,,166,,,,,4,,,,38342,,,2238,11136,2145,,,,,,,,,,15197,
"DNK",,,,,53,,,,284,,,4411,493,,10,,,,64,1298,,,10,7,26,,,46,203,,,6,,,,,,9841,4,1,,,98,,,,31,,,,15,,23,,,34,18,,,,,,13,22,121,,,,13,,,,901,,240,4411,,,,,,10935,,,949,2042,,,,,,,,,,,65,1211,,,,,167,,795,2743,,300,27,,,,,,,26,,,,309,4,31,755,,,,,,7,,,,,,131,,,,,,,,,52,,,1552,,456,16,,,,,,11292,,,,9,,,68,86,493,159,,,,,,27,1289,,,,,,,,,,,,44,,,,,26,10,,,493,,2410,,,,,17053,2174,,69,98,,,,,,,1006,,,,75,,,9917,,21062,,,,,45,,,,,,
"DJI",,,,,,,,,,,,35,2,,,,,,,37,,,,,,,,,,,,0,,,,,,155,,,,,,,,,,,,,,,,,,2,1,,,8,,,,,97,,,,,,747,,,,1,1498,,,,,,,,,8,,,,,,,,,,,,,0,,,,,0,,,7,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,31,27,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,
"DMA",,,,,,,,1722,9,,91,0,23,,19,,,336,,48,,,,,1,580,,,,391,,0,,,,,,1083,,,,,8,,,,24,,,,3,,,,,0,0,,,3,,,7,,,,,,,,,,,,0,504,338,,,,,,,,266,,27,3279,,,,,8,,,,,0,,,,,0,,,15,65,,,,,,,,,,,,,,,,77,,,,,,,,149,,,,,,,,,177,,,,,,,26,,,,,,,,,,,,,11,,,,,,,1354,,,,,,,,,54,62,,46,,,,,,,,,,,,,,,,,297,,,,,20,85,,,,,,,,,,,,,,,,,1875,,9197,2125,,,,18,,,,,,
"DOM",,,,,,,141,618,619,,2017,22,1357,,31,,,,,1240,,,5,,14,5663,,,130,449,,5,,,,,,1983,8,,,,106,,,,183,,,,354,,,118,,3,1,,,38,,,,74,,20,,,,,,,,,9,308,,,,,,2177,,,120,,,1425,,41,,,,1007,,38,6,3,,,,,2,,,10136,,,,,,,,,,0,,,,,0,,21,,,,,,,,39,,,,429,,,,,9,,,,,,,2803,,,27,,,,,,91,,,,2532,,,58,,0,16,26576,,,,,0,,,,,16,,,,,,,,,,,,,,2,,,,,15728,,,,,113,4092,,,,,,,,,,,,235,,,,,143,,294313,1138,,,,9967,,,,,,
"ECU",,,,,,,,,770,,,651,227,,9,,,,,981,,,,,270,,,,358,,,2,,,,,,4829,,,,,3045,,,,5701,,,,301,,,54,,2,5,,,147,,,582,,7,69,,,,,,,,,16,1036,,,,,,1442,,,31,,,,,63,,,,,,112,19,6,,,,,15,,,7673,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,642,,,,,,,,,,,,384,,,35,,,,,,134,,,,646,,,1441,64,8,70,355,,,,,,141,,,,,,,,,,,,,,,,,3,,,,,,6508,,,,,429,1333,,,,,,,,,,,,,,,,,899,,111336,,,,,13714,,,,,,
"EGY",,,,,,,,5,236,,,19360,3333,,5,8570,,,,483,,,,,15,,,,1840,,,12,,,,,,16139,,27,,,29,,,,65,,,,3,,0,,,759,13,,,356,,,,10,,,,,,,,,,,31,8260,,,,,,3107,9,,9341,,,,,18,,,,,,,75,3,,,,3210,92,,12018,14584,,336,66825,,,,47959,,,1,32203,,,4614,,1,9,,,,12,,113,,,109,,,79,,,,,,557,,,95,,,1536,,183,,,,,1074,,82,11502,,,17,,,2,10,67,28,37,68,,,,4,717,,,,,,,,,,122046,,19,,,,,2,14,,,537,,409,2,9744,10611,,695,1526,,,0,,,,,,299,647,,,,8,,70836,10637,,39045,,,,,167,,,,3895,59,
"SLV",,,,,,,,,87,,,5130,25,,3,,,,,162,3093,,,,44,,,,111,,,1,,,,,,16815,,,,,108,,,,146,,,,13085,,,,,2,2,,,22,,,199,103,89,,,,,,,,,,5,608,,,,,,277,,,16,,,,,70239,,,,,,31519,6,1,,,,,9,,,2153,79,,,,,,,,,,,,,246,,,,,,,,,,,,,,,2652,,,,,,,,,,,,110,,,936,,,,,,45,,,,1019,,,36,,,7,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,,,,,1034,235,,,,,,,,,,,,,,,,,191,,317801,,,,,540,,,,,,
"GNQ",,,,,,,,,,,,,3,,,,,,,660,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,272,,,,,,,,1,,,,,,,,,,,,,,,,,,0,84,,,18288,,,,,,0,,,,,,,,,,,,,1,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,23,,,,,,,18,,,,,,,,,175,,,,,0,,,,,,,,,4338,,,,,7,10,,,,,22,,,,,,,,,,,,15,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,747,36,,,165,,,,0,,,,,1,,,,,,,0,,,,,,2396,,,,,0,,,,,,,,,,,,,2,0,,,44,,,,,180,,,,,,16269,,,,3,105,,,,,,1791,,,58,,,,,,,,,,,,2,0,,,,303,8,,,3034,,,58,,32,,915,,,0,,,,535,,,,,,,,,3,,,,,,,,,,,,,,,,,,96,,,,,,,,,22,,,,,,,,,0,,,176,,,,,,,,,,,,,,,,,,,0,,,,,,0,151,,4,,,136703,,1346,1021,,,,,,,,,,,,,,0,,1398,1842,,7339,,,,,11,,,,1048,,
"EST",,,,,,,,,69,,,1395,169,309,0,,,,1970,31,,,,,2,,,,,,,11,,,,,,3193,,,,,17,,,,10,,,,2,,2,,,8,13,,,161,,,,,8,,,,,,,,,,1784,531,,,,,402,3555,,,52,,,,,,,,,,,,46,7,,,,,355,,,192,,,,332,,,,753,,1573,,,,,0,679,13,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,98,,,,,,,5,,210,80,,,,,,,33811,,,,,,,,,,,,,,,,,11,0,,,10,,36,,,,,5406,180,,,,,,,,,,40,,,,,5914,,590,,4939,,,,,31,,,,,,
"SWZ",,,,,,,,,,,,92,9,,0,,,,,,,,,,,,,66,,,,2,,,,,,67,,,,,0,,,,,,,,0,,,,,,1,,,16,,,,,,,,,,,,,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,7,,,4,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,26,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629,,,,,,,9,35,,,,,,,,,,28,,,,,,,236,22,,,,,,,,,,,,
"ETH",,,,,,,,21,40,,,1190,457,,,116,,,1,1058,,,,,3,,,,,,,3,,,,,,7125,,,,,3,,,,,,,,0,,,,,18,5,,,349,6114,,,,300,,,330,,1,,,,,169,2452,,,,,,7155,8,,1523,,,,,,,,,,,,15,11,,,,,46,,25197,8490,,,48,,12696,,644,,,,,,,781,,,,,,,,,14,,,,,,,,,,,,,,,203,,,2346,,96,10,,,,,,871,,,,,,,,,15,5,,250,,,,,147,,,,2,,,,,,20828,,,,,,,2,,,8554,823,,74,,,258412,,5144,1208,,,0,,,,,,,20,,,,87,,984,2151,,24496,,,,,10,,,,288,,
"FLK",,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5133,,,,,,,,,,,,,,,,3,,,,,,,,,2,65,,,,,,,,,,,,164,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,
"FJI",,,,49,,,,,1,,,21457,7,,,,,,,12,,,,,1,,,,,,,0,,,,,,9662,,,,,3,,,,,,,37,1,,,,,2,1,,,12,,,,,,,,,,,,,,,3,56,,15,,,,,,,4,,,,,,,,,,,,,0,760,,,,5,,,9,,,,,,111,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,83,,0,,9356,,,,16,,,7,,,,,54,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,112,,15,,3,,,,,25,41,,,,,,,194,,,,,,35,,,,905,,12429,,,,69,,,,,,,
"FIN",,,,,,,,,108,,,4938,708,,,,,,825,919,,,,,28,,,,88,,,10,,,,,,7714,3,,,,53,,,,22,,,,8,,9,,,130,60,,,2309,,,16,30,110,,,,468,,,,,,,3368,,,,,,9732,,,837,4,,,,,,,,,,,151,68,,,,,139,,376,1135,,230,,,,,,121,,239,,,,303,0,34,262,,,,,,9,,,,,,49,,,13,,,,,,79,,,1156,,,,,,,,,2633,,,,3,,,23,2,126,114,,,,,,64,1005,,,,,,,,,,,,14,,,,,21,1,,,261,,2229,1,,,,105579,2469,,,,,,,,,,519,,,,,,,6004,,14616,,,,,36,,,,,,
"FRA",,,614,,1984,,,18,3270,,,7913,3000,,37,54,,,,64414,,245,44,8,255,56,130,,3439,6,,66,,159,68,119,5067,32495,8,6347,444,436,1268,,531,,855,232,2920,,208,,390,126,,193,639,,,1542,,13,1084,399,1173,89,857,84,36,,,,,,279,,7902,7632,2896,,,52736,50,,5136,3,,20420,,120,701,28,,164,,46,1127,101,1949,,,,1951,,12723,41999,,1989,181,,,,269,,,38,88,,139,2813,34,133,8486,2587,,,35,1270,62,,18127,,329,1079,2406,,4332,2,,,6609,,,417,,,8378,9639,515,48,,,,,,1200,226,,,125,,239,671,104,22917,39628,154,75,362,,23058,304,723,,,,13,370,,2,16,,,6256,85,87,,,,575,687,,,2100,,60726,26,,,,2161,48213,,,304,,717,,,,1910,6294,,,,81,,475,43545,,69345,,437,,114,1986,16,225,84,,21,
"GUF",,,,,,,,2,,,,3,,,,,,,,,,,,,1,1,,,312,,,,,,,,,25,,,,,0,,,,,,,,3,,,,,0,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,1,,,482,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
"PYF",,,,,,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,9,,,,,,,32,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,11,,,,
"GAB",,,,,,,,,,,,3,6,,,,,,,148,,,,,1,,,,,,,3,,,6,,,119,,,146,,2,,,,,,611,,1,,,,,,0,,,2,,,,,,,39,,,,,,,,1,4306,,,,,,49,,,14,,,,,,,,,,,,1,,,,,,1,,,38,,,,,,,,,,,,,,,,,,,,,,2175,,,,40,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,64,,,,,,,,,,,,92,,18,,,,,0,91,,,,,226,,,,,,,,,,,,36,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,3,40,,,,,,,69,,,,,,,,,,,,2,,,6,,,64,,,,,0,,,,,,,,,2866,,,,,2,,,129,,,,3,6,,,,,,,,,,8,660,,,,,,233,6,,25,,,,,,329,628,,,,,2,2,,,,,15,,,129,,,,,,,,,,0,,,272,,,,,,,,,284,,,,,,,,,,,,,,,,67,,,37,,,,,,,,,184,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2530,,,2392,,,,,,,,,1004,,,,,944,32,,,,,263,,,,,,,,,0,,,1151,,1850,,,,,,,,,,,
"GEO",,,,,,,,,,18196,,83,974,32075,,,,,3973,93,,,,,0,,,,,,,64,,,,,,387,,,,,0,,,,,,,,4,,,,,2530,55,,,40,,,,,,,,,920,,,,,,3,712,,,,,,3425,,,26703,,,,,,,,,,,,76,2,,,,,63,,12533,110,,,,1201,,,,4525,,578,,,,,,461,,,,,,,7,,,,,,,,,,,,,,,,,,21,,,,,,,,,6,,,,0,,,,,207,9,,,,1068,,0,315290,,,,,,,,,,,,25,,,,,11,,,,,,122,,,,,72,184,,368,,,,,,,,2168,,,,,38536,,152,,4410,,,,,8,,,,,,
"DEU",,,1674,,165,,,29,6807,386,,63833,67229,193,90,,,,21,30996,17,,106,6,711,,438,143,11013,19,,307,,,15,19,,88942,26,,,,2715,,374,,1096,,118,,440,,4025,288,,518,1730,,,13857,,9,2279,785,3413,140,,,356,,,,9,,1086,109703,,107,16,,668,,,,33877,6,,86,,255,,,,344,,76,10696,621,2330,,,,2234,,15512,53892,,2089,311,,,,,6054,,1229,151,,449,7540,601,955,6268,,,,107,,225,,,,31,,2321,,,22,,,432,,,7393,,,73078,,3608,132,,,,23,,5140,,,,131,,842,903,267,69618,10083,873,,276,1137,,1077,75322,,,,25,,,18,,,,380,242,25,61,,,554,3618,,,12978,,51647,19,,,,19631,101102,,77,355,,50,,,64,446,109128,728,,,96,604,,136729,327,365990,,1204,8242,,2039,,,,,97,
"GHA",,,,,,,,9,,,,639,641,,20,,,,,1395,,1374,14,,0,,,,,,,2,19874,,38,,,5927,,,,,1,,,,,,,,0,55150,,,,15,4,,,249,,,,5,43,,,,,,,,,,36,2746,,,389,,,8120,,,198,,,,,,,,,,,,18,6,,,,,151,,,12914,,617,13,,,,,,,,,35,4504,119,,,,,,,,1107,2,,,129,,,,,,,,,,,,83,,,3906,,,,1601,35970,,,,411,,,,,,,,1,16,7,,,,,,0,116,,,,5,,,,,,,349,7,,427,,,0,3,,,1505,,194,,,,,377,801,,,,,11765,,,,,9,,,,18,,,22027,,16066,,,,,5,,,,,84,
"GIB",,,,,,,,,20,,,232,,,,,,,,,,,,,1,,,,,,,2,,,,,,116,,,,,3,,,,,,,,2,,,,,0,,,,,,,,,3,,,,,,,,,,,44,,,,,,,,,7,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,4798,,,,,,,,,,,,,
"GRC",,24520,,,,,,,1486,2026,,70135,882,,25,,,,83,8534,,,37,,5,,,,1165,,,870,,,,,,39748,,,,,95,,,,54,,,,7,,35,,,3658,284,,,260,,,37,6,626,,,,,,,,,,55,7410,,,,,,157731,,,,,,,,,,,,,,,679,3,,,,,65,,939,6742,,,61,,,,,,,92,,,,1538,48,5,406,,,,,,5,,,,,,94,,,,,,,,,,,,2062,,,,,,,128,,128,,,,65,,,10,9,1402,43,,,,83,,2256,947,,,,,,,,,,,,349,,,,,45,26,,,1448,,324,2,,,,4042,2465,,,,,,,,,,41844,,,,18,,,11017,,84274,,,,,333,,,,,,
