"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7333,,,,,,,,,,,,,
"CHL",,,,,33,,,,108853,,,13567,374,,4,,,,,2604,,,,,2348,,,,11601,,,4,,,,,,11230,,,,,,,,,892,,,,586,,38,156,,6,7,,,600,,,1357,2711,9,136,,,,,,25,,,91,6595,,,,,,3114,,,303,,,,,95,,,,203,,128,63,20,,,,,30,,1342,2375,,,,,,,,,,1,,,,,,,28,,,,,,,,,,,,1909,,,,,,,,,32,,,1330,,480,75,,,,,,2885,,,,506,,1389,2063,4,18,58,418,,,,,0,328,,,,,,,,,,,,,,,,,5,7,,,246,,6449,,,,,12592,2535,,,,,,,,,,9,,,,,,,1300,,29448,,625,,,9742,,,,,,
"CHN",,,,141,,,,40,3107,,242,54255,4993,,51,,70971,,,2971,473,,83,264,424,27,,1018,5115,,929,247,,,20,1077,,138663,,,,,927,,949254,86329,790,,299,,121,,0,380,,277,278,10522,,1070,,13,2247,557,370,143,,45,44,,,,,441,560,19896,614,293,102,,159,20740,101,,276,0,,,1315,173,122,,249,191,,266,2194,55,50768,82982,,,1456,,449,25410,,110050,646,611,,,,278,2044,93,77,80,,1293,21,103,470,738,,32710,,145,75,61,55,32,628,,1049,,,1081,,,,,29002,3151,273,12500,12795,47,9179,35,,,,,1928,1411,,237,366,5863,50,794,1393,37615,373,752,393,,24455,,,766,34661,,,,13,,,66,,,,,767,66,266,86902,,154,76,132,,4170,,2291,285,,882,1374,3349,4325,,35,74,637,224,,64,219,,511,,,,91,4812,,40188,,519973,,,,,4573,650,,,,93,
"HKG",,,,,,,,,9,,,33861,86,,21,,,,,,25,,,,5,78,,,,,215,,,,,81,,112067,,,,,23,1717,,6645,22,,,,874,,,,,,3,58,,246,,,,21,,4,,,,,,,,,,1039,,,,,,,,,21,,,,,,,,,,,,,,,,,,221,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,27,,,4,,,,,,,,,,,,,5490,,,,,,,467,,,,146,,,,169,,23,,,,,,,20,,,,,,,,,,,,,,,14689,,,,,,535,,,,,,,223,,,,,,,,,,,16,,,,,,,37509,,87787,,,,,292,,,,,,
"MAC",,,,,,,,,,,,877,3,,,,,,,,,,,,,,,,,,,,,,,,,3208,,,,,9,7076,30151,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,813,,,,,,,,,,,,,,,,,,,,,,4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,,,,,,,,,,,
"COL",,,,,,,,,1459,,1744,1494,398,,13,,,,,929,,,,,480,516,,,1695,,,3,,,,,,6092,86,,,,1231,,,,,,,,2081,,0,128,,11,16,,,764,,,2661,26355,44,165,,,,,,,23,,130,6802,,,,,,2202,,,55,,,,,245,,,,400,,296,45,18,,,,,,,628,2452,,,8,,,,,,,0,,,,,0,,8,,,,,,,,,,,,2576,,,,,,,,,,,,2921,,137,113,,,,,,1472,,,,8492,,,1724,107,46,72,1707,,,,,,173,,,,,,,,,,,,,,,,,12,3,,,74,,7751,,,,,3649,2774,,,,,,,,,,10,,,,,,,3398,,179708,,,,,278046,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,1,,,,,,,,,,,,,,1,,,12,,,,,443,,,26,,,,,,,1,9378,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,1843,,,,4070,,,,,,,,,,11193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,9,,,,,,,,,,,,,,,,,,,,,100,,,,,,,5,10,,,,,,,,,,,,,,,,,16,276,,,,,,,,,,,,
"COG",,,,,,210,,,47,,,69,160,,,,,,,2982,,291,,,1,,,,,,,7,,,,,,88,,,419,,5,,,,,,,,3,,,,,,20,,2954,29,,,,,29,,,,,5,,,,,5,26297,,,3125,,,545,,,211,,,,,,,,,,,,32,,,,,,274,,,904,,,,,,,,,,1,,,,134,,,,,858,,,2194,,,,,,,,,,,,,616,,,917,,,250,,,,,,,,,86,,,,,,,,87,47,541,,,,,,,253,,,,,,,,,,,,,,,,,4,,,,2355,,206,,,,,80,1146,,,,,82,,,,,,,,,,,,893,11149,,,,,,,,,,,205,
"COK",,,,,,,,,,,,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,16,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,179,,,161,44,,16,,,,,66,,,,,61,,,,188,,,2,,,,,,890,118,,,,212,,,,357,,,,,,,,,0,3,,,46,,,673,162,,573,,,,,,,,,9,194,,,,,,241,,,12,,,,,261,,,,101,,331,11,3,,,,,2,,,71,42,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,143,,,2277,,,,,,79,,,,1844,,,100,20,19,,252,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,343,,,,,92,222,,,,,,,,,,17,,,,,,,90,,23701,,,,,592,,,,,,
"CIV",,,,,,3,,,1,,,26,94,,,,,,,510,,2057,,,0,,,,,,,2,152766,,5,,,813,,,,,6,,,,,,,,1,,,,,,4,,,134,,,,,127,,,,,,,,,,24,19978,,,894,,,1294,2663,,64,,,,,,1637,,,,,,6,0,,,,,36,,,3290,,,,,,,,,,1,,,1215,363,,,,,,,,30893,,,,85,,,36,,,,,,,,,30,,,161,,,,1435,,,,,71,,,,,,,,,,43,,,,,,,58,,,,,,,,,,,1270,,,43,,,,,,,461,,155,,,,,198,729,,,0,,900,,,,274,,,,,31,,,844,,2855,,,,,,,,,,,
"HRV",,,,,,,,,1011,,,28846,23527,,,,,,,35,,,,,18,,13257,,,,,15,,,,,,9469,,,,,171,,,,28,,,,9,,,,,12,378,,,283,,,,20,80,,,,,,,,1,,27,5696,,,,,,90667,,,189,,,,,,,,,,,,444,5,,,,,136,,,7396,,,5,,,,,,,5,,,,,62,,195,,,,,,12,,,,,,36,,,,,,,,,,,,42,,472,,,,,551,,52,,,,36,,,45,,451,37,,,,,,467,188,,,,,,,,,,,,124788,,,,,171,23817,,,213,,184,,,,,2519,8863,,,,,,,,,,57,,,,,,,2061,,15891,,,,,206,,,,,,
"CUB",,,,,,,,7,910,,,235,173,,31,,,,32,167,,,7,,166,443,,,484,,,59,,,46,,,1673,239,,,,919,,,,817,,51,,1900,,,,,7,148,,,46,,0,4253,619,,43,,,,,,,,,48,869,,,,,,2588,,,81,,,,,160,38,,,639,,315,130,6,,,,,20,,,910,891,,,,,,,,,27,,,,,,,8,,,,,,,,,,,,2235,,,,,,,,,390,,,191,,,421,,,,,,25,,,,1324,,,333,,149,109,9266,,,,,1,1383,,,,6,,,,,,,,12,14,,,,36,2,,,277,,12258,,,,,818,715,,,,44,,,,20,,13,,,,108,,,275,,389993,,,,,5466,,,,,,
"CUW",,,,,,,,6,,,578,30,,,,,,,,,,,,,71,1221,,,,,,,,,,,,183,7,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22285,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,25,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,297,,,,,,
"CYP",,,,,,,,,45,,,12265,108,,,,,,,32,,,,,2,,,,,,,68,,,,,,2018,,4,,,7,,,,,,,,2,,,,,,16,,,54,,,,,41,,,,,,,,,,42,536,,,,,,370,,,16762,,,,,,,,,,,,173,1,,,,,34,,,50,,,40,,,,,,,1,,,,,,0,2,,,,,,12,,,,,,,,,,,,,,,,,,111,,,,,,,,,69,,,,,,,,,37,6,,,,,,14,246,,,,,,,,,,,,75,,,,,18,,,,641,,86,25,,,,267,146,,,,,,,,,,4449,,,,,,,38512,,6088,,,,,6,,,,,,
"CZE",,,,,,,,,1402,,,8753,13492,,,,,,34,25,,,,,36,,,,733,,,119,,,,,,7687,,,,,34,,,,47,,,,,,92,127,,82,,,,73,,,7,85,83,,,,,,,,,,136,4608,,,,,,39369,,,1265,,,,,,,,,,,,207,26,,,,,683,,,379,,,9,,,,,,,41,,,,,11,37,30,,,,,,6,,,,,,175,,,3,,,,,,34,,,1264,,137,,,,,21,,96,,,,10,,,31,,3148,33,,,,180,,255,7054,,,,,,,,,,,,129,,,,,15280,103,,,433,,371,,,,,104,4390,,,,,,,,,,337,,,,,,,3755,,42514,,,,,164,,,,,,
"PRK",,,,,,,,,30,,,126,633,,,,,,32,678,,,,,33,,,,,,,1,,,,32,,51,,,,,157,,,,38,,,,11,,,,,4,8,,,87,,,,100,55,,,,,,,,,,0,39,,,41,,,755,,,271,,,,,,,,,,,33,,,,,,,27,,,6,,,48,15581,,,,466,,50,,,,,,,,,,,,,,,,,,,614,,,29,,,,,,142,,,2,,,,,,,,,10,,,,,,,30,954,,1,,,,,,,4987,,,,,,,,,,,,,,5,,,,,,,9,,14,,,,,37,98,,110,0,,,,,,,10,,,,40,,,5,,,,,,,20,124,,,,,
"COD",,,,,,7565,,,,,,144,244,,,,,,,25101,,,,,2,,,439,,,,5,,20152,,,,2749,,10164,108,,10,,,,,,52653,,0,,,,,110,10,,,71,,,,,59,,,438,,107,37,,,,95,16780,,,1983,,,5695,8,,471,,,,,,,,,,,,10,2,,,,,12,,,506,,,,,211,,,,,,,,,202,,,42,,1321,,,,,,,16,,,12,,,,,,,1732,,2171,,,1960,,,12,,,,,,19,,,,,,,,1,,493,,,,,,,,44038,,,,,,,,,,13,,,0,,,,,,,3994,,573,,,7153,,521,1431,,,0,,146,,,,,13,,,,34931,,,2460,10698,2098,,,,,,,,,,16328,
"DNK",,,,,58,,,,243,,,5595,389,,12,,,,104,1144,,,16,14,29,,,52,286,,,15,,,,,,9257,7,1,,,101,,,,46,,,,24,,15,,,26,30,,,,,,65,47,119,,,,26,,,,1170,,337,2580,,,,,,7531,,,365,4434,,,,,,,,,,,81,964,,,,,192,,466,927,,277,29,,,,,,,67,,,,366,15,81,683,,,,,,8,,,,,,167,,,,,,,,,108,,,975,,506,28,,,,,,9869,,,,19,,,83,158,360,156,,,,,,25,1257,,,,,,,,,,,,47,,,,,46,9,,,393,,2069,,,,,18558,1656,,92,294,,,,,,,964,,,,86,,,5916,,12592,,,,,81,,,,,,
"DJI",,,,,,,,,,,,28,3,,,,,,,39,,,,,,,,,,,,2,,,,,,145,,,,,,,,,,,,,,,,,,0,1,,,7,,,,,150,,,,,,1154,,,,0,1651,,,,,,,,,5,,,,,,,,,,,,,0,,,,,1,,,5,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,22,25,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,
"DMA",,,,,,,,1448,0,,43,3,9,,22,,,156,,49,,,,,2,380,,,,337,,0,,,,,,1016,,,,,9,,,,21,,,,0,,,,,0,0,,,4,,,20,,,,,,,,,,,,1,264,155,,,,,,,,135,,27,2325,,,,,11,,,,,1,,,,,1,,,7,63,,,,,,,,,,,,,,,,28,,,,,,,,130,,,,,,,,,154,,,,,,,22,,,,,,,,,,,,,6,,,,,,,1221,,,,,,,,,61,67,,32,,,,,,,,,,,,,,,,,111,,,,,22,46,,,,,,,,,,,,,,,,,1822,,8621,1935,,,,22,,,,,,
"DOM",,,,,,,256,426,230,,812,20,586,,33,,,,,552,,,6,,8,2604,,,60,430,,3,,,,,,1858,31,,,,91,,,,167,,,,202,,,85,,1,1,,,18,,,,59,,21,,,,,,,,,13,161,,,,,,651,,,72,,,1092,,23,,,,1278,,64,6,1,,,,,3,,,3291,,,,,,,,,,0,,,,,1,,11,,,,,,,,30,,,,413,,,,,20,,,,,,,1130,,,25,,,,,,37,,,,1022,,,54,,3,6,22749,,,,,0,,,,,10,,,,,,,,,,,,,,4,,,,,5926,,,,,115,1884,,,,,,,,,,,,285,,,,,142,,230385,723,,,,6273,,,,,,
"ECU",,,,,,,,,731,,,665,184,,3,,,,,617,,,,,251,,,,545,,,2,,,,,,4533,,,,,2467,,,,6216,,,,382,,,48,,1,10,,,122,,,473,,2,57,,,,,,,,,19,601,,,,,,955,,,17,,,,,50,,,,,,233,30,4,,,,,6,,,3700,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,,262,,,43,,,,,,138,,,,958,,,1050,77,28,70,320,,,,,,172,,,,,,,,,,,,,,,,,7,,,,,,5098,,,,,456,1004,,,,,,,,,,,,,,,,,766,,112591,,,,,13121,,,,,,
"EGY",,,,,,,,5,274,,,20541,5920,,3,15058,,,,1144,,,,,18,,,,1956,,,38,,,,,,15151,,38,,,52,,,,94,,,,8,,0,,,1065,45,,,720,,,,22,,,,,,,,,,,245,14919,,,,,,9138,12,,12917,,,,,3,,,,,,,315,9,,,,9848,192,,10811,27107,,309,162571,,,,59047,,,7,72174,,,7208,,3,14,,,,12,,186,,,106,,,95,,,,,,609,,,150,,,5253,,252,,,,,769,,228,16042,,,13,,,10,34,179,36,35,203,,,,9,771,,,,,,,,,,244383,,40,,,,,53,15,,,667,,858,13,7771,11275,,1249,2629,,,0,,,,,,303,867,,,,33,,137088,12296,,52011,,,,,183,,,,4991,80,
"SLV",,,,,,,,,82,,,4898,18,,1,,,,,110,3568,,,,38,,,,332,,,1,,,,,,15783,,,,,119,,,,160,,,,12961,,,,,2,3,,,16,,,208,93,62,,,,,,,,,,6,424,,,,,,227,,,10,,,,,54107,,,,,,29173,5,0,,,,,5,,,860,58,,,,,,,,,,,,,239,,,,,,,,,,,,,,,2279,,,,,,,,,,,,87,,,1200,,,,,,36,,,,1127,,,31,,,7,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,1140,193,,,,,,,,,,,,,,,,,131,,332169,,,,,425,,,,,,
"GNQ",,,,,,,,,,,,,4,,,,,,,1032,,,,,,,,,,,,,,,,,,6,,,,,2,,,,,,288,,,,,,,,0,,,,,,,,,,,,,,,,,,0,65,,,17678,,,,,,1,,,,,,,,,,,,,0,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,11,,,,,,,15,,,,,,,,,111,,,,,0,,,,,,,,,3168,,,,,3,13,,,,,34,,,,,,,,,,,,14,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,815,29,,,393,,,,1,,,,,0,,,,,,,2,,,,,,2253,,,,,1,,,,,,,,,,,,,0,1,,,35,,,,,179,,,,,,18680,,,,2,61,,,,,,2188,,,59,,,,,,,,,,,,1,1,,,,429,12,,,1064,,,57,,34,,1607,,,0,,,,695,,,,,,,,,9,,,,,,,,,,,,,,,,,,132,,,,,,,,,22,,,,,,,,,2,,,518,,,,,,,,,,,,,,,,,,,0,,,,,,0,174,,6,,,150816,,1501,1713,,,,,,,,,,,,,,0,,3530,1751,,7176,,,,,13,,,,1452,,
"EST",,,,,,,,,37,,,1161,63,272,0,,,,1427,26,,,,,0,,,,,,,5,,,,,,3003,,,,,18,,,,9,,,,0,,1,,,2,10,,,73,,,,,8,,,,,,,,,,1501,324,,,,,318,1755,,,50,,,,,,,,,,,,17,4,,,,,319,,,20,,,,256,,,,554,,1299,,,,,15,735,3,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,61,,,,,,,5,,133,61,,,,,,,32132,,,,,,,,,,,,,,,,,4,0,,,46,,22,,,,,4154,90,,,,,,,,,,25,,,,,5154,,643,,4685,,,,,14,,,,,,
"SWZ",,,,,,,,,,,,86,6,,0,,,,,,,,,,,,,108,,,,0,,,,,,64,,,,,2,,,,,,,,1,,,,,,0,,,23,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,26,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,19006,,,,,,,5,23,,,,,,,,,,16,,,,,,,233,47,,,,,,,,,,,,
"ETH",,,,,,,,17,29,,,1373,336,,,276,,,17,1653,,,,,1,,,,,,,27,,,,,,6697,,,,,6,,,,,,,,1,,,,,11,24,,,471,4829,,,,203,,,357,,2,,,,,225,1523,,,,,,10049,8,,1406,,,,,,,,,,,,46,11,,,,,36,,25090,2646,,,9,,16825,,1132,,,,,,,689,,,,,,,,,16,,,,,,,,,,,,,,,95,,,3128,,89,19,,,,,,1356,,,,,,,,,43,2,,736,,,,,225,,,,0,,,,,,41706,,,,,,,8,,,9490,969,,100,,,238328,,5959,1233,,,0,,,,,,,14,,,,88,,2486,2118,,28370,,,,,18,,,,399,,
"FLK",,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3400,,,,,,,,,,,,,,,,1,,,,,,,,,0,213,,,,,,,,,,,,109,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,
"FJI",,,,52,,,,,0,,,18887,4,,,,,,,3,,,,,0,,,,,,,1,,,,,,9068,,,,,4,,,,,,,44,0,,,,,0,2,,,5,,,,,,,,,,,,,,,3,40,,14,,,,,,,6,,,,,,,,,,,,,0,538,,,,3,,,1,,,,,,137,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,121,,8,,8906,,,,16,,,10,,,,,77,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,106,,14,,3,,,,,8,49,,,,,,,223,,,,,,46,,,,995,,11296,,,,77,,,,,,,
"FIN",,,,,,,,,44,,,4718,285,,,,,,863,622,,,,,31,,,,79,,,9,,,,,,7256,3,,,,62,,,,29,,,,6,,4,,,44,63,,,1194,,,34,18,68,,,,542,,,,,,,1187,,,,,,3580,,,338,5,,,,,,,,,,,133,29,,,,,127,,140,201,,212,,,,,,182,,445,,,,266,1,49,183,,,,,,1,,,,,,29,,,8,,,,,,31,,,499,,,,,,,,,1900,,,,5,,,21,10,106,82,,,,,,44,894,,,,,,,,,,,,11,,,,,23,3,,,109,,1639,5,,,,76671,1086,,,,,,,,,,459,,,,,,,1989,,7536,,,,,27,,,,,,
"FRA",,,707,,2232,,,15,2959,,,8472,2572,,52,64,,,,59024,,265,70,9,342,65,108,,4810,8,,99,,151,69,217,5919,30503,14,6743,519,388,1357,,1110,,996,306,3121,,274,,261,123,,130,697,,,1803,,25,1720,414,1317,86,672,75,29,,,,,,448,,10192,11974,3749,,,45208,66,,3382,5,,20010,,109,1192,63,,258,,62,1076,95,1679,,,,1153,,10650,14691,,1835,207,,,,236,,,39,89,,150,3395,36,108,7172,3321,,,35,1409,52,,17511,,367,1712,2445,,3069,10,,,7204,,,341,,,6786,12788,570,63,,,,,,1259,437,,,157,,355,770,161,19126,35425,140,127,567,,27680,373,758,,,,28,475,,8,12,,,5721,83,80,,,,496,575,,,1728,,53134,52,,,,3062,45313,,,916,,806,,,,1931,6264,,,,147,,643,27992,,67657,,403,,128,2163,37,236,71,,38,
"GUF",,,,,,,,2,,,,0,,,,,,,,,,,,,0,3,,,371,,,,,,,,,23,,,,,2,,,,,,,,3,,,,,0,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,399,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
"PYF",,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,3,,,,,,,34,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,12,,,,
"GAB",,,,,,,,,,,,7,10,,,,,,,158,,,,,1,,,,,,,2,,,8,,,110,,,172,,3,,,,,,510,,0,,,,,,0,,,3,,,,,,,47,,,,,,,,0,3890,,,,,,133,,,17,,,,,,,,,,,,1,,,,,,2,,,37,,,,,,,,,,,,,,,,,,,,,,2495,,,,42,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,157,,,,,,,,,,,,98,,16,,,,,3,66,,,,,258,,,,,,,,,,,,34,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,6,351,,,,,,,125,,,,,,,,,,,,2,,,4,,,58,,,,,1,,,,,,,,,3156,,,,,1,,,231,,,,10,22,,,,,,,,,,88,712,,,,,,2028,13,,26,,,,,,606,619,,,,,2,2,,,,,15,,,234,,,,,,,,,,0,,,378,,,,,,,,,337,,,,,,,,,,,,,,,,55,,,127,,,,,,,,,492,,,,,,,,,,15,,,,,,,,,,,,,,,,,,1928,,,2718,,,,,,,,,2553,,,,,1388,282,,,,,311,,,,,,,,,27,,,1402,,1823,,,,,,,,,,,
"GEO",,,,,,,,,,9488,,85,1087,29158,,,,,5375,90,,,,,1,,,,,,,53,,,,,,365,,,,,9,,,,,,,,4,,,,,2846,77,,,38,,,,,,,,,964,,,,,,2,669,,,,,,2521,,,26400,,,,,,,,,,,,89,1,,,,,73,,11667,54,,,,1888,,,,3842,,790,,,,,,683,,,,,,,8,,,,,,,,,,,,,,,,,,25,,,,,,,,,5,,,,0,,,,,186,79,,,,1328,,0,337869,,,,,,,,,,,,12,,,,,16,,,,,,135,,,,,51,185,,385,,,,,,,,1645,,,,,36124,,151,,4313,,,,,3,,,,,,
"DEU",,,1987,,186,,,28,5865,314,,61259,46527,148,100,,,,29,34230,30,,125,9,813,,374,177,11628,16,,318,,,18,28,,83607,55,,,,2656,,1102,,1359,,87,,637,,2800,282,,396,1833,,,11440,,5,3368,827,3965,207,,,360,,,,8,,1714,67438,,243,20,,546,,,,29130,28,,81,,185,,,,507,,145,9154,301,1810,,,,2057,,11996,22011,,1928,331,,,,,4494,,1855,141,,457,8749,643,1094,4290,,,,106,,153,,,,39,,2667,,,32,,,471,,,5422,,,50299,,3271,165,,,,17,,4178,,,,213,,1152,923,680,53759,9622,789,,523,1171,,956,74550,,,,16,,,27,,,,374,260,23,70,,,906,3352,,,12166,,48525,64,,,,15947,99941,,89,1948,,37,,,60,450,106300,552,,,118,661,,96500,442,352821,,1001,6469,,2393,,,,,123,
"GHA",,,,,,,,9,,,,986,897,,24,,,,,1508,,1528,18,,2,,,,,,,3,10648,,36,,,5550,,,,,5,,,,,,,,1,35286,,,,15,12,,,429,,,,10,143,,,,,,,,1,,125,3010,,,2242,,,13334,,,316,,,,,,,,,,,,47,9,,,,,117,,,16817,,570,26,,,,,,,,,70,5219,407,,,,,,,,1216,6,,,69,,,,,,,,,,,,119,,,4360,,,,1280,45306,,,,693,,,,,,,,9,39,26,,,,,,0,147,,,,8,,,,,,,1194,15,,847,,,5,7,,,2541,,542,,,,,537,882,,,,,7810,,,,,74,,,,9,,,20676,,27742,,,,,22,,,,,199,
"GIB",,,,,,,,,11,,,215,,,,,,,,,,,,,0,,,,,,,1,,,,,,108,,,,,2,,,,,,,,0,,,,,2,,,,,,,,,4,,,,,,,,,,,21,,,,,,,,,5,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,0,,,,,,,,,,,,,,,,,,4481,,,,,,,,,,,,,
"GRC",,18811,,,,,,,1180,1361,,72846,1606,,38,,,,56,9954,,,64,,7,,,,1968,,,1075,,,,,,37376,,,,,94,,,,77,,,,15,,33,,,4682,383,,,656,,,68,21,451,,,,,,,,,,302,6958,,,,,,187674,,,,,,,,,,,,,,,573,5,,,,,95,,784,8215,,,35,,,,,,,77,,,,1266,46,7,399,,,,,,8,,,,,,176,,,,,,,,,,,,3962,,,,,,,92,,367,,,,159,,,26,16,1988,38,,,,124,,2094,1028,,,,,,,,,,,,364,,,,,74,28,,,1586,,482,9,,,,6076,3201,,,,,,,,,,36472,,,,19,,,12918,,89596,,,,,589,,,,,,
