"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"TCD",,,,,,1157,,,,,,33,10,,,305,,,,293,,648,,,0,,,,,,,5,,,,,12880,895,,6221,,,19,,,,,,7136,,,,,,,,5,,,11,,,3,,214,,,,,,,,,,8,4362,,,3002,,,589,13,,7,,,,,,263,,,,,,3,,,,,,7,,,409,,,21,,,,834,,,,,,,680,,,,,,,,329,,,,35,,,,,,,,,,,,,,,63,,,,450,16771,,,,25,,,,,,,,,,,,420,,,,,126,,,,,,,,,,,,,,0,,,61,1,,,,3200,93,,,45700,,83,148,,,,,487,,,,,,,,,,,3636,240,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10678,,,,,,,,,,,,,
"CHL",,,,,124,,,,99758,,,16472,706,,16,,,,,2162,,,,,2701,,,,12405,,,16,,,,,,14014,,,,,,,,,1211,,,,904,,45,28,,19,96,,,1006,,,365,6051,16,117,,,20,,,134,,,310,7103,,,,,,7413,,,129,,,,,186,8,,,209,,159,82,51,,,,,64,,1510,5407,,,,,,,,,,5,,,,,,,103,,,,,940,,,,,,,3169,,,,,,,,,24,,,1818,,1244,78,,,,,,3724,,,,1029,,1271,6156,40,37,90,2,,,,,29,66,,,,,,,,,,,,,,,,,17,18,,,568,,26647,,,,,14018,3509,,,,,,,,,,18,,,,,,,3887,,48008,,637,,,7700,,,,,,
"CHN",,,,416,,,,68,7833,,586,287749,9465,,105,,50290,25,,8869,1234,,190,702,768,15,,3822,14117,,1223,686,,,11,1003,,309547,,,,,5501,,977684,139972,1247,,878,,186,,201,68,252,828,2818,15026,,5599,,25,2530,1707,522,162,,123,204,,,,11,510,5418,47127,679,318,261,,37,57470,219,,1746,2,,,1165,368,128,,702,197,,385,8673,251,55670,43066,,,6761,,258,114170,,370987,5589,1282,,,,133,10130,187,1099,73,,2348,41,8,1906,1211,,6375,,2162,372,212,83,58,1198,,5891,,,9394,,,,,18587,2310,134,5641,31114,44,46030,95,,,,,231,4146,,180,331,10486,30,448,15991,18096,591,5346,609,,292334,,,3148,31455,,,,25,,,37,,,,,972,454,62,154403,95,647,505,108,,21720,,74020,2179,,698,2875,13903,10320,,31,50129,666,425,,74,536,,1114,,,,231,4245,,108204,,1403530,,,,,7834,1833,,,,796,
"HKG",,,,,,,,,4,,,51194,163,,13,,,,,,40,,,,1,15,,,,,283,,,,,76,,104353,,,,,115,176603,,13326,27,,,,1779,,,,78,,6,112,,0,,,,55,,4,,,0,,,,,,,235,,,,,,,,,0,,,,,,,,,,,,,,,,,,827,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,16,,,14,,,,,,,,,,,,,3646,,,,,,,751,,,,148,,,,131,,52,,,,,,,36,,,,,,,,,,,,,,,22683,,,,,,1334,,,,,,,252,,,,,,,,,,,34,,,,,,,67906,,130629,,,,,324,,,,,,
"MAC",,,,,,,,,,,,1488,9,,,,,,,,,,,,,,,,,,,,,,,,,2709,,,,,18,14727,37766,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,859,,,,,,,,,,,,,,,,,,,,,,7722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6602,,,,,,,,,,,
"COL",,,,,,,,,4402,,3799,13077,751,,121,,,,,2795,,,,,1882,271,,,4637,,,23,,,,,,34138,218,,,,63407,,,,,,,,10646,,15,21,1544,34,159,,,1944,,,1494,96188,45,285,,,28,,,,15,,730,11955,,,,,,8187,,,92,,,,,641,1448,,,414,,498,127,99,,,,,,,1101,14553,,,9,,,,,,,2,,,,,11,,208,,,,,,,,,,,,8164,,,,,,,,,,,,6611,,595,257,,,,,,3332,,,,19180,,,4882,92,66,209,2026,,,,,,142,,,,,,,,,,,,,,,,88,42,11,,,333,,148740,,,,,6343,5207,,,,,,,,,,20,,,,,,,10837,,351060,,,,,457759,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,3,,,,,,,,,,,,,,1,,,5,,,,,743,,,102,,,,,,,3,17979,,,,,,,,,56,,,,,,454,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,3931,,,,6794,,,,,,,,,,26830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,,44,,,,,,,,,,,,,,,,,,0,,,294,,,,,,,0,21,,,,,,,,,,,,,,,,,63,322,,,,,,,,,,,,
"COG",,,,,,461,,,22,,,864,304,,,,,,,1985,,2086,,,5,,,,95,,,7,,,,,1365,1443,,,430,,34,,,,,,,,5,,,,,,44,,1053,214,,,,,50,,,,4,35,,,,,90,37752,,,8976,,,1998,,,621,,,,,,75,,,,,,63,,,,,,1345,,,1742,,,,,,,,,,1,,,,320,,,,,6450,,,6188,,,,,,,,,,,,,996,,,674,,,514,,,,,,,,,130,,,,,,,,545,68,46,,,,,,,434,,,,,,,,,,,,,,,,,14,4,,,19317,,1277,,,,,439,627,,,,,158,,,,,,,,,,,,3688,11056,,,,,,,,,,,4833,
"COK",,,,,,,,,,,,4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,18,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,69,,,294,80,,22,,,,,146,,,,,82,,,,313,,,8,,,,,,1900,103,,,,830,,,,565,,,,,,,,,0,50,,,111,,,170,423,,410,,,4,,,,,,63,338,,,,,,857,,,6,,,,,617,70,,,103,,469,22,12,,,,,5,,,630,45,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1619,,,,,,,,,,,,405,,,5733,,,,,,156,,,,3926,,,211,40,37,,465,,,,,,17,,,,,,,,,,,,,,,,,,2,,,,,1507,,,,,229,472,,,,,,,,,,37,,,,,,,347,,39268,,,,,467,,,,,,
"CIV",,,,,,7738,,,1,,,349,176,,,,,,,3240,,15694,,,1,,,,326,,,10,272214,,4,,,6148,,,,,22,,,,,,,,2,,,,,,84,,,249,,,,,349,,,,4,,,,,,129,43188,,,2353,,,2483,38832,,60,,,,,,4488,,,,,,42,2,,,,,74,,,18928,,,,,,,,,,2,,,10742,478,,,,,,,,91679,,,,274,,,19,,,,,,,,,22,,,663,,,,720,,,,,205,,,,,,,,,,98,,,,,,,83,,,,,,,,,,,1580,,,79,,,,2,,,1388,,2119,,,,,620,1576,,,9,,2886,,,,341,,,,,2,,,3688,,15124,,,,,,,,,,,
"HRV",,,,,,,,,510,,,31374,22721,,,,,,,184,,,,,25,,5778,,296,,,87,,,,,,21297,,,,,846,,,,36,,,,13,,,,,36,1172,,,1125,,,,53,79,,,,22,,,,15,,185,4781,,,,,,165855,,,126,,,,,,12,,,,,,1017,170,,,,,284,,,10297,,,6,,,,,,,7,,,,,58,,381,,,,,702,102,,,,,,28,,,,5821,,,,,,,,283,,894,,,,,598,,2421,,,,84,,,87,,484,32,,,,,,131,234,,,,,,,,,,,,129450,,,,,759,22311,,,865,,819,,,,,6720,8700,,,,,,,,,,122,,,,,,,4477,,23340,,,,,228,,,,,,
"CUB",,,,,,,,9,605,,,538,322,,132,,,29,41,735,,,18,,983,21,,,1654,,,199,,,42,,,9128,403,,,,427,,,,1223,,172,,3077,,,,122,19,330,,,256,,3,1966,1616,,72,,,14,,,,,,413,1968,,,,,7,5897,,,100,,,,,407,1015,,,661,,423,285,33,,,,,41,,,9007,904,,,,,,,,,27,,,,,,,74,,,,,,,,,,,,6897,,,,,,,,,287,,,537,,,610,,,,,,413,,,,1152,,,683,,163,325,6337,,,,,49,1369,,,,35,,,,,,,,15,19,,,317,107,38,,,1482,,62277,,,,,1593,1522,,,,17,,,,533,,28,,,,15,,,1187,,630041,,,,,5586,,,,,,
"CUW",,,,,,,,8,,,1312,69,,,,,,,,,,,,,93,2348,,,,,,,,,,,,208,12,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35074,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,40,,76,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,328,,,,,,
"CYP",,,,,,,,,23,,,10117,207,,,,,,,286,,,,,0,,,,,,,748,,,,,,2150,,3,,,34,,,,,,,,3,,,,,,90,,,138,,,,,47,,,,19,,,,,,176,486,,,,,,1263,,,9266,,,,,,,,,,,,169,4,,,,,157,,,199,,,63,,,,,,,25,,,,,,20,78,,,,,,62,,,,,,,,,,,,,,,,,,443,,,,,,,,,146,,,,,,,,,144,15,,,,,,487,362,,,,,,,,,,,,94,,,,,93,5,,,4109,,196,130,,,,488,301,,,,,,,,,,6096,,,,,,,55036,,12293,,,,,7,,,,,,
"CZE",,,,,,,,,732,,,6509,25389,,,,,,28,355,,,,,19,,,,330,,,670,,,,,,10623,,,,,255,,,,17,,,,,,231,20,,243,,,,960,,,16,226,88,,,,102,,,,,,170,3307,,,,,14,224600,,,1678,,,,,,,,,,,,607,228,,,,,3588,,,1956,,,8,,,,,,,49,,,,,17,39,431,,,,,,68,,,,,,130,,,12,70,,,,,27,,,500,,665,,,,,23,,1240,,,,16,,,63,,2308,74,,,,92,,206,5610,,,,,,,,,,,,156,,,,,40294,105,,,1777,,3392,,,,,1194,6803,,,,,,,,,,728,,,,,,,13435,,39816,,,,,183,,,,,,
"PRK",,,,,,,,,14,,,131,1189,,,,,,19,54,,,,,7,,,,118,,,27,,,,27,,443,,,,,23,,,,118,,,,17,,,,,12,10,,,192,,,,260,62,,,,3,,,,,,2,25,,,105,,,1137,,,17,,,,,,686,,,,,43,,,,,,,56,,,41,,,62,33151,,,,768,,6,,,,,,,,,,,,894,,,,,,,1157,,,455,,,,,,103,,,60,,,,,,,,,23,,,,,,,61,2945,,29,,,,,,,8201,,,,,,,,,,,,,,2,,,,,,,38,,53,,,,,43,84,,93,0,,,,,,,20,,,,100,,,5110,,,,,,,22,886,,,,,
"COD",,,,,,55346,,,,,,2783,460,,,,,,,41059,,,,,1,,,677,96,,,14,,94611,,,1997,13003,,9045,154,,39,,,,,,89629,,0,,,,,326,59,,,914,,,,,85,,,933,8,326,862,,,,1078,38063,,,5450,,,4286,18,,538,,,,,,47,,,,,,33,2,,,,,27,,,3341,,,,,11477,,,,,,,,,358,,,502,,4576,,,1238,,,,57,,,58,,,,,,,5557,,1796,,,2641,,,34,,,,,,1254,,,,,,,,16,,1204,,,,,,,,121602,,,,,,,,,,189,,,0,,,,9,,,19933,49750,893,,,5555,,2622,3473,,,9,,324,,,,,62,,,,149712,,,9113,37787,13424,,,,,,,,,,22494,
"DNK",,,,,119,,,,121,,,5514,733,,7,,,,117,1194,,,22,26,50,,,179,450,,,229,,,,,,6840,13,0,,,442,,,,58,,,,36,,48,,,75,256,,,,,,16,124,156,,,,138,,,,2175,,810,2437,,,,,,11400,,,298,2887,,,,,37,,,,,,310,1952,,,,,443,,600,1109,,287,27,,,,,,,163,,,,558,8,258,953,,,,,,180,,,,,,160,,,,20,,,,,78,,,1716,,728,37,,,,,,14023,,,,125,,,170,204,518,199,,,,,,442,126,,,,,,,,,,,,90,,,,,193,27,,,2186,,5779,,,,,20652,2498,,79,470,,,,,,,2069,,,,74,,,11649,,12467,,,,,90,,,,,,
"DJI",,,,,,,,,,,,111,6,,,,,,,723,,,,,,,,,,,,3,,,,,,1066,,,,,,,,,,,,,,,,,,0,0,,,8,,,,,226,,,,,,2038,,,,7,3553,,,,,,,,,17,,,,,,14,,,,,,,1,,,,,0,,,38,,,,,,,,,,,,,,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,15,,,,,221,59,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,
"DMA",,,,,,,,2172,0,,33,22,18,,37,,,114,,67,,,,,2,18,,,14,606,,0,,,,,,1218,,,,,55,,,,27,,,,0,,,,21,0,2,,,4,,,6,,,,,,,,,,,,8,2116,214,,,,,,,,7,,37,1620,,,4,,24,,,,,1,,,,,0,,,97,69,,,,,,,,,,,,,,,,1,,,,,,,,179,,,,,,,,,130,,,,,,,39,,,,,,,,,,,,,22,,,,,,,527,,,,,,,,,108,130,,41,,,,,,,,,,795,,,,,,,317,,,,,29,104,,,,,,,,,,,,,,,,,4304,,14843,2652,,,,0,,,,,,
"DOM",,,,,,,436,698,187,,1638,84,1098,,182,,,,,1136,,,12,,68,667,,,93,918,,23,,,,,,5451,57,,,,473,,,,201,,,,376,,,13,1475,2,41,,,78,,,,151,,40,,,5,,,,,,127,1147,,,,,,3513,,,98,,,339,,67,1,,,1323,,87,24,19,,,,,6,,,14472,,,,,,,,,,0,,,,,24,,154,,,,,,,,59,,,,1190,,,,,18,,,,,,,3098,,,39,,,,,,375,,,,2790,,,114,,7,44,23518,,,,,22,,,,,16,,,,,,,,,,,,1320,,29,,,,,64140,,,,,432,3700,,,,,,,,,,,,950,,,,,689,,497264,1822,,,,5318,,,,,,
"ECU",,,,,,,,,486,,,1442,348,,30,,,,,2696,,,,,604,,,,1177,,,6,,,,,,7239,,,,,13025,,,,8127,,,,705,,,8,,5,69,,,299,,,308,,4,59,,,12,,,,,,144,1470,,,,,,3326,,,18,,,,,99,1,,,,,317,98,16,,,,,13,,,33348,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1419,,,,,,,,,,,,1008,,,70,,,,,,421,,,,1525,,,4544,234,47,214,175,,,,,,166,,,,,,,,,,,,,,,,,25,4,,,,,191519,,,,,1298,3097,,,,,,,,,,,,,,,,,3760,,255081,,,,,17641,,,,,,
"EGY",,,,,,,,5,138,,,25421,11208,,19,55238,,,,3310,,,,,16,,,,2237,,,233,,,,,,36335,,19,,,194,,,,97,,,,10,,104,,,3174,782,,,1344,,,,57,,,,,94,,,,,,1346,21085,,,,,,15464,24,,15483,,,,,1,20,,,,,,1112,29,,,,12134,396,,9622,86076,,883,68306,,,,237595,,,42,37691,,,15836,,37,165,,,,35,388,744,,,135,,,168,,,,,,985,,,110,,,10060,,658,,,,,820,,866,60036,,,48,,,19,79,359,369,16,148336,,,,336,731,,,,,,,,,,643861,,52,,,,,215,91,,,4110,3177,2835,88,8356,8422,,5514,4258,,,0,,,,,,597,604,,,,0,,592561,22035,,105752,,,,,98,,,,4002,117,
"SLV",,,,,,,,,38,,,5877,35,,72,,,,,344,4965,,,,61,,,,225,,,8,,,,,,25412,,,,,456,,,,237,,,,6301,,,,,7,18,,,42,,,131,242,96,,,,2,,,,,,38,453,,,,,,561,,,10,,,,,4468,2,,,,,4167,8,7,,,,,12,,,5306,59,,,,,,,,,,,,,487,,,,,,,,,,,,,,,5483,,,,,,,,,,,,187,,,1395,,,,,,118,,,,1845,,,68,,,5,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275,,,,,1582,414,,,,,,,,,,,,,,,,,404,,720535,,,,,428,,,,,,
"GNQ",,,,,,,,,,,,,7,,,,,,,29,,,,,,,,,19,,,,,,,,1470,38,,,,,7,,,,,,887,,,,,,,,1,,,,,,,,,,,,,,,,,,7,169,,,49878,,,,,,4,,,,,,5954,,,,,,,5,,,,,0,,,71,,,,,,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,10,,,,,,,67,,,,,,,,,48,,,,,0,,,,0,,,,,7988,,,,,25,28,,,,,67,,,,,,,,,,,,84,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,2888,55,,,1095,,,,353,,,,,0,,,,,,,2,,,,,,8293,,,,,3,,,,,,,,,,,,,0,5,,,3528,,,,,1991,,,,,,112237,,,,380,1612,,,,,,32333,,,515,,,,,,14,,,,,,21,4,,,,582,26,,,6684,,,43,,981,,3021,,,0,,,,1437,,,,,,,,,769,,,,,,,,,,,,,,,,,,6873,,,,,,,,,13050,,,,,,,,,5,,,4724,,,,,,,,,,,,,,,,,,,0,,,,11,,22,551,2049,82,,,99616,,30097,16345,,,,,,,,,,,,,,7072,,13114,8176,,19074,,,,,15,,,,1202,,
"EST",,,,,,,,,18,,,1609,119,221,6,,,,1090,324,,,,,1,,,,71,,,33,,,,,,1426,,,,,87,,,,11,,,,0,,6,,,7,91,,,505,,,,,14,,,,,,,,,,28802,428,,,,,39,4297,,,29,,,,,,,,,,,,43,61,,,,,1238,,,261,,,,552,,,,230,,1288,,,,,0,313,196,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,3056,,,,,,,11,,81,35,,,,,,,27167,,,,,,,,,,,,,,,,,21,13,,,204,,695,,,,,4556,261,,,,,,,,,,52,,,,,5178,,2898,,5737,,,,,14,,,,,,
"SWZ",,,,,,,,,,,,194,10,,5,,,,,,,,,,,,,391,,,,0,,,,,,170,,,,,7,,,,,,,,1,,,,,,0,,,37,,,,,,,,,,,,,,,,7,,,,,,,,,15,,,,,,4,,,,,,,,,,,,10,,,16,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,39,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,49059,,,,,,,12,31,,,,,,,,,,34,,,,,,,744,54,,,,,,,,,,,,
"ETH",,,,,,,,43,15,,,7669,633,,,478,,,24,2577,,,,,2,,,,0,,,47,,,,,,17011,,,,,15,,,,,,,,1,,,,,33,91,,,1359,5582,,,,2174,,,59,10,15,,,26,,1516,3250,,,,,,10391,18,,749,,,,,,7,,,,,,99,38,,,,,75,,38665,12608,,,5,,18585,,2299,,,,,,,1240,,,,,,,,,425,,,,,,,,,,,,,,,70,,,9410,,590,52,,,,,,4936,,,,,,,,,32,19,,1364,,,,,205,,,,1,,,,,,110419,,,,,,,24,10,,9675,3013,6953,2039,,,29375,,11530,3885,,,1,,,,,,,99,,,,1571,,7497,7428,,116234,,,,,23,,,,9292,,
"FLK",,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4907,,,,,,,,,0,,,,,,,2,,,,,,,,,0,217,,,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,,
"FJI",,,,167,,,,,0,,,37445,9,,,,,,,13,,,,,0,,,,,,,1,,,,,,12087,,,,,22,,,,,,,48,0,,,,,0,6,,,11,,,,,,,,,,,,,,,9,65,,16,,,,,,,0,,,,,,2,,,,,,,0,73,,,,6,,,12,,,,,,272,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,63,,32,,27247,,,,21,,,26,,,,,56,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,57,,42,,15,,,,,28,45,,,,,,,264,,,,,,33,,,,3520,,23621,,,,114,,,,,,,
"FIN",,,,,,,,,23,,,3892,534,,,,,,967,950,,,,,22,,,,369,,,100,,,,,,4124,5,,,,271,,,,27,,,,7,,13,,,132,195,,,1348,,,11,47,106,,,,2904,,,,,,,1121,,,,,3,4857,,,118,4,,,,,4,,,,,,407,87,,,,,241,,78,613,,339,,,,,,65,,78,,,,558,3,72,546,,,,,,70,,,,,,61,,,2,,,,,,24,,,1148,,,,,,,,,2959,,,,25,,,45,66,121,125,,,,,,103,1012,,,,,,,,,,,,15,,,,,98,15,,,266,,5523,20,,,,56762,1656,,,,,,,,,,981,,,,,,,4524,,11484,,,,,29,,,,,,
"FRA",,,237,,2272,,,20,4184,,,21225,4850,,97,1299,,,,89723,,703,87,16,785,15,76,,8117,16,,1435,,161,98,199,2304,58978,26,5472,533,965,6143,,1762,,1212,276,5814,,492,,775,21,,388,2276,,,4407,,54,2709,1116,1531,130,2333,231,392,,,,,,2021,,12200,12517,10179,,14,66064,143,,2543,9,,25494,,186,165,84,,265,,85,2379,384,530,,,,5100,,18339,53087,,5446,207,,,,2705,,,128,47,,25,3482,66,222,23895,5556,,,108,3222,508,,21248,,917,4509,5475,,3350,65,139,,18642,,,251,,,13704,25250,1941,94,,,,,,3905,2434,,,617,,380,2711,663,12458,40988,64,829,1573,,46807,7644,1428,,,,36,402,,7,9,,,7104,2603,123,,,49,1666,551,,,6299,,100363,159,,,,6848,84251,,,991,,443,,,,4523,9998,,,,136,,11285,77733,,92655,,234,,274,1868,153,399,141,,32,
"GUF",,,,,,,,3,,,,12,,,,,,,,,,,,,1,0,,,560,,,,,,,,,143,,,,,8,,,,,,,,5,,,,,0,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,0,,,539,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,
"PYF",,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,6,,,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,2,,,,
"GAB",,,,,,,,,,,,33,18,,,,,,,332,,,,,0,,,,40,,,5,,,5,,497,533,,,176,,11,,,,,,1591,,0,,,,,,6,,,5,,,,,,,160,,,,,,,,8,9546,,,,,,294,,,2,,,,,,45,,,,,,8,,,,,,2,,,235,,,,,,,,,,,,,,,,,,,,,,6753,,,,53,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,558,,,,,,,,,,,,,,,,152,,,,,,,,,1,,,294,,137,,,,,20,125,,,,,504,,,,,,,,,,,,149,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,89,665,,,,,,,551,,,,,,,,,,,,5,,,2,,,399,,,,,8,,,,,,,,,3871,,,,,16,,,396,,,,28,21,,,,,,,,,,837,1019,,,,,,12043,989,,23,,,,,,163,817,,,,,6,13,,,,,33,,,14142,,,,,,,,,,0,,,375,,,,,,,,,686,,,,,,,,,,,,,,,,40,,,585,,,,,,,,,769,,,,,,,,,,95,,,,,,,,,,,,,,,,,,2556,,,336,,,,17,,,,,13734,,,,,3303,778,,,,,609,,,,,,,,,0,,,5793,,12167,,,,,,,,,,,
"GEO",,,,,,,,,,14817,,328,2052,23764,,,,,4849,283,,,,,1,,,,28,,,230,,,,,,1277,,,,,6262,,,,,,,,5,,,,,8487,675,,,105,,,,,,,,,839,,,,,,63,3750,,,,,,9051,,,33546,,,,,,,,,,,,140,13,,,,,151,,4198,2463,,,,2140,,,,1537,,667,,,,,,208,,,,,,,45,,,,,,,,,,,,,,,,,,194,,,,,,,,,167,,,,56,,,,,161,806,,,,325,,86,241050,,,,,,,,,,,,13,,,,,53,14,,,,,4043,,,,,1024,543,,340,,,,,,,,3457,,,,,35340,,1239,,14243,,,,,3,,,,,,
"DEU",,,257,,195,,,42,4360,317,,58484,123155,121,147,,,,35,39154,48,,135,16,1099,,244,152,12666,29,,5042,,,38,26,139,74010,103,,,,10096,,1794,,1465,,277,,1092,,15568,47,69,1179,13780,,,18685,,13,1210,2138,4192,130,,,1034,,,,16,,4791,94167,,261,55,,283,,,,51059,42,,143,,421,17,,,525,,195,16688,813,746,,,,5994,,9912,95755,,3168,388,,,,,740,,938,85,,76,4433,932,830,8974,,,,236,,1124,,,,72,,3633,,,110,606,,762,,,3991,,,54191,,6685,201,,,,18,,15811,,,,665,,983,3617,2392,38337,12858,224,,1444,348,,9012,70023,,,,19,,,21,,,,466,8154,38,21,,,3614,3752,,,45823,,96390,307,,,,24647,180962,,74,1913,,95,,,146,760,143162,437,,,107,591,,156190,422,272758,,653,4064,,2177,,,,,170,
"GHA",,,,,,,,16,,,,3929,1694,,41,,,,,5314,,6842,75,,13,,,,57,,,16,11771,,21,,,12242,,,,,23,,,,,,,,1,43253,,,,45,286,,,1323,,,,26,177,,,,14,,,,10,,1456,3612,,,5540,,,14757,,,424,,,,,,457,,,,,,137,48,,,,,246,,,33174,,1006,19,,,,,,,,,63,4384,523,,,,,,,,3160,134,,,97,,,,,,,,,,,,87,,,7339,,,,707,127836,,,,1153,,,,,,,,35,25,143,,,,,,122,251,,,,12,,,,,,,1443,19,,570,,,16,33,,,7590,,8658,,,,,1943,1411,,,,,19542,,,,,173,,,,0,,,72249,,102458,,,,,27,,,,,136,
