"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"BGR",,,,,,,,,345,,,1348,5949,,0,,,,30,667,,,,,10,,,,131,,,,,,,,,4891,,,,,37,,,,34,,,,30,,164,100,,2000,789,,,386,,,194,44,30,,,,,,,,1,,172,5718,,,,,124,15630,,,23581,1,,,,,,,,,,,788,40,,,,,574,,10663,6640,,,36,,,,,,,19,,,,,0,4,64,,,,,,120,,,,,,175,,,1,,,,,,32,,,1028,,,40,,,,547,,390,,,,22,,,23,,744,211,,,,95,,11128,3165,,,,,,,,,,,,872,,,,,521,48,,,762,,1710,,,,,1834,2280,,,,,,,,,,234432,,,,,644,,2851,,17288,,,,,45,,,,,,
"BFA",,,,,,,,,20,,,5,36,,,,,,,182,,2479,,,,,,,,,,2,,,,,,167,,,,,1,,,,,,,,,511387,,,,,1,,,7,,,,,7,,,,,,,,,,1,1900,,,1433,,,196,20838,,3,,,,,,201,,,,,,,0,,,,,3,,,1968,,,,,,,,,,,,,153,,,,,,,,,9913,,,,,,,,,,,,,,,,50,,,67,,,,8219,,,,,3,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,13,,,,0,,,,,133,,,,,12,174,,,,,3549,,,,,,,,,,,,39,,,,,,,,,,,,,
"BDI",,,,,,,,,,,,15,27,,,,,,,838,,,,,1,,,,,,,4,,,,,,1202,,,,,0,,,,,,,,,,,,,0,0,,18696,132,,,4,,3,,,792,,128,13,,,,2,803,,,35,,,162,,,75,,,,,,,,,,,,,,,,,,27,,,368,,,,,99,,,,,0,,,,,,,,,2595,,,,,,,,,,,,,,,,,463,,200,,,209,,,,,,,,,27,,,,,,,,,,,,,,,,,64,25967,,,,,,,,,,,,,,,,,0,,,524,,38,,,,,39,214,,,,,,,,,,,,,,5847,,,1061,308640,,,,,,,,,,,914,
"CPV",,,,,,2343,,,30,,,15,16,,,,,,,287,,,,,2,,,,,,,1,,,,,,167,,,,,1,,,,,,,,,142,,,,,3,,,9,,,4,,,,,,,,,,,,2,9578,,,,,,,,,16,,,,,,33,341,,,,,,19,,,,,1,,,4038,,,,,,,,,,0,,,,,,,785,,,,,,,,,,,,,,,,,,,1794,,,,,5520,,,,,,,,,98,,,,,,,,0,,21941,,,,,,,20,,,,,,,,,1276,,,,,2,,,,,,,,,1422,,,,,161,682,,,,,10,,,,,,,,,,,,175,,14562,,,,,,,,,,,
"KHM",,,,,,,,,15,,,12897,358,,,,6189,,,565,,,,,0,,,,,,,7,,,,,,9722,,,,,3,,,,,,,,2,,,,,0,4,,,69,,,70,,,,,,,,,,,,46,37102,,,,,,382,,,7,,,,,,,,,,,,22,1,,,,,9,,,186,,947,,,,,,,600,0,,,,,,,,,,1450,,,,,,,,,,,,,,,,,,,,,276,340,2385,,,,,,,87,,,,,,,,89,8,,,,10,,,,30,,,,,,,,,,,,,,,,,,0,,,,,43,,,,,176,892,,,79342,,,,,,,,,,,,,,390,,74387,,,,,,6722,,,,,
"CMR",,,,,,,,,,,,35,163,,,,,,,1016,,,,,1,,,,,,,0,,,,,,1180,,,16772,,3,,,,,,2496,,4,,,,,12,1,,,50,,,0,6,16,,115,,,,,,,,8,21433,,,13126,,,3016,25,,213,,,,,,,,,,,,38,0,,,,,232,,,1713,,,,,,,,,,0,,,,,,,33,,,,,244,,,,144,,,3,,,,,,,,,28,,,424,,,,222,4882,,,,84,,,,,,,,,1,25,,,,,,0,106,,,,,,,,,,,517,,,,,,,1,,,274,,518,,,,,36,2823,,,,,161,,,,0,,,,,,,,1584,,5413,,,,,,,,,,3,
"CAN",,280,,,,,32,184,565,,,15595,879,,674,,,445,100,1974,248,,1266,12,834,67,,54,526,97,,48,,,,43,,,671,139,,,851,2559,6765,,367,,,,463,,222,34,,367,101,95,,1430,,52,2255,501,221,124,,,28,6,,,1,,472,9655,,43,68,,,6120,95,,6838,3,69,176,,122,99,33,97,288,,119,696,104,1010,39,,,1516,74,3357,3962,679,5428,186,,,,,,,40,,,118,822,,28,110,,,,39,,830,,,17,19,,3605,,,12,,17,,,,138,,,4243,,3887,88,,,,,,1232,,,,206,84,914,442,818,779,3825,135,,1484,,,62,180,,,,102,139,77,7,,,,,120,,22,458,,146,187,,,1122,,2196,18,,,,1106,4195,,25,328,,6,,,490,,687,,195,,104,,,38760,105,559402,,238,,,444,75,,,,82,
"CYM",,,,,,,,,,,,10,,,3,,,,,,,,,,,,,,,,,0,,,,,,47,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,33,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,,,,
"CAF",,,,,,,,,,,,5,7,,,,,,,92,,,,,0,,,,,,,,,,,,,90,,,4366,,1,,,,,,8945,,1,,,,,4,1,,,1,,,7,,18,,,,,,,,,,0,4590,,,,,,,,,54,,,,,,,,,,,,2,,,,,,6,,,27,,,,,,,,,,1,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,1,,,,,,,0,,,10,,104,,,9018,,6,66,,,,,102,,,,,,,,,,,,193,,,,,,,,,,,,,
"TCD",,,,,,9,,,,,,20,3,,,51,,,,84,,116,,,0,,,,,,,0,,,,,41891,318,,6681,,,12,,,,,,1986,,,,,,,,0,,,0,,,0,,91,,,,,,,,,,0,1203,,,928,,,40,2,,7,,,,,,,,,,,,1,,,,,,4,,,68,,,8,,,,257,,,,,,,197,,,,,,,,,,,,20,,,,,,,,,,,,,,,25,,,,323,5296,,,,0,,,,,,,,,,,,2757,,,,,28,,,,,,,,,,,,,,0,,,58,0,,,,,43,,,35248,,6,101,,,,,147,,,,,,,,,,,494,47,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356,,,,,,,,,,,,,
"CHL",,,,,28,,,,105503,,,13485,448,,3,,,,,2412,,,,,2117,,,,6906,,,4,,,,,,12924,,,,,,,,,851,,,,641,,57,104,,14,5,,,664,,,834,2130,10,108,,,,,,26,,,87,7372,,,,,,3560,,,245,,,,,93,,,,107,,117,52,21,,,,,96,,1628,3327,,,,,,,,,,0,,,,,,,24,,,,,,,,,,,,3111,,,,,,,,,13,,,1426,,377,42,,,,,,2522,,,,522,,981,2815,62,9,97,439,,,,,0,331,,,,,,,,,,,,,,,,,7,10,,,130,,12022,,,,,13425,2499,,,,,,,,,,27,,,,,,,2762,,47197,,756,,,7550,,,,,,
"CHN",,,,89,,,,57,3366,,292,75674,6550,,34,,56437,,,3636,489,,61,266,199,32,,47,4661,,878,241,,,25,1256,,213333,,,,,1026,,908170,113647,680,,40,,82,,0,87,,377,231,9209,,2078,,7,1979,490,187,70,,10,65,,,,,393,917,24227,727,334,51,,38,22006,24,,240,0,,,1330,201,35,,237,132,,166,3574,94,44760,39393,,,3667,,510,38894,,180561,10008,733,,,,215,1341,151,4996,49,,770,25,56,477,638,,28024,,30,123,46,62,110,7175,,1302,,,778,,,,,21772,1147,177,9472,16788,49,19479,25,,,,,10593,2207,,153,455,5176,75,388,1347,44277,361,1103,691,,44505,,,891,25177,,,,19,,,16,,,,,844,14,7,140315,,356,79,102,,4207,,986,54,,845,1438,4830,6371,,20,76,414,60,,43,221,,824,,,,134,2707,,74058,,683542,,,,,4505,1092,,,,46,
"HKG",,,,,,,,,0,,,38187,96,,9,,,,,,25,,,,5,66,,,,,240,,,,,98,,123059,,,,,22,1112,,6250,9,,,,1158,,,,,,8,41,,246,,,,17,,4,,,,,,,,,,1319,,,,,,,,,24,,,,,,,,,,,,,,,,,,565,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,9,,,4,,,,,,,,,,,,,5651,,,,,,,411,,,,170,,,,132,,55,,,,,,,14,,,,,,,,,,,,,,,27994,,,,,,326,,,,,,,324,,,,,,,,,,,28,,,,,,,36741,,104767,,,,,204,,,,,,
"MAC",,,,,,,,,,,,1123,7,,,,,,,,,,,,,,,,,,,,,,,,,3522,,,,,5,5390,29587,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,1579,,,,,,,,,,,,,,,,,,,,,,5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,,,,,,,,,,,
"COL",,,,,,,,,1898,,4232,2071,634,,14,,,,,1682,,,,,660,1714,,,1875,,,4,,,,,,9287,86,,,,2163,,,,,,,,3037,,0,102,,43,14,,,933,,,2865,37251,11,194,,,,,,,18,,157,9149,,,,,,6047,,,300,,,,,391,,,,366,,289,65,35,,,,,,,1055,11556,,,18,,,,,,,4,,,,,0,,16,,,,,,,,,,,,3632,,,,,,,,,,,,5128,,107,148,,,,,,1426,,,,10908,,,2329,15,21,247,2004,,,,,,74,,,,,,,,,,,,,,,,,9,2,,,154,,25349,,,,,3425,4427,,,,,,,,,,29,,,,,,,7118,,287793,,,,,322828,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,1,,,,,,,,,,,,,,0,,,5,,,,,124,,,48,,,,,,,1,10569,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,527,,,,3510,,,,,,,,,,17689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,,4,,,,,,,,,,,,,,,,,,0,,,12,,,,,,,4,8,,,,,,,,,,,,,,,,,33,194,,,,,,,,,,,,
"COG",,,,,,313,,,41,,,59,136,,,,,,,1597,,318,,,2,,,,,,,3,,,,,,146,,,387,,4,,,,,,,,2,,,,,,5,,4825,40,,,,,18,,,,,17,,,,,6,24783,,,4499,,,546,,,423,,,,,,,,,,,,9,,,,,,667,,,1657,,,,,,,,,,0,,,,91,,,,,685,,,1835,,,,,,,,,,,,,604,,,613,,,252,,,,,,,,,131,,,,,,,,0,10,957,,,,,,,85,,,,,,,,,,,,,,,,,5,0,,,2926,,181,,,,,75,416,,,,,63,,,,,,,,,,,,1640,11685,,,,,,,,,,,1920,
"COK",,,,,,,,,,,,2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,8,,,,,,,,,,,14,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,121,,,161,75,,39,,,,,68,,,,,73,,,,130,,,0,,,,,,1282,82,,,,238,,,,430,,,,,,,,,2,1,,,33,,,1178,209,,431,,,,,,,,,10,252,,,,,,511,,,18,,,,,415,,,,151,,305,7,2,,,,,7,,,400,61,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1896,,,,,,,,,,,,222,,,3495,,,,,,89,,,,2546,,,128,0,5,,303,,,,,,15,,,,,,,,,,,,,,,,,,1,,,,,677,,,,,110,323,,,,,,,,,,24,,,,,,,202,,43497,,,,,694,,,,,,
"CIV",,,,,,3,,,0,,,30,43,,,,,,,488,,2339,,,1,,,,,,,0,192674,,8,,,892,,,,,4,,,,,,,,1,,,,,,1,,,96,,,,,54,,,,,,,,,,6,23343,,,632,,,767,2714,,52,,,,,,1341,,,,,,4,1,,,,,75,,,6221,,,,,,,,,,0,,,961,131,,,,,,,,26400,,,,93,,,1,,,,,,,,,13,,,137,,,,629,,,,,37,,,,,,,,,,23,,,,,,,26,,,,,,,,,,,1096,,,29,,,,0,,,136,,151,,,,,103,1000,,,1,,1003,,,,311,,,,,55,,,1248,,2503,,,,,,,,,,,
"HRV",,,,,,,,,1068,,,27653,28414,,,,,,,48,,,,,20,,17155,,,,,20,,,,,,20319,,,,,157,,,,22,,,,8,,,,,23,326,,,277,,,,12,18,,,,,,,,,,50,5347,,,,,,106303,,,235,,,,,,,,,,,,868,5,,,,,283,,,16635,,,23,,,,,,,1,,,,,89,,178,,,,,,25,,,,,,42,,,,,,,,,,,,64,,1139,,,,,731,,640,,,,4,,,15,,456,34,,,,,,762,61,,,,,,,,,,,,176086,,,,,199,29875,,,196,,291,,,,,2544,7433,,,,,,,,,,117,,,,,,,3846,,21261,,,,,149,,,,,,
"CUB",,,,,,,,9,1127,,,242,411,,64,,,,3,423,,,10,,238,1298,,,569,,,50,,,56,,,2728,341,,,,1426,,,,575,,201,,2057,,,,,8,49,,,98,,7,3729,555,,37,,,,,,,,,42,1286,,,,,6,3908,,,154,,,,,200,35,,,477,,148,243,6,,,,,52,,,10341,981,,,,,,,,,25,,,,,,,13,,,,,,,,,,,,3822,,,,,,,,,528,,,372,,,297,,,,,,128,,,,738,,,269,,65,223,10012,,,,,0,850,,,,10,,,,,,,,15,14,,,,26,2,,,262,,25468,,,,,616,1107,,,,54,,,,18,,19,,,,2,,,578,,465038,,,,,4737,,,,,,
"CUW",,,,,,,,9,,,826,45,,,,,,,,,,,,,135,1065,,,,,,,,,,,,192,1,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26776,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,46,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,324,,,,,,
"CYP",,,,,,,,,54,,,11258,102,,,,,,,44,,,,,2,,,,,,,65,,,,,,2235,,6,,,4,,,,,,,,0,,,,,,5,,,87,,,,,30,,,,,,,,,,14,599,,,,,,413,,,12841,,,,,,,,,,,,96,1,,,,,78,,,110,,,85,,,,,,,2,,,,,,3,1,,,,,,15,,,,,,,,,,,,,,,,,,100,,,,,,,,,27,,,,,,,,,14,10,,,,,,27,189,,,,,,,,,,,,83,,,,,31,2,,,980,,119,18,,,,168,102,,,,,,,,,,5192,,,,,,,37071,,4864,,,,,7,,,,,,
"CZE",,,,,,,,,2363,,,6149,22728,,,,,,69,42,,,,,11,,,,554,,,282,,,,,,8441,,,,,77,,,,34,,,,,,631,133,,206,,,,138,,,8,36,88,,,,,,,,,,141,7652,,,,,22,37047,,,2080,,,,,,,,,,,,690,50,,,,,1727,,,5242,,,18,,,,,,,115,,,,,0,29,56,,,,,,14,,,,,,203,,,4,,,,,,69,,,3222,,331,,,,,27,,273,,,,13,,,30,,3803,76,,,,119,,338,6861,,,,,,,,,,,,377,,,,,35798,321,,,372,,1003,,,,,211,5037,,,,,,,,,,526,,,,,,,8087,,42755,,,,,160,,,,,,
"PRK",,,,,,,,,0,,,167,1140,,,,,,43,961,,,,,1,,,,,,,0,,,,34,,57,,,,,1,,,,81,,,,14,,,,,10,32,,,148,,,,91,31,,,,,,,,,,1,66,,,33,,,838,,,7,,,,,,,,,,,15,,,,,,,90,,,29,,,30,23414,,,,710,,5,,,,,,,,,,,,,,,,,,,1048,,,29,,,,,,0,,,0,,,,,,,,,15,,,,,,,29,2973,,3,,,,,,,3421,,,,,,,,,,,,,,1,,,,,,,44,,151,,,,,17,218,,68,0,,,,,,,13,,,,32,,,1,,,,,,,20,274,,,,,
"COD",,,,,,9016,,,,,,156,210,,,,,,,22725,,,,,0,,,619,,,,1,,19500,,,,5142,,13689,139,,3,,,,,,95242,,2,,,,,173,3,,,71,,,,,35,,,584,,94,33,,,,97,17577,,,2113,,,6281,10,,679,,,,,,,,,,,,6,0,,,,,33,,,1090,,,,,337,,,,,,,,,89,,,46,,1120,,,,,,,15,,,3,,,,,,,1745,,2154,,,1863,,,9,,,,,,13,,,,,,,,1,,828,,,,,,,,83820,,,,,,,,,,58,,,0,,,,0,,,3443,,649,,,5989,,443,1990,,,1,,187,,,,,8,,,,45294,,,4074,55150,2566,,,,,,,,,,28266,
"DNK",,,,,66,,,,274,,,4517,541,,16,,,,84,1463,,,12,8,43,,,49,141,,,9,,,,,,9302,7,2,,,113,,,,32,,,,20,,15,,,45,24,,,,,,14,24,112,,,,17,,,,1144,,237,4620,,,,,,11914,,,573,1701,,,,,,,,,,,105,1261,,,,,235,,908,1898,,292,28,,,,,,,32,,,,220,4,24,845,,,,,,17,,,,,,164,,,,,,,,,50,,,1901,,716,15,,,,,,11304,,,,13,,,89,458,428,187,,,,,,23,1286,,,,,,,,,,,,78,,,,,59,17,,,488,,3738,,,,,18407,2097,,56,119,,,,,,,1620,,,,80,,,11150,,19967,,,,,45,,,,,,
"DJI",,,,,,,,,,,,40,2,,,,,,,35,,,,,,,,,,,,0,,,,,,257,,,,,,,,,,,,,,,,,,2,1,,,9,,,,,110,,,,,,1205,,,,1,1569,,,,,,,,,14,,,,,,,,,,,,,0,,,,,1,,,12,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12,,,,,34,33,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,
"DMA",,,,,,,,2176,9,,83,10,25,,17,,,359,,44,,,,,0,48,,,,457,,0,,,,,,1448,,,,,13,,,,23,,,,4,,,,,0,0,,,4,,,8,,,,,,,,,,,,0,528,385,,,,,,,,358,,34,3022,,,,,10,,,,,0,,,,,1,,,29,76,,,,,,,,,,,,,,,,74,,,,,,,,204,,,,,,,,,134,,,,,,,37,,,,,,,,,,,,,15,,,,,,,1362,,,,,,,,,73,85,,47,,,,,,,,,,,,,,,,,451,,,,,22,123,,,,,,,,,,,,,,,,,3413,,8191,2570,,,,3,,,,,,
"DOM",,,,,,,175,912,1099,,2521,35,1491,,39,,,,,1192,,,6,,0,5657,,,67,525,,7,,,,,,2643,15,,,,147,,,,178,,,,550,,,86,,4,1,,,53,,,,82,,20,,,,,,,,,16,322,,,,,,3645,,,146,,,1064,,36,,,,956,,39,11,4,,,,,4,,,14361,,,,,,,,,,0,,,,,1,,20,,,,,,,,66,,,,632,,,,,6,,,,,,,4034,,,27,,,,,,161,,,,4182,,,68,,1,26,32349,,,,,0,,,,,22,,,,,,,,,,,,,,1,,,,,26600,,,,,122,4689,,,,,,,,,,,,303,,,,,262,,396765,1954,,,,8668,,,,,,
"ECU",,,,,,,,,1050,,,737,249,,10,,,,,947,,,,,376,,,,503,,,4,,,,,,5828,,,,,4920,,,,5755,,,,436,,,40,,2,7,,,201,,,653,,7,53,,,,,,,,,20,1085,,,,,,2195,,,41,,,,,51,,,,,,114,29,7,,,,,31,,,14695,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,928,,,,,,,,,,,,528,,,36,,,,,,182,,,,807,,,1676,237,7,111,410,,,,,,106,,,,,,,,,,,,,,,,,9,2,,,,,13426,,,,,464,1777,,,,,,,,,,,,,,,,,1638,,151241,,,,,15022,,,,,,
"EGY",,,,,,,,4,227,,,18323,3662,,4,8916,,,,465,,,,,13,,,,1748,,,16,,,,,,18863,,31,,,29,,,,54,,,,1,,0,,,1002,17,,,424,,,,11,,,,,,,,,,,38,8651,,,,,,3582,11,,15510,,,,,17,,,,,,,118,4,,,,3790,196,,11925,15508,,593,83332,,,,44058,,,1,41597,,,5436,,0,9,,,,15,,141,,,101,,,57,,,,,,597,,,90,,,2082,,588,,,,,1001,,116,9978,,,24,,,3,173,59,46,40,60,,,,7,646,,,,,,,,,,124865,,27,,,,,5,19,,,868,,634,6,9562,10802,,751,1462,,,0,,,,,,343,295,,,,0,,84299,10993,,49496,,,,,127,,,,4263,35,
"SLV",,,,,,,,,79,,,5477,27,,4,,,,,154,3197,,,,54,,,,151,,,1,,,,,,20096,,,,,110,,,,144,,,,4792,,,,,2,3,,,29,,,223,114,90,,,,,,,,,,8,636,,,,,,301,,,23,,,,,7881,,,,,,3625,6,1,,,,,18,,,3833,82,,,,,,,,,,,,,222,,,,,,,,,,,,,,,3095,,,,,,,,,,,,154,,,941,,,,,,59,,,,996,,,42,,,12,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484,,,,,1117,262,,,,,,,,,,,,,,,,,350,,408308,,,,,506,,,,,,
"GNQ",,,,,,,,,,,,,3,,,,,,,552,,,,,,,,,,,,,,,,,,8,,,,,1,,,,,,393,,,,,,,,1,,,,,,,,,,,,,,,,,,0,88,,,22711,,,,,,0,,,,,,,,,,,,,1,,,,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,37,,,,,,,22,,,,,,,,,168,,,,,0,,,,0,,,,,6942,,,,,8,11,,,,,24,,,,,,,,,,,,30,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,851,39,,,189,,,,0,,,,,1,,,,,,,0,,,,,,2473,,,,,2,,,,,,,,,,,,,2,0,,,47,,,,,196,,,,,,2530,,,,6,110,,,,,,2395,,,57,,,,,,,,,,,,4,0,,,,358,16,,,5559,,,40,,482,,934,,,0,,,,562,,,,,,,,,3,,,,,,,,,,,,,,,,,,134,,,,,,,,,264,,,,,,,,,0,,,153,,,,,,,,,,,,,,,,,,,0,,,,0,,0,88,,47,,,220165,,1453,1553,,,,,,,,,,,,,,19,,1786,3354,,9013,,,,,11,,,,1159,,
"EST",,,,,,,,,66,,,1088,185,316,0,,,,2220,30,,,,,3,,,,,,,19,,,,,,3296,,,,,22,,,,10,,,,2,,3,,,10,17,,,319,,,,,10,,,,,,,,,,3568,556,,,,,83,6415,,,40,,,,,,,,,,,,65,13,,,,,779,,,364,,,,458,,,,597,,2195,,,,,0,532,13,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,235,,,,,,,6,,183,126,,,,,,,34585,,,,,,,,,,,,,,,,,25,0,,,12,,75,,,,,5836,227,,,,,,,,,,66,,,,,5852,,1019,,5102,,,,,31,,,,,,
"SWZ",,,,,,,,,,,,126,10,,0,,,,,,,,,,,,,92,,,,2,,,,,,84,,,,,1,,,,,,,,0,,,,,,1,,,17,,,,,,,,,,,,,,,,6,,,,,,,,,10,,,,,,,,,,,,,,,,,,15,,,7,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,38,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,13776,,,,,,,10,44,,,,,,,,,,46,,,,,,,431,24,,,,,,,,,,,,
"ETH",,,,,,,,40,38,,,1752,502,,,133,,,1,885,,,,,2,,,,,,,4,,,,,,7354,,,,,2,,,,,,,,0,,,,,23,7,,,488,6151,,,,283,,,43,,7,,,,,243,2568,,,,,,6874,10,,1570,,,,,,,,,,,,24,15,,,,,97,,28685,3974,,,86,,9447,,657,,,,,,,593,,,,,,,,,17,,,,,,,,,,,,,,,189,,,3162,,326,18,,,,,,1041,,,,,,,,,13,10,,217,,,,,66,,,,3,,,,,,21309,,,,,,,5,9,,262,486,,128,,,60635,,5553,1629,,,0,,,,,,,34,,,,143,,1258,3915,,32814,,,,,10,,,,713,,
"FLK",,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,6284,,,,,,,,,,,,,,,,3,,,,,,,,,2,65,,,,,,,,,,,,183,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,
"FJI",,,,74,,,,,1,,,24669,8,,,,,,,12,,,,,2,,,,,,,0,,,,,,11673,,,,,4,,,,,,,38,1,,,,,2,1,,,15,,,,,,,,,,,,,,,2,58,,17,,,,,,,3,,,,,,,,,,,,,0,119,,,,10,,,15,,,,,,123,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,76,,2,,12864,,,,21,,,11,,,,,37,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,107,,8,,34,,,,,27,25,,,,,,,211,,,,,,24,,,,1649,,16478,,,,64,,,,,,,
"FIN",,,,,,,,,104,,,5040,777,,,,,,1174,1551,,,,,22,,,,90,,,14,,,,,,7323,6,,,,62,,,,21,,,,11,,16,,,171,79,,,2539,,,18,33,110,,,,632,,,,,,,3527,,,,,9,11126,,,711,8,,,,,,,,,,,250,82,,,,,305,,347,1969,,330,,,,,,97,,69,,,,273,0,26,387,,,,,,22,,,,,,78,,,14,,,,,,75,,,1582,,,,,,,,,3880,,,,4,,,27,183,110,181,,,,,,66,1090,,,,,,,,,,,,20,,,,,48,7,,,188,,3665,6,,,,113961,2410,,,,,,,,,,835,,,,,,,8035,,14344,,,,,36,,,,,,
