"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"TCD",,,,,,15,,,,,,30,4,,,129,,,,158,,308,,,0,,,,,,,1,,,,,23345,286,,5045,,,23,,,,,,2626,,,,,,,,1,,,3,,,0,,114,,,,,,,,,,1,3151,,,1137,,,71,3,,11,,,,,,,,,,,,1,,,,,,3,,,138,,,11,,,,396,,,,,,,192,,,,,,,,248,,,,18,,,,,,,,,,,,,,,35,,,,335,10048,,,,4,,,,,,,,,,,,131,,,,,26,,,,,,,,,,,,,,0,,,72,0,,,,2263,30,,,37740,,15,149,,,,,205,,,,,,,,,,,1341,90,,,,,,,,,,,,,
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7756,,,,,,,,,,,,,
"CHL",,,,,109,,,,99504,,,14584,578,,18,,,,,2083,,,,,1938,,,,6152,,,8,,,,,,12786,,,,,,,,,839,,,,836,,76,38,,32,32,,,743,,,266,3545,12,109,,,0,,,78,,,249,7250,,,,,,6659,,,249,,,,,105,,,,106,,109,74,38,,,,,81,,1769,7353,,,,,,,,,,0,,,,,,,16,,,,,572,,,,,,,2495,,,,,,,,,9,,,1620,,992,48,,,,,,3001,,,,721,,891,3829,54,26,90,559,,,,,1,40,,,,,,,,,,,,,,,,,9,12,,,282,,32576,,,,,14091,3668,,,,,,,,,,29,,,,,,,3206,,54955,,653,,,7200,,,,,,
"CHN",,,,182,,,,65,5792,,521,202921,8481,,67,,73715,18,,9182,779,,161,410,364,5,,830,8820,,906,376,,,12,651,,331796,,,,,2309,,1251904,134463,820,,52,,107,,225,32,237,897,2015,12655,,6626,,11,617,815,234,95,,13,99,,,,14,418,5364,61313,517,326,63,,36,44150,31,,1700,6,,,1032,264,16,,393,131,,155,5098,317,48717,28681,,,6329,,323,96008,,375576,15414,894,,,,153,2534,112,2507,51,,754,35,58,306,779,,4411,,1253,168,97,70,104,1612,,3292,,,1102,,,,,16539,877,51,14748,29593,54,43470,45,,,,,2625,6058,,142,162,7491,59,352,2422,18153,681,4376,718,,253296,,,1104,24124,,,,28,,,14,,,,,824,58,19,215032,79,435,312,92,,9085,,77941,277,,588,2058,14617,9351,,18,24264,345,85,,52,379,,912,,,,133,2353,,78563,,982701,,,,,5344,1013,,,,306,
"HKG",,,,,,,,,0,,,44006,124,,13,,,,,,29,,,,1,5,,,,,248,,,,,51,,108244,,,,,42,93508,,7707,9,,,,1510,,,,36,,6,49,,253,,,,28,,4,,,1,,,,,,,274,,,,,,,,,0,,,,,,,,,,,,,,,,,,1099,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,7,,,5,,,,,,,,,,,,,3814,,,,,,,466,,,,121,,,,128,,69,,,,,,,24,,,,,,,,,,,,,,,31905,,,,,,702,,,,,,,334,,,,,,,,,,,30,,,,,,,43928,,116775,,,,,226,,,,,,
"MAC",,,,,,,,,,,,1379,9,,,,,,,,,,,,,,,,,,,,,,,,,2919,,,,,9,9493,38572,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,967,,,,,,,,,,,,,,,,,,,,,,10997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5584,,,,,,,,,,,
"COL",,,,,,,,,858,,5699,6497,817,,72,,,,,2843,,,,,1066,318,,,3373,,,8,,,,,,31766,205,,,,7769,,,,,,,,10619,,29,38,2901,103,74,,,1409,,,1685,95979,13,283,,,7,,,,14,,553,14929,,,,,,11032,,,321,,,,,468,,,,364,,270,93,94,,,,,,,1572,25361,,,29,,,,,,,6,,,,,23,,10,,,,,,,,,,,,7576,,,,,,,,,,,,7549,,407,189,,,,,,2250,,,,25320,,,3260,34,67,369,2438,,,,,,62,,,,,,,,,,,,,,,,118,11,20,,,332,,212366,,,,,5149,6498,,,,,,,,,,31,,,,,,,10755,,365417,,,,,482798,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,1,,,,,,,,,,,,,,0,,,10,,,,,156,,,91,,,,,,,1,18515,,,,,,,,,17,,,,,,,,,,,,,,,,,,0,,,24,,,,,,,,,,,,,,517,,,,4271,,,,,,,,,,29720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,,42,,,,,,,,,,,,,,,,,,0,,,23,,,,,,,2,12,,,,,,,,,,,,,,,,,55,225,,,,,,,,,,,,
"COG",,,,,,518,,,20,,,450,175,,,,,,,2166,,1458,,,2,,,,8,,,5,,,,,1138,714,,,380,,7,,,,,,,,3,,,,,,18,,785,338,,,,,22,,,,1,33,,,,,46,32085,,,5518,,,1670,,,823,,,,,,,,,,,,13,,,,,,1255,,,1659,,,,,,,,,,0,,,,88,,,,,645,,,4105,,,,,,,,,,,,,707,,,468,,,458,,,,,,,,,819,,,,,,,,0,47,361,,,,,,,143,,,,,,,,,,,,,,,,,7,2,,,7127,,864,,,,,324,612,,,,,89,,,,,,,,,,,,3279,12347,,,,,,,,,,,4219,
"COK",,,,,,,,,,,,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,,15,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,55,,,213,97,,30,,,,,132,,,,,61,,,,152,,,0,,,,,,2094,36,,,,464,,,,497,,,,,,,,,4,10,,,57,,,136,347,,452,,,0,,,,,,25,406,,,,,,850,,,33,,,,,495,,,,150,,285,9,2,,,,,7,,,935,56,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1350,,,,,,,,,,,,352,,,4938,,,,,,126,,,,3459,,,168,0,0,,292,,,,,,14,,,,,,,,,,,,,,,,,,1,,,,,1683,,,,,175,475,,,,,,,,,,26,,,,,,,282,,53962,,,,,635,,,,,,
"CIV",,,,,,15,,,0,,,239,55,,,,,,,1803,,13498,,,2,,,,88,,,1,264754,,3,,,2483,,,,,7,,,,,,,,1,,,,,,6,,,188,,,,,67,,,,0,,,,,,37,46243,,,775,,,1267,24519,,30,,,,,,6504,,,,,,6,1,,,,,64,,,10265,,,,,,,,,,0,,,12255,128,,,,,,,,70005,,,,229,,,7,,,,,,,,,9,,,464,,,,652,,,,,110,,,,,,,,,,28,,,,,,,27,,,,,,,,,,,1217,,,119,,,,0,,,299,,784,,,,,305,1469,,,7,,1414,,,,243,,,,,54,,,2600,,10885,,,,,,,,,,,
"HRV",,,,,,,,,482,,,33606,18159,,,,,,,62,,,,,13,,6567,,349,,,37,,,,,,20491,,,,,306,,,,22,,,,11,,,,,54,415,,,367,,,,19,22,,,,4,,,,11,,107,4653,,,,,,90465,,,317,,,,,,,,,,,,1238,71,,,,,240,,,14785,,,36,,,,,,,1,,,,,65,,114,,,,,291,24,,,,,,27,,,,9077,,,,,,,,100,,979,,,,,771,,1316,,,,20,,,19,,361,41,,,,,,171,85,,,,,,,,,,,,159112,,,,,243,28543,,,416,,856,,,,,3167,10910,,,,,,,,,,129,,,,,,,4288,,23590,,,,,165,,,,,,
"CUB",,,,,,,,10,509,,,347,531,,253,,,28,3,885,,,12,,747,24,,,839,,,95,,,43,,,6676,360,,,,2785,,,,637,,266,,2683,,,,112,19,108,,,236,,8,1623,923,,55,,,9,,,,,,180,2729,,,,,5,6695,,,264,,,,,233,757,,,475,,139,347,20,,,,,44,,,24743,919,,,,,,,,,21,,,,,,,8,,,,,,,,,,,,5772,,,,,,,,,403,,,759,,,334,,,,,,488,,,,1000,,,353,,79,1095,6843,,,,,1,838,,,,50,,,,,,,,15,23,,,500,32,23,,,565,,56536,,,,,1068,1625,,,,59,,,,31,,21,,,,1,,,887,,552841,,,,,5379,,,,,,
"CUW",,,,,,,,10,,,1101,68,,,,,,,,,,,,,74,1885,,,,,,,,,,,,21760,2,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30681,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,44,,76,,,,,,,,,,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,360,,,,,,
"CYP",,,,,,,,,24,,,10782,131,,,,,,,185,,,,,2,,,,,,,91,,,,,,1833,,5,,,7,,,,,,,,0,,,,,,14,,,88,,,,,38,,,,7,,,,,,40,518,,,,,,645,,,12824,,,,,,,,,,,,135,1,,,,,141,,,380,,,130,,,,,,,13,,,,,,12,20,,,,,,15,,,,,,,,,,,,,,,,,,172,,,,,,,,,30,,,,,,,,,80,12,,,,,,40,345,,,,,,,,,,,,82,,,,,38,4,,,2116,,143,118,,,,222,150,,,,,,,,,,5765,,,,,,,37313,,7076,,,,,8,,,,,,
"CZE",,,,,,,,,1068,,,6981,29295,,,,,,63,172,,,,,29,,,,199,,,510,,,,,,10422,,,,,150,,,,22,,,,,,691,49,,491,,,,493,,,13,59,110,,,,27,,,,,,67,5444,,,,,20,249700,,,2870,,,,,,,,,,,,984,84,,,,,2729,,,8566,,,29,,,,,,,121,,,,,38,50,402,,,,,,44,,,,,,209,,,5,49,,,,,51,,,199,,568,,,,,28,,696,,,,20,,,39,,2565,146,,,,81,,379,5512,,,,,,,,,,,,369,,,,,43565,226,,,806,,4907,,,,,651,7393,,,,,,,,,,583,,,,,,,15066,,38674,,,,,178,,,,,,
"PRK",,,,,,,,,0,,,117,1469,,,,,,40,39,,,,,3,,,,56,,,17,,,,18,,183,,,,,1,,,,84,,,,19,,,,,24,2,,,189,,,,151,39,,,,1,,,,,,1,35,,,41,,,1571,,,17,,,,,,,,,,,14,,,,,,,77,,,62,,,47,28556,,,,1122,,5,,,,,,,,,,,,799,,,,,,,12,,,130,,,,,,0,,,12,,,,,,,,,19,,,,,,,37,2858,,38,,,,,,,2363,,,,,,,,,,,,,,1,,,,,,,94,,57,,,,,36,321,,63,0,,,,,,,13,,,,31,,,4780,,,,,,,22,538,,,,,
"COD",,,,,,16395,,,,,,1228,271,,,,,,,40572,,,,,2,,,390,26,,,2,,67600,,,1493,9731,,10338,136,,5,,,,,,123384,,3,,,,,412,16,,,297,,,,,44,,,760,0,143,340,,,,614,38438,,,2590,,,3341,12,,119,,,,,,,,,,,,8,0,,,,,27,,,3106,,,,,4642,,,,,,,,,85,,,29,,1054,,,929,,,,55,,,25,,,,,,,2988,,1820,,,2446,,,14,,,,,,71,,,,,,,,16,,531,,,,,,,,107077,,,,,,,,,,115,,,0,,,,0,,,15749,31381,605,,,12119,,1098,2922,,,7,,298,,,,,13,,,,82534,,,7170,31912,10029,,,,,,,,,,10345,
"DNK",,,,,57,,,,125,,,5035,697,,8,,,,77,1416,,,14,12,52,,,143,158,,,16,,,,,,6704,7,2,,,220,,,,36,,,,27,,50,,,106,60,,,,,,9,39,140,,,,37,,,,1517,,449,3987,,,,,,11586,,,631,1599,,,,,,,,,,,149,1519,,,,,559,,1253,2362,,274,43,,,,,,,59,,,,215,7,138,862,,,,,,44,,,,,,105,,,,75,,,,,37,,,1944,,750,16,,,,,,11145,,,,26,,,105,241,443,167,,,,,,45,102,,,,,,,,,,,,96,,,,,73,23,,,1053,,5556,,,,,21233,3078,,52,176,,,,,,,1798,,,,79,,,12025,,19631,,,,,49,,,,,,
"DJI",,,,,,,,,,,,70,2,,,,,,,338,,,,,,,,,,,,0,,,,,,772,,,,,,,,,,,,,,,,,,4,2,,,13,,,,,138,,,,,,1441,,,,7,3049,,,,,,,,,23,,,,,,,,,,,,,0,,,,,1,,,54,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,11,,,,,61,49,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,
"DMA",,,,,,,,2496,4,,71,15,32,,37,,,214,,71,,,,,1,7,,,11,600,,0,,,,,,1854,,,,,25,,,,23,,,,5,,,,82,0,0,,,6,,,8,,,,,,,,,,,,0,4123,433,,,,,,,,19,,37,2652,,,,,16,,,,,1,,,,,1,,,193,71,,,,,,,,,,,,,,,,47,,,,,,,,233,,,,,,,,,144,,,,,,,37,,,,,,,,,,,,,31,,,,,,,646,,,,,,,,,90,133,,46,,,,,,,,,,696,,,,,,,616,,,,,21,181,,,,,,,,,,,,,,,,,3331,,20129,2855,,,,1,,,,,,
"DOM",,,,,,,218,1046,497,,2569,81,1921,,109,,,,,1285,,,9,,46,705,,,240,772,,12,,,,,,4210,14,,,,286,,,,185,,,,718,,,31,4017,9,13,,,88,,,,136,,31,,,0,,,,,,72,2234,,,,,,6050,,,493,,,585,,38,,,,953,,36,15,14,,,,,4,,,28179,,,,,,,,,,0,,,,,42,,13,,,,,,,,76,,,,804,,,,,6,,,,,,,5465,,,30,,,,,,361,,,,4644,,,89,,15,37,33992,,,,,1,,,,,24,,,,,,,,,,,,2176,,141,,,,,83833,,,,,291,6883,,,,,,,,,,,,677,,,,,437,,478612,2817,,,,8946,,,,,,
"ECU",,,,,,,,,474,,,986,321,,14,,,,,2610,,,,,385,,,,847,,,8,,,,,,7494,,,,,9739,,,,6248,,,,569,,,14,,4,29,,,295,,,268,,9,62,,,2,,,,,,78,2553,,,,,,4228,,,70,,,,,63,,,,,,107,41,16,,,,,26,,,54621,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1117,,,,,,,,,,,,1107,,,41,,,,,,285,,,,1050,,,2734,228,0,200,531,,,,,,73,,,,,,,,,,,,,,,,,11,6,,,,,255819,,,,,972,2609,,,,,,,,,,,,,,,,,3058,,216709,,,,,17512,,,,,,
"EGY",,,,,,,,5,103,,,19592,4720,,12,23313,,,,987,,,,,5,,,,1440,,,27,,,,,,23187,,24,,,56,,,,46,,,,1,,133,,,2386,37,,,503,,,,18,,,,,4,,,,,,200,10749,,,,,,5312,14,,13123,,,,,27,,,,,,,168,5,,,,2966,166,,10813,29594,,876,25052,,,,62365,,,7,28001,,,5319,,13,6,,,,7,313,119,,,96,,,41,,,,,,699,,,68,,,3513,,676,,,,,1056,,226,10509,,,24,,,4,83,124,48,19,28740,,,,12,321,,,,,,,,,,178588,,27,,,,,6,31,,,1873,2246,1128,42,10113,7099,,1290,2147,,,0,,,,,,427,328,,,,0,,240734,11772,,64763,,,,,90,,,,5109,60,
"SLV",,,,,,,,,36,,,5611,34,,5,,,,,220,3627,,,,61,,,,60,,,2,,,,,,21597,,,,,214,,,,153,,,,7576,,,,,4,7,,,42,,,133,189,113,,,,0,,,,,,36,639,,,,,,616,,,41,,,,,13092,,,,,,3390,8,5,,,,,15,,,7840,76,,,,,,,,,,,,,218,,,,,,,,,,,,,,,4634,,,,,,,,,,,,200,,,1037,,,,,,75,,,,1378,,,54,,,68,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883,,,,,1325,386,,,,,,,,,,,,,,,,,425,,585672,,,,,548,,,,,,
"GNQ",,,,,,,,,,,,,4,,,,,,,28,,,,,,,,,41,,,,,,,,1350,19,,,,,1,,,,,,520,,,,,,,,1,,,,,,,,,,,,,,,,,,8,214,,,27851,,,,,,1,,,,,,,,,,,,,2,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,177,,,,,,,36,,,,,,,,,105,,,,,1,,,,0,,,,,13318,,,,,20,17,,,,,36,,,,,,,,,,,,106,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,1552,50,,,470,,,,8,,,,,0,,,,,,,1,,,,,,3836,,,,,3,,,,,,,,,,,,,4,1,,,113,,,,,245,,,,,,20025,,,,42,394,,,,,,6091,,,159,,,,,,,,,,,,6,0,,,,280,14,,,6170,,,62,,857,,1433,,,0,,,,551,,,,,,,,,665,,,,,,,,,,,,,,,,,,534,,,,,,,,,2344,,,,,,,,,25,,,476,,,,,,,,,,,,,,,,,,,0,,,,0,,18,211,1449,51,,,69881,,5368,2280,,,,,,,,,,,,,,2889,,4864,5987,,12428,,,,,12,,,,572,,
"EST",,,,,,,,,31,,,1212,238,273,9,,,,2045,362,,,,,4,,,,128,,,39,,,,,,2324,,,,,42,,,,10,,,,3,,13,,,24,71,,,757,,,,,12,,,,,,,,,,15897,550,,,,,78,5721,,,106,,,,,,,,,,,,93,80,,,,,1567,,,1167,,,,559,,,,381,,1874,,,,,1,514,279,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,977,,,,,,,8,,134,80,,,,,,,30833,,,,,,,,,,,,,,,,,31,7,,,23,,785,,,,,5948,334,,,,,,,,,,72,,,,,5087,,3120,,5344,,,,,35,,,,,,
"SWZ",,,,,,,,,,,,172,13,,6,,,,,,,,,,,,,189,,,,3,,,,,,186,,,,,1,,,,,,,,0,,,,,,1,,,18,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,,,12,,,22,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,44,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,29308,,,,,,,11,65,,,,,,,,,,50,,,,,,,609,27,,,,,,,,,,,,
"ETH",,,,,,,,46,17,,,4512,648,,,269,,,1,1279,,,,,0,,,,10,,,8,,,,,,12718,,,,,3,,,,,,,,0,,,,,54,16,,,717,6240,,,,354,,,50,0,14,,,9,,809,5218,,,,,,8359,12,,1750,,,,,,,,,,,,34,35,,,,,83,,39285,18055,,,132,,17948,,1009,,,,,,,580,,,,,,,,,135,,,,,,,,,,,,,,,144,,,3980,,539,29,,,,,,2419,,,,,,,,,14,9,,366,,,,,65,,,,2,,,,,,30783,,,,,,,7,8,,12827,1139,4008,1230,,,34930,,6630,2391,,,1,,,,,,,44,,,,925,,2778,6032,,70898,,,,,11,,,,2587,,
"FLK",,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,6505,,,,,,,,,1,,,,,,,3,,,,,,,,,1,48,,,,,,,,,,,,195,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,
"FJI",,,,165,,,,,1,,,33949,10,,,,,,,18,,,,,0,,,,,,,1,,,,,,12861,,,,,7,,,,,,,86,1,,,,,4,2,,,17,,,,,,,,,,,,,,,2,88,,16,,,,,,,1,,,,,,,,,,,,,1,101,,,,9,,,28,,,,,,230,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,23,,40,,23625,,,,20,,,20,,,,,29,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,48,,17,,16,,,,,33,38,,,,,,,259,,,,,,18,,,,2252,,21475,,,,108,,,,,,,
"FIN",,,,,,,,,48,,,5452,1003,,,,,,1082,1823,,,,,17,,,,240,,,24,,,,,,5537,6,,,,121,,,,21,,,,15,,25,,,407,91,,,2536,,,16,54,137,,,,983,,,,,,,2759,,,,,8,9484,,,688,5,,,,,,,,,,,355,127,,,,,724,,220,2351,,330,,,,,,57,,111,,,,266,5,35,506,,,,,,42,,,,,,90,,,1,,,,,,56,,,1857,,,,,,,,,3929,,,,20,,,35,47,150,177,,,,,,35,1169,,,,,,,,,,,,20,,,,,59,20,,,408,,5772,40,,,,100956,3538,,,,,,,,,,926,,,,,,,8643,,9864,,,,,39,,,,,,
"FRA",,,274,,2263,,,21,3501,,,13617,4247,,47,525,,,,95327,,587,58,15,445,16,93,,3491,8,,212,,129,103,100,1660,43038,14,5304,470,975,2941,,763,,874,208,3375,,382,,910,34,,604,582,,,2709,,23,762,772,1269,82,1977,206,80,,,,,,963,,9729,9324,4410,,25,63435,78,,4329,3,,29244,,67,195,31,,154,,44,1793,214,625,,,,6306,,22181,83248,,4985,360,,,,970,,,141,59,,32,1527,56,148,12576,3483,,,24,2063,179,,24706,,545,4994,4421,,3679,13,277,,13268,,,295,,,12058,16352,1628,55,,,,,,2031,345,,,331,,249,1253,554,15783,42448,78,322,611,,36528,787,1112,,,,18,335,,2,15,,,6580,2886,111,,,41,1256,901,,,3277,,107955,137,,,,3249,70440,,,341,,423,,,,3236,8414,,,,85,,5401,72091,,81107,,238,,256,1796,49,357,118,,41,
"GUF",,,,,,,,2,,,,5,,,,,,,,,,,,,0,0,,,288,,,,,,,,,30,,,,,0,,,,,,,,7,,,,,0,,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,0,,,630,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,
"PYF",,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,9,,,,,,,76,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,8,,,,
"GAB",,,,,,,,,,,,15,8,,,,,,,277,,,,,0,,,,0,,,7,,,3,,400,437,,,155,,5,,,,,,1168,,1,,,,,,0,,,3,,,,,,,89,,,,,,,,5,10131,,,,,,170,,,6,,,,,,,,,,,,1,,,,,,2,,,171,,,,,,,,,,,,,,,,,,,,,,4797,,,,34,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,79,,,,,,,,,0,,,117,,136,,,,,5,152,,,,,353,,,,,,,,,,,,135,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,41,56,,,,,,,176,,,,,,,,,,,,5,,,3,,,199,,,,,0,,,,,,,,,3269,,,,,1,,,261,,,,4,8,,,,,,,,,,119,894,,,,,,909,624,,8,,,,,,126,700,,,,,5,1,,,,,26,,,237,,,,,,,,,,0,,,315,,,,,,,,,518,,,,,,,,,,,,,,,,48,,,173,,,,,,,,,407,,,,,,,,,,17,,,,,,,,,,,,,,,,,,2660,,,486,,,,1,,,,,3265,,,,,1627,77,,,,,409,,,,,,,,,0,,,3336,,8740,,,,,,,,,,,
"GEO",,,,,,,,,,15828,,257,1380,28296,,,,,3629,129,,,,,1,,,,42,,,159,,,,,,827,,,,,3357,,,,,,,,7,,,,,7954,404,,,113,,,,,,,,,817,,,,,,21,3808,,,,,,11103,,,51905,,,,,,,,,,,,95,12,,,,,113,,4825,8679,,,,1173,,,,1922,,718,,,,,,301,,,,,,,17,,,,,,,,,,,,,,,,,,93,,,,,,,,,112,,,,5,,,,,391,234,,,,371,,0,204177,,,,,,,,,,,,36,,,,,26,9,,,,,4302,,,,,437,345,,327,,,,,,,,3872,,,,,29351,,920,,10913,,,,,9,,,,,,
"DEU",,,449,,185,,,40,4286,212,,65863,104429,170,137,,,,29,46316,21,,114,11,872,,293,160,6710,28,,898,,,30,16,111,78991,41,,,,5321,,538,,934,,224,,779,,16709,78,56,1630,2210,,,17708,,15,527,1524,3382,95,,,629,,,,10,,3406,141076,,114,24,,320,,,,65670,14,,165,,202,,,,324,,72,15920,1045,1438,,,,8641,,12991,125857,,3287,633,,,,,1202,,1564,103,,105,2495,859,840,5083,,,,52,,424,,,,60,,3032,,,51,1223,,542,,,5224,,,71095,,6167,101,,,,23,,11602,,,,374,,718,1529,1446,44099,11991,273,,294,426,,1516,70287,,,,33,,,18,,,,398,8258,45,12,,,1377,6185,,,25185,,107406,245,,,,25591,162822,,60,428,,91,,,121,544,144987,600,,,101,498,,173627,392,337392,,731,4824,,1900,,,,,128,
"GHA",,,,,,,,15,,,,1936,908,,8,,,,,3012,,7000,51,,2,,,,19,,,6,19895,,21,,,10621,,,,,3,,,,,,,,0,62917,,,,45,19,,,725,,,,8,55,,,,2,,,,12,,337,3115,,,592,,,12159,,,172,,,,,,,,,,,,41,27,,,,,272,,,17505,,1036,16,,,,,,,,,29,2960,106,,,,,,,,1804,6,,,113,,,,,,,,,,,,59,,,6659,,,,1011,76592,,,,716,,,,,,,,0,13,43,,,,,,0,63,,,,7,,,,,,,368,11,,395,,,3,8,,,1922,,2374,,,,,800,1291,,,,,24616,,,,,16,,,,0,,,46040,,46942,,,,,6,,,,,56,
