"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7517,,,,,,,,,,,,,
"CHL",,,,,70,,,,102504,,,13922,513,,11,,,,,2287,,,,,2030,,,,6572,,,6,,,,,,12703,,,,,,,,,783,,,,425,,67,69,,20,20,,,711,,,552,2461,11,109,,,,,,55,,,144,6735,,,,,,5272,,,243,,,,,99,,,,101,,113,63,30,,,,,90,,1687,5233,,,,,,,,,,0,,,,,,,19,,,,,,,,,,,,2651,,,,,,,,,10,,,1581,,677,46,,,,,,2774,,,,611,,934,3286,49,17,102,530,,,,,0,187,,,,,,,,,,,,,,,,,8,9,,,180,,24838,,,,,13847,2926,,,,,,,,,,28,,,,,,,3108,,49771,,699,,,7339,,,,,,
"CHN",,,,136,,,,61,4579,,411,122827,7516,,51,,66886,13,,6453,618,,111,338,282,34,,438,6785,,892,315,,,19,953,,271396,,,,,1668,,1078752,128804,695,,19,,54,,113,58,,555,1207,10932,,4414,,8,1303,566,209,83,,11,82,,,,6,395,2600,39450,622,348,55,,36,34243,32,,938,1,,,1181,233,22,,315,125,,161,4336,207,37516,31337,,,5095,,414,68928,,351301,12702,814,,,,184,1224,132,3752,50,,697,29,59,389,703,,15113,,122,142,75,66,106,4377,,2172,,,937,,,,,18286,912,169,8985,24486,51,38445,43,,,,,7771,4118,,146,161,6233,72,369,1572,35277,511,2991,749,,121232,,,873,24914,,,,24,,,15,,,,,842,36,5,172747,39,393,146,94,,5778,,38784,142,,914,1746,8544,7792,,19,11867,391,67,,49,237,,873,,,,131,2470,,76140,,810423,,,,,4884,1057,,,,113,
"HKG",,,,,,,,,0,,,40823,110,,11,,,,,,27,,,,3,70,,,,,244,,,,,74,,112007,,,,,32,47310,,7083,8,,,,768,,,,,,4,45,,252,,,,20,,4,,,,,,,,,,787,,,,,,,,,12,,,,,,,,,,,,,,,,,,848,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,7,,,6,,,,,,,,,,,,,3782,,,,,,,422,,,,143,,,,105,,67,,,,,,,19,,,,,,,,,,,,,,,29119,,,,,,447,,,,,,,333,,,,,,,,,,,29,,,,,,,42573,,107982,,,,,214,,,,,,
"MAC",,,,,,,,,,,,1144,8,,,,,,,,,,,,,,,,,,,,,,,,,3117,,,,,7,7441,34039,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,1389,,,,,,,,,,,,,,,,,,,,,,8082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392,,,,,,,,,,,
"COL",,,,,,,,,1378,,5116,3092,726,,43,,,,,2601,,,,,864,1827,,,2641,,,6,,,,,,20599,139,,,,4967,,,,,,,,3933,,15,68,,64,47,,,1185,,,2283,48426,12,239,,,,,,,19,,292,12116,,,,,,8801,,,305,,,,,430,,,,347,,280,79,65,,,,,,,1304,18449,,,23,,,,,,,5,,,,,11,,12,,,,,,,,,,,,5301,,,,,,,,,,,,6753,,191,178,,,,,,1871,,,,17828,,,2691,11,43,336,2362,,,,,,68,,,,,,,,,,,,,,,,59,10,7,,,212,,154254,,,,,4208,5261,,,,,,,,,,30,,,,,,,10424,,318033,,,,,354187,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,1,,,,,,,,,,,,,,0,,,8,,,,,139,,,69,,,,,,,1,15304,,,,,,,,,9,,,,,,,,,,,,,,,,,,0,,,16,,,,,,,,,,,,,,477,,,,3868,,,,,,,,,,25058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,,23,,,,,,,,,,,,,,,,,,0,,,15,,,,,,,3,8,,,,,,,,,,,,,,,,,54,219,,,,,,,,,,,,
"COG",,,,,,416,,,31,,,297,156,,,,,,,2593,,879,,,2,,,,4,,,4,,,,,1497,446,,,318,,5,,,,,,,,1,,,,,,12,,4825,193,,,,,20,,,,,25,,,,,26,28974,,,4857,,,1167,,,608,,,,,,,,,,,,11,,,,,,980,,,1642,,,,,,,,,,0,,,,81,,,,,655,,,7732,,,,,,,,,,,,,629,,,487,,,447,,,,,,,,,335,,,,,,,,0,27,719,,,,,,,115,,,,,,,,,,,,,,,,,6,0,,,4533,,564,,,,,167,455,,,,,70,,,,,,,,,,,,3178,12034,,,,,,,,,,,3634,
"COK",,,,,,,,,,,,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,,,14,,6,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,88,,,180,86,,35,,,,,97,,,,,67,,,,142,,,0,,,,,,1730,56,,,,351,,,,430,,,,,,,,,3,6,,,46,,,659,241,,442,,,,,,,,,15,391,,,,,,698,,,25,,,,,455,,,,143,,295,8,2,,,,,7,,,666,59,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1535,,,,,,,,,,,,311,,,4651,,,,,,107,,,,2955,,,150,0,2,,316,,,,,,14,,,,,,,,,,,,,,,,,,0,,,,,1164,,,,,144,388,,,,,,,,,,25,,,,,,,274,,47460,,,,,660,,,,,,
"CIV",,,,,,9,,,0,,,90,49,,,,,,,1014,,7820,,,2,,,,44,,,1,233429,,6,,,1777,,,,,5,,,,,,,,1,,,,,,4,,,144,,,,,60,,,,,,,,,,17,40130,,,682,,,1044,13685,,41,,,,,,3890,,,,,,5,1,,,,,71,,,8399,,,,,,,,,,0,,,4099,118,,,,,,,,23421,,,,130,,,3,,,,,,,,,10,,,283,,,,640,,,,,66,,,,,,,,,,27,,,,,,,26,,,,,,,,,,,1137,,,186,,,,0,,,191,,399,,,,,172,1186,,,3,,1189,,,,295,,,,,54,,,2520,,7051,,,,,,,,,,,
"HRV",,,,,,,,,775,,,33542,23287,,,,,,,50,,,,,17,,9257,,174,,,29,,,,,,19663,,,,,231,,,,20,,,,5,,,,,34,397,,,326,,,,13,20,,,,,,,,11,,68,4484,,,,,,97524,,,270,,,,,,,,,,,,1053,38,,,,,267,,,15391,,,29,,,,,,,1,,,,,76,,145,,,,,,40,,,,,,32,,,,,,,,,,,,92,,1018,,,,,751,,1179,,,,11,,,18,,400,40,,,,,,551,73,,,,,,,,,,,,161565,,,,,220,28274,,,265,,718,,,,,2945,8690,,,,,,,,,,123,,,,,,,4156,,21862,,,,,156,,,,,,
"CUB",,,,,,,,10,818,,,285,471,,159,,,21,3,803,,,11,,493,1383,,,709,,,74,,,50,,,4619,336,,,,2106,,,,562,,98,,1365,,,,,12,84,,,170,,8,2686,641,,46,,,,,,,,,92,2132,,,,,5,5448,,,204,,,,,217,151,,,453,,144,295,13,,,,,49,,,17884,950,,,,,,,,,23,,,,,,,10,,,,,,,,,,,,4537,,,,,,,,,420,,,614,,,315,,,,,,334,,,,855,,,314,,70,719,8962,,,,,0,853,,,,31,,,,,,,,15,18,,,250,29,8,,,360,,39527,,,,,815,1322,,,,57,,,,19,,20,,,,1,,,860,,495855,,,,,5026,,,,,,
"CUW",,,,,,,,10,,,973,55,,,,,,,,,,,,,68,1135,,,,,,,,,,,,196,1,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31551,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,46,,75,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,340,,,,,,
"CYP",,,,,,,,,39,,,11219,117,,,,,,,95,,,,,2,,,,,,,80,,,,,,1983,,5,,,5,,,,,,,,0,,,,,,10,,,89,,,,,34,,,,,,,,,,24,454,,,,,,541,,,12586,,,,,,,,,,,,116,1,,,,,112,,,235,,,107,,,,,,,7,,,,,,7,10,,,,,,19,,,,,,,,,,,,,,,,,,122,,,,,,,,,32,,,,,,,,,46,12,,,,,,31,269,,,,,,,,,,,,83,,,,,35,1,,,1346,,81,59,,,,177,119,,,,,,,,,,5471,,,,,,,36162,,5773,,,,,7,,,,,,
"CZE",,,,,,,,,1716,,,6735,26012,,,,,,66,117,,,,,20,,,,379,,,404,,,,,,9246,,,,,113,,,,26,,,,,,661,89,,304,,,,321,,,11,41,98,,,,,,,,,,218,2914,,,,,20,154606,,,2420,,,,,,,,,,,,837,68,,,,,2271,,,6820,,,23,,,,,,,118,,,,,18,41,227,,,,,,24,,,,,,194,,,4,,,,,,54,,,4221,,439,,,,,27,,509,,,,16,,,36,,3124,121,,,,84,,338,6252,,,,,,,,,,,,377,,,,,39395,288,,,513,,2652,,,,,362,5951,,,,,,,,,,554,,,,,,,14602,,39759,,,,,167,,,,,,
"PRK",,,,,,,,,0,,,176,1305,,,,,,42,639,,,,,2,,,,28,,,9,,,,26,,191,,,,,1,,,,76,,,,10,,,,,15,18,,,171,,,,105,35,,,,,,,,,,2,50,,,36,,,1243,,,12,,,,,,,,,,,15,,,,,,,85,,,50,,,38,25985,,,,918,,5,,,,,,,,,,,,,,,,,,,501,,,79,,,,,,0,,,6,,,,,,,,,13,,,,,,,34,2368,,22,,,,,,,2922,,,,,,,,,,,,,,1,,,,,,,60,,74,,,,,29,244,,64,0,,,,,,,13,,,,31,,,4633,,,,,,,20,352,,,,,
"COD",,,,,,12706,,,,,,188,241,,,,,,,31045,,,,,1,,,947,13,,,2,,41695,,,1964,7454,,10454,114,,4,,,,,,107545,,1,,,,,255,10,,,187,,,,,39,,,673,,126,32,,,,311,25702,,,2280,,,4655,13,,397,,,,,,,,,,,,7,0,,,,,31,,,2079,,,,,1301,,,,,,,,,79,,,37,,1071,,,,,,,26,,,13,,,,,,,2580,,1811,,,2630,,,14,,,,,,62,,,,,,,,0,,741,,,,,,,,102386,,,,,,,,,,140,,,3,,,,0,,,10016,,437,,,6638,,629,2422,,,3,,279,,,,,8,,,,49985,,,6949,47859,6083,,,,,,,,,,35947,
"DNK",,,,,67,,,,200,,,4883,619,,12,,,,81,1431,,,13,10,48,,,96,150,,,13,,,,,,7833,6,2,,,166,,,,32,,,,14,,33,,,66,45,,,,,,12,27,125,,,,27,,,,1409,,297,3888,,,,,,11731,,,590,1842,,,,,,,,,,,127,1392,,,,,405,,1073,2021,,256,35,,,,,,,45,,,,198,5,84,848,,,,,,29,,,,,,127,,,,,,,,,39,,,1974,,733,16,,,,,,11140,,,,19,,,94,364,427,193,,,,,,31,701,,,,,,,,,,,,98,,,,,66,14,,,670,,4286,,,,,19944,2463,,53,143,,,,,,,1707,,,,78,,,11655,,19320,,,,,47,,,,,,
"DJI",,,,,,,,,,,,69,2,,,,,,,151,,,,,,,,,,,,0,,,,,,533,,,,,,,,,,,,,,,,,,3,2,,,12,,,,,123,,,,,,1157,,,,3,3072,,,,,,,,,19,,,,,,,,,,,,,0,,,,,1,,,31,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,40,37,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,
"DMA",,,,,,,,2336,7,,78,10,29,,27,,,285,,63,,,,,1,51,,,5,524,,0,,,,,,1594,,,,,19,,,,21,,,,3,,,,,0,0,,,6,,,8,,,,,,,,,,,,0,4964,409,,,,,,,,189,,35,2837,,,,,13,,,,,1,,,,,1,,,137,74,,,,,,,,,,,,,,,,60,,,,,,,,218,,,,,,,,,139,,,,,,,47,,,,,,,,,,,,,22,,,,,,,1067,,,,,,,,,84,113,,46,,,,,,,,,,348,,,,,,,518,,,,,22,170,,,,,,,,,,,,,,,,,3229,,12840,2712,,,,1,,,,,,
"DOM",,,,,,,201,979,798,,2621,59,1706,,74,,,,,1085,,,8,,23,6030,,,155,601,,10,,,,,,3409,14,,,,216,,,,168,,,,365,,,57,,6,7,,,72,,,,95,,26,,,,,,,,,37,3143,,,,,,4974,,,310,,,825,,37,,,,908,,38,13,9,,,,,4,,,21716,,,,,,,,,,0,,,,,21,,16,,,,,,,,71,,,,679,,,,,6,,,,,,,4997,,,29,,,,,,253,,,,4343,,,80,,7,34,35277,,,,,0,,,,,23,,,,,,,,,,,,1088,,31,,,,,48098,,,,,203,5510,,,,,,,,,,,,321,,,,,424,,426383,2385,,,,8766,,,,,,
"ECU",,,,,,,,,762,,,846,285,,12,,,,,1700,,,,,381,,,,679,,,6,,,,,,6560,,,,,7332,,,,5561,,,,289,,,26,,3,19,,,251,,,462,,8,58,,,,,,,,,44,2100,,,,,,3318,,,55,,,,,57,,,,,,111,35,12,,,,,29,,,34005,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,967,,,,,,,,,,,,887,,,39,,,,,,237,,,,913,,,1957,188,3,169,500,,,,,,90,,,,,,,,,,,,,,,,,10,1,,,,,236083,,,,,679,2160,,,,,,,,,,,,,,,,,2964,,178967,,,,,16145,,,,,,
"EGY",,,,,,,,5,165,,,18851,4191,,8,14532,,,,689,,,,,9,,,,1605,,,22,,,,,,20463,,24,,,42,,,,46,,,,1,,67,,,1476,29,,,469,,,,13,,,,,,,,,,,96,9479,,,,,,4538,15,,14064,,,,,22,,,,,,,143,5,,,,3124,184,,11289,23013,,818,54964,,,,47572,,,4,34791,,,4919,,6,7,,,,11,,163,,,98,,,46,,,,,,621,,,71,,,3152,,659,,,,,1028,,153,9681,,,23,,,4,137,89,51,31,12679,,,,7,488,,,,,,,,,,145351,,27,,,,,6,21,,,1192,,851,21,9841,11427,,897,1694,,,0,,,,,,325,311,,,,0,,114095,11409,,52793,,,,,106,,,,4667,48,
"SLV",,,,,,,,,58,,,5507,31,,5,,,,,211,3421,,,,58,,,,106,,,2,,,,,,20232,,,,,162,,,,138,,,,3562,,,,,3,5,,,36,,,179,131,101,,,,,,,,,,19,624,,,,,,475,,,32,,,,,10487,,,,,,3508,7,3,,,,,17,,,6020,79,,,,,,,,,,,,,201,,,,,,,,,,,,,,,3655,,,,,,,,,,,,176,,,977,,,,,,64,,,,1168,,,49,,,43,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702,,,,,1197,309,,,,,,,,,,,,,,,,,412,,483459,,,,,524,,,,,,
"GNQ",,,,,,,,,,,,,4,,,,,,,6,,,,,,,,,20,,,,,,,,1777,16,,,,,1,,,,,,191,,,,,,,,1,,,,,,,,,,,,,,,,,,3,250,,,24518,,,,,,1,,,,,,,,,,,,,2,,,,,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,116,,,,,,,29,,,,,,,,,133,,,,,1,,,,0,,,,,10714,,,,,14,16,,,,,27,,,,,,,,,,,,103,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,1109,45,,,297,,,,2,,,,,1,,,,,,,1,,,,,,3112,,,,,2,,,,,,,,,,,,,3,1,,,82,,,,,219,,,,,,2428,,,,21,167,,,,,,4438,,,105,,,,,,,,,,,,5,0,,,,295,15,,,5834,,,51,,337,,1058,,,0,,,,509,,,,,,,,,5,,,,,,,,,,,,,,,,,,310,,,,,,,,,836,,,,,,,,,12,,,276,,,,,,,,,,,,,,,,,,,0,,,,0,,7,135,,23,,,98523,,2683,2338,,,,,,,,,,,,,,71,,2334,5803,,10432,,,,,11,,,,298,,
"EST",,,,,,,,,49,,,923,212,309,5,,,,2133,166,,,,,4,,,,64,,,30,,,,,,2721,,,,,32,,,,9,,,,1,,8,,,15,47,,,546,,,,,11,,,,,,,,,,8539,524,,,,,78,6030,,,71,,,,,,,,,,,,79,47,,,,,1196,,,760,,,,509,,,,492,,2045,,,,,0,546,145,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,468,,,,,,,8,,155,112,,,,,,,33059,,,,,,,,,,,,,,,,,28,0,,,15,,333,,,,,5856,283,,,,,,,,,,69,,,,,5339,,3024,,5094,,,,,32,,,,,,
"SWZ",,,,,,,,,,,,136,12,,3,,,,,,,,,,,,,140,,,,3,,,,,,145,,,,,1,,,,,,,,0,,,,,,1,,,18,,,,,,,,,,,,,,,,16,,,,,,,,,8,,,,,,,,,,,,,,,,,,14,,,15,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,50,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,18639,,,,,,,11,50,,,,,,,,,,48,,,,,,,591,26,,,,,,,,,,,,
"ETH",,,,,,,,43,28,,,2953,575,,,181,,,1,735,,,,,1,,,,5,,,6,,,,,,9799,,,,,2,,,,,,,,0,,,,,34,12,,,610,5270,,,,316,,,46,,10,,,1,,444,3216,,,,,,7694,13,,1627,,,,,,,,,,,,29,26,,,,,92,,33746,10752,,,109,,9158,,744,,,,,,,536,,,,,,,,,21,,,,,,,,,,,,,,,150,,,3599,,457,28,,,,,,1374,,,,,,,,,13,10,,256,,,,,66,,,,2,,,,,,24805,,,,,,,6,9,,537,725,,348,,,52417,,5330,1989,,,0,,,,,,,36,,,,166,,1417,5846,,50282,,,,,10,,,,802,,
"FLK",,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,6455,,,,,,,,,,,,,,,,3,,,,,,,,,2,33,,,,,,,,,,,,190,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,,
"FJI",,,,120,,,,,1,,,28948,9,,,,,,,15,,,,,1,,,,,,,1,,,,,,11905,,,,,5,,,,,,,62,1,,,,,3,2,,,17,,,,,,,,,,,,,,,3,32,,17,,,,,,,2,,,,,,,,,,,,,1,110,,,,10,,,24,,,,,,176,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,71,,45,,18576,,,,22,,,13,,,,,35,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,75,,11,,17,,,,,31,27,,,,,,,244,,,,,,21,,,,2183,,18474,,,,90,,,,,,,
"FIN",,,,,,,,,76,,,5220,890,,,,,,1128,1645,,,,,20,,,,166,,,19,,,,,,6283,5,,,,91,,,,19,,,,7,,21,,,252,91,,,2561,,,17,38,122,,,,809,,,,,,,2630,,,,,8,10216,,,687,3,,,,,,,,,,,303,105,,,,,524,,282,2095,,308,,,,,,77,,90,,,,246,2,31,444,,,,,,36,,,,,,79,,,7,,,,,,59,,,1752,,,,,,,,,3879,,,,11,,,32,145,127,195,,,,,,47,1141,,,,,,,,,,,,20,,,,,53,6,,,260,,4697,20,,,,108120,2828,,,,,,,,,,879,,,,,,,8377,,10196,,,,,37,,,,,,
"FRA",,,239,,2301,,,20,3279,,,10434,3772,,54,273,,,,76117,,451,55,12,365,90,82,,3512,7,,163,,120,94,146,2184,44051,14,5364,393,719,2224,,675,,791,220,1240,,194,,573,61,,374,762,,,2311,,18,992,536,1133,75,1524,159,64,,,,,,547,,9628,9312,3882,,25,61716,81,,4135,4,,27119,,66,278,32,,147,,46,1525,173,679,,,,5074,,18462,56970,,4653,297,,,,614,,,101,88,,45,1412,46,131,10760,3154,,,34,4760,130,,23148,,515,3766,3421,,3900,7,,,7370,,,307,,,10754,13719,1216,52,,,,,,1462,302,,,233,,261,912,133,17510,50763,128,183,487,,34410,546,900,,,,18,380,,2,14,,,5953,2950,87,,,20,1136,858,,,2085,,92907,78,,,,2673,56961,,,332,,504,,,,2229,7985,,,,84,,2167,62002,,77489,,255,,189,1750,40,320,104,,22,
"GUF",,,,,,,,2,,,,5,,,,,,,,,,,,,1,2,,,278,,,,,,,,,29,,,,,0,,,,,,,,3,,,,,0,,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,1,,,607,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
"PYF",,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,7,,,,,,,55,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,16,,,,
"GAB",,,,,,,,,,,,15,7,,,,,,,221,,,,,0,,,,0,,,6,,,5,,526,358,,,130,,4,,,,,,429,,1,,,,,,0,,,3,,,,,,,69,,,,,,,,3,9541,,,,,,126,,,13,,,,,,,,,,,,2,,,,,,3,,,127,,,,,,,,,,,,,,,,,,,,,,8351,,,,35,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,100,,,,,,,,,0,,,75,,99,,,,,0,119,,,,,286,,,,,,,,,,,,131,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,40,50,,,,,,,105,,,,,,,,,,,,4,,,5,,,163,,,,,0,,,,,,,,,3128,,,,,2,,,229,,,,3,7,,,,,,,,,,54,670,,,,,,666,11,,16,,,,,,180,728,,,,,4,3,,,,,29,,,228,,,,,,,,,,0,,,155,,,,,,,,,1093,,,,,,,,,,,,,,,,50,,,123,,,,,,,,,327,,,,,,,,,,9,,,,,,,,,,,,,,,,,,2486,,,779,,,,0,,,,,2393,,,,,1235,63,,,,,333,,,,,,,,,0,,,3234,,5662,,,,,,,,,,,
"GEO",,,,,,,,,,19669,,210,1225,32071,,,,,3680,65,,,,,1,,,,21,,,127,,,,,,610,,,,,1679,,,,,,,,3,,,,,4919,256,,,79,,,,,,,,,798,,,,,,13,2713,,,,,,8817,,,44078,,,,,,,,,,,,81,7,,,,,125,,7860,5342,,,,1068,,,,2544,,806,,,,,,345,,,,,,,11,,,,,,,,,,,,,,,,,,75,,,,,,,,,66,,,,2,,,,,182,136,,,,521,,0,246947,,,,,,,,,,,,36,,,,,52,3,,,,,1794,,,,,198,288,,325,,,,,,,,3675,,,,,30804,,892,,7921,,,,,8,,,,,,
"DEU",,,392,,189,,,38,4784,264,,63538,89152,193,118,,,,30,37483,20,,108,9,832,,284,299,8119,25,,701,,,24,23,146,86351,42,,,,4023,,476,,889,,83,,396,,10635,141,,1008,2404,,,16476,,13,1546,1058,3019,95,,,556,,,,8,,1884,128611,,121,21,,317,,,,58586,14,,136,,196,,,,309,,75,13541,869,1563,,,,6356,,13985,80838,,3067,522,,,,,2220,,1478,155,,146,2307,803,829,4875,,,,73,,422,,,,61,,2611,,,37,,,482,,,5433,,,69665,,5296,96,,,,22,,7210,,,,264,,752,1225,494,51307,13284,451,,277,555,,1230,72962,,,,35,,,20,,,,372,8310,36,12,,,1245,6118,,,16017,,91134,126,,,,22552,131009,,61,404,,67,,,75,483,137585,596,,,100,523,,151930,382,344047,,782,5156,,1847,,,,,91,
"GHA",,,,,,,,14,,,,1256,806,,19,,,,,2452,,4337,36,,1,,,,9,,,5,17541,,34,,,9419,,,,,2,,,,,,,,0,60196,,,,28,13,,,560,,,,6,49,,,,,,,,4,,167,2800,,,521,,,11270,,,143,,,,,,,,,,,,35,18,,,,,302,,,16655,,967,13,,,,,,,,,29,1932,98,,,,,,,,4560,3,,,115,,,,,,,,,,,,62,,,5876,,,,993,75090,,,,589,,,,,,,,0,13,30,,,,,,0,73,,,,7,,,,,,,343,11,,405,,,3,7,,,1223,,1226,,,,,559,1023,,,,,17532,,,,,16,,,,0,,,36561,,32636,,,,,5,,,,,50,
"GIB",,,,,,,,,14,,,247,,,,,,,,,,,,,1,,,,,,,5,,,,,,118,,,,,5,,,,,,,,2,,,,,0,,,,,,,,,3,,,,,,,,,,,7,,,,,,,,,5,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,,,4461,,,,,,,,,,,,,
