"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8613,,,,,,,,,,,,,
"CHL",,,,,36,,,,117266,,,14340,325,,5,,,,,2638,,,,,2398,,,,12936,,,2,,,,,,10684,,,,,,,,,874,,,,757,,43,214,,5,4,,,538,,,1237,2850,8,172,,,,,,25,,,85,6501,,,,,,3508,,,461,,,,,92,,,,214,,143,70,9,,,,,11,,1228,2913,,,,,,,,,,1,,,,,,,29,,,,,,,,,,,,1340,,,,,,,,,34,,,1343,,399,94,,,,,,3117,,,,504,,1366,2090,3,21,27,438,,,,,0,313,,,,,,,,,,,,,,,,,1,4,,,408,,5295,,,,,10690,2348,,,,,,,,,,4,,,,,,,415,,23396,,559,,,11600,,,,,,
"CHN",,,,71,,,,27,2149,,154,51145,4371,,43,,75689,,,2747,340,,56,225,504,13,,844,4565,,809,211,,,14,412,,81825,,,,,653,,920641,80292,709,,260,,159,,0,507,,204,182,10741,,637,,9,2061,390,394,168,,2,28,,,,1,452,253,19645,514,274,76,,186,14297,99,,234,0,,,1249,133,102,,154,201,,255,419,26,10785,121854,,,277,,468,14849,,74831,103,367,,,,325,2251,10,47,92,,1125,14,92,497,827,,45422,,242,63,35,33,19,270,,784,,,944,,,,,38077,3287,295,9448,10382,41,4531,44,,,,,638,1069,,283,229,5942,50,1089,1405,28456,443,349,161,,10564,,,346,33076,,,,10,,,73,,,,,123,43,273,70486,,26,31,133,,3804,,4470,30,,863,1109,2853,3515,,33,39,588,199,,55,242,,289,,,,98,4888,,10926,,378564,,,,,3768,323,,,,72,
"HKG",,,,,,,,,9,,,28626,75,,28,,,,,,25,,,,0,37,,,,,188,,,,,31,,112130,,,,,19,1393,,6155,23,,,,808,,,,,,2,51,,246,,,,19,,6,,,,,,,,,,1027,,,,,,,,,16,,,,,,,,,,,,,,,,,,42,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,49,,,3,,,,,,,,,,,,,2384,,,,,,,421,,,,100,,,,127,,11,,,,,,,19,,,,,,,,,,,,,,,7049,,,,,,851,,,,,,,189,,,,,,,,,,,7,,,,,,,37581,,71968,,,,,296,,,,,,
"MAC",,,,,,,,,,,,767,3,,,,,,,,,,,,,,,,,,,,,,,,,3209,,,,,14,6857,29574,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,,,,,,,,,,,
"COL",,,,,,,,,1195,,678,986,344,,8,,,,,848,,,,,272,250,,,1097,,,0,,,,,,3674,46,,,,688,,,,,,,,2160,,0,176,,9,11,,,421,,,2450,18406,59,161,,,,,,,12,,66,6729,,,,,,1868,,,20,,,,,152,,,,421,,237,20,9,,,,,,,486,1467,,,3,,,,,,,0,,,,,0,,8,,,,,,,,,,,,2272,,,,,,,,,,,,2176,,114,143,,,,,,906,,,,6902,,,1746,81,54,34,1610,,,,,,165,,,,,,,,,,,,,,,,,2,1,,,71,,4415,,,,,3096,2079,,,,,,,,,,4,,,,,,,2037,,125806,,,,,259738,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,2,,,,,,,,,,,,,,0,,,13,,,,,381,,,6,,,,,,,1,9246,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,1088,,,,4565,,,,,,,,,,6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,8,,,,,,,,,,,,,,,,,,,,,158,,,,,,,4,8,,,,,,,,,,,,,,,,,5,206,,,,,,,,,,,,
"COG",,,,,,190,,,48,,,75,140,,,,,,,4028,,209,,,0,,,,,,,9,,,,,,42,,,386,,1,,,,,,,,5,,,,,,14,,1823,14,,,,,23,,,,,1,,,,,5,25853,,,2338,,,299,,,2,,,,,,,,,,,,18,,,,,,80,,,177,,,,,,,,,,1,,,,67,,,,,401,,,2098,,,,,,,,,,,,,680,,,955,,,174,,,,,,,,,67,,,,,,,,66,54,252,,,,,,,241,,,,,,,,,,,,,,,,,1,,,,765,,62,,,,,67,1759,,,,,73,,,,,,,,,,,,277,7624,,,,,,,,,,,52,
"COK",,,,,,,,,,,,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,16,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,223,,,122,38,,5,,,,,66,,,,,53,,,,267,,,1,,,,,,607,62,,,,207,,,,321,,,,,,,,,0,2,,,32,,,628,145,,759,,,,,,,,,6,192,,,,,,231,,,15,,,,,204,,,,106,,328,7,2,,,,,1,,,32,40,,,,,,,,,0,,,,,,,,,,,,,,,,,,,783,,,,,,,,,,,,101,,,2894,,,,,,63,,,,1683,,,101,15,21,,231,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,275,,,,,77,167,,,,,,,,,,8,,,,,,,29,,17377,,,,,715,,,,,,
"CIV",,,,,,3,,,1,,,20,83,,,,,,,417,,1477,,,0,,,,,,,1,122630,,4,,,813,,,,,8,,,,,,,,1,,,,,,2,,,52,,,,,150,,,,,,,,,,13,19709,,,669,,,603,2436,,64,,,,,,1291,,,,,,0,0,,,,,14,,,460,,,,,,,,,,1,,,1299,429,,,,,,,,25254,,,,70,,,70,,,,,,,,,31,,,111,,,,2364,,,,,53,,,,,,,,,,21,,,,,,,55,,,,,,,,,,,1221,,,45,,,,,,,706,,95,,,,,168,457,,,0,,799,,,,274,,,,,34,,,252,,907,,,,,,,,,,,
"HRV",,,,,,,,,1024,,,25531,20473,,,,,,,23,,,,,0,,10343,,,,,8,,,,,,227,,,,,124,,,,29,,,,12,,,,,9,247,,,263,,,,17,108,,,,,,,,1,,0,5599,,,,,,78035,,,257,,,,,,,,,,,,162,3,,,,,51,,,2311,,,3,,,,,,,3,,,,,54,,206,,,,,,10,,,,,,34,,,,,,,,,,,,21,,365,,,,,599,,4,,,,32,,,45,,536,17,,,,,,158,179,,,,,,,,,,,,17021,,,,,61,24538,,,254,,113,,,,,2137,10325,,,,,,,,,,25,,,,,,,1241,,11215,,,,,209,,,,,,
"CUB",,,,,,,,6,628,,,197,148,,17,,,,21,114,,,5,,55,214,,,191,,,36,,,33,,,845,126,,,,247,,,,756,,49,,2348,,,,,5,98,,,20,,0,3900,551,,44,,,,,,,,,13,861,,,,,,1833,,,107,,,,,101,29,,,673,,322,86,4,,,,,8,,,502,835,,,,,,,,,9,,,,,,,8,,,,,,,,,,,,1138,,,,,,,,,404,,,134,,,534,,,,,,22,,,,1787,,,336,,175,51,9510,,,,,1,1320,,,,4,,,,,,,,2,9,,,,18,1,,,251,,9264,,,,,693,401,,,,41,,,,22,,6,,,,115,,,87,,351002,,,,,5874,,,,,,
"CUW",,,,,,,,5,,,231,17,,,,,,,,,,,,,56,1254,,,,,,,,,,,,192,3,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19596,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,29,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,301,,,,,,
"CYP",,,,,,,,,45,,,12420,95,,,,,,,32,,,,,4,,,,,,,52,,,,,,2002,,3,,,7,,,,,,,,1,,,,,,10,,,45,,,,,53,,,,,,,,,,34,528,,,,,,219,,,24000,,,,,,,,,,,,254,1,,,,,10,,,14,,,4,,,,,,,1,,,,,,0,2,,,,,,10,,,,,,,,,,,,,,,,,,77,,,,,,,,,58,,,,,,,,,43,3,,,,,,7,235,,,,,,,,,,,,12,,,,,3,,,,366,,76,1,,,,225,128,,,,,,,,,,4420,,,,,,,39551,,5678,,,,,7,,,,,,
"CZE",,,,,,,,,1409,,,10051,11654,,,,,,39,19,,,,,60,,,,862,,,56,,,,,,7691,,,,,0,,,,64,,,,,,0,177,,62,,,,68,,,6,76,114,,,,,,,,,,129,4581,,,,,,14931,,,908,,,,,,,,,,,,17,17,,,,,130,,,326,,,6,,,,,,,21,,,,,9,33,32,,,,,,5,,,,,,232,,,3,,,,,,35,,,1125,,106,,,,,23,,81,,,,8,,,31,,3756,15,,,,274,,298,6728,,,,,,,,,,,,22,,,,,11934,113,,,514,,277,,,,,89,4389,,,,,,,,,,145,,,,,,,3825,,42565,,,,,166,,,,,,
"PRK",,,,,,,,,31,,,25,546,,,,,,44,683,,,,,63,,,,,,,1,,,,12,,52,,,,,204,,,,13,,,,12,,,,,3,5,,,63,,,,89,69,,,,,,,,,,1,39,,,30,,,720,,,541,,,,,,,,,,,34,,,,,,,10,,,0,,,25,9331,,,,344,,91,,,,,,,,,,,,,,,,,,,151,,,24,,,,,,149,,,2,,,,,,,,,14,,,,,,,30,721,,1,,,,,,,4759,,,,,,,,,,,,,,6,,,,,,,4,,9,,,,,31,53,,105,0,,,,,,,4,,,,42,,,0,,,,,,,20,31,,,,,
"COD",,,,,,6411,,,,,,130,213,,,,,,,23531,,,,,4,,,281,,,,2,,17963,,,,773,,7063,53,,7,,,,,,30736,,0,,,,,81,7,,,43,,,,,62,,,235,,4,25,,,,9,16524,,,1483,,,3275,7,,406,,,,,,,,,,,,7,1,,,,,5,,,71,,,,,216,,,,,,,,,177,,,44,,488,,,,,,,13,,,12,,,,,,,1254,,2254,,,1351,,,15,,,,,,19,,,,,,,,1,,229,,,,,,,,30697,,,,,,,,,,0,,,0,,,,,,,3725,,362,,,8055,,441,467,,,0,,129,,,,,5,,,,32113,,,748,9212,1657,,,,,,,,,,14121,
"DNK",,,,,45,,,,246,,,5525,338,,5,,,,86,939,,,15,12,12,,,55,261,,,7,,,,,,10066,4,1,,,85,,,,47,,,,29,,16,,,19,20,,,,,,59,42,140,,,,17,,,,1852,,317,2570,,,,,,6712,,,478,5930,,,,,,,,,,,18,887,,,,,217,,411,1142,,229,23,,,,,,,14,,,,400,12,72,590,,,,,,6,,,,,,151,,,,,,,,,113,,,834,,427,35,,,,,,9996,,,,12,,,83,119,429,138,,,,,,20,1200,,,,,,,,,,,,6,,,,,4,7,,,310,,1674,,,,,15748,1402,,88,329,,,,,,,415,,,,93,,,5033,,12921,,,,,82,,,,,,
"DJI",,,,,,,,,,,,16,3,,,,,,,39,,,,,,,,,,,,1,,,,,,54,,,,,,,,,,,,,,,,,,0,1,,,8,,,,,151,,,,,,475,,,,0,1623,,,,,,,,,1,,,,,,,,,,,,,0,,,,,0,,,1,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,18,16,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
"DMA",,,,,,,,1174,0,,45,6,8,,15,,,138,,49,,,,,5,708,,,,295,,0,,,,,,705,,,,,2,,,,22,,,,0,,,,,0,0,,,2,,,18,,,,,,,,,,,,0,264,153,,,,,,,,227,,21,2025,,,,,8,,,,,0,,,,,0,,,0,53,,,,,,,,,,,,,,,,31,,,,,,,,89,,,,,,,,,192,,,,,,,16,,,,,,,,,,,,,4,,,,,,,1216,,,,,,,,,45,49,,30,,,,,,,,,,,,,,,,,95,,,,,19,18,,,,,,,,,,,,,,,,,567,,9374,1534,,,,86,,,,,,
"DOM",,,,,,,201,298,127,,530,9,499,,22,,,,,558,,,5,,17,2525,,,85,376,,2,,,,,,1299,16,,,,56,,,,173,,,,204,,,118,,1,0,,,12,,,,52,,18,,,,,,,,,8,161,,,,,,303,,,120,,,1655,,13,,,,1345,,66,0,0,,,,,1,,,3149,,,,,,,,,,0,,,,,0,,12,,,,,,,,3,,,,279,,,,,25,,,,,,,730,,,32,,,,,,15,,,,417,,,55,,3,3,16335,,,,,0,,,,,8,,,,,,,,,,,,,,2,,,,,3627,,,,,98,1253,,,,,,,,,,,,181,,,,,44,,154429,207,,,,6911,,,,,,
"ECU",,,,,,,,,509,,,573,160,,3,,,,,621,,,,,138,,,,402,,,1,,,,,,3742,,,,,1012,,,,6223,,,,406,,,67,,1,7,,,67,,,439,,2,70,,,,,,,,,13,598,,,,,,563,,,28,,,,,46,,,,,,239,14,3,,,,,3,,,347,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,184,,,55,,,,,,90,,,,883,,,1066,58,33,32,271,,,,,,165,,,,,,,,,,,,,,,,,1,,,,,,1518,,,,,387,580,,,,,,,,,,,,,,,,,244,,71263,,,,,12181,,,,,,
"EGY",,,,,,,,6,278,,,21092,5199,,4,13549,,,,1152,,,,,23,,,,2260,,,23,,,,,,13086,,46,,,50,,,,104,,,,13,,0,,,774,30,,,581,,,,19,,,,,,,,,,,186,14584,,,,,,8301,11,,8991,,,,,4,,,,,,,220,6,,,,8898,70,,10470,26385,,187,121445,,,,65940,,,4,55481,,,4625,,2,15,,,,8,,157,,,89,,,93,,,,,,673,,,156,,,3679,,129,,,,,821,,215,10270,,,9,,,10,25,211,17,33,183,,,,4,736,,,,,,,,,,237829,,7,,,,,8,7,,,442,,691,1,8003,11031,,1057,2367,,,0,,,,,,302,1314,,,,35,,103608,11880,,37580,,,,,254,,,,4760,134,
"SLV",,,,,,,,,88,,,4331,16,,0,,,,,114,3702,,,,23,,,,335,,,0,,,,,,13215,,,,,111,,,,149,,,,27798,,,,,2,2,,,11,,,191,82,65,,,,,,,,,,3,420,,,,,,272,,,9,,,,,104058,,,,,,55397,7,0,,,,,2,,,252,55,,,,,,,,,,,,,188,,,,,,,,,,,,,,,150796,,,,,,,,,,,,61,,,6324,,,,,,25,,,,1283,,,32,,,3,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,,,,,967,159,,,,,,,,,,,,,,,,,44,,236909,,,,,445,,,,,,
"GNQ",,,,,,,,,,,,,3,,,,,,,1393,,,,,,,,,,,,,,,,,,5,,,,,2,,,,,,260,,,,,,,,1,,,,,,,,,,,,,,,,,,0,64,,,13227,,,,,,2,,,,,,,,,,,,,0,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,5,,,,,,,14,,,,,,,,,122,,,,,0,,,,,,,,,2555,,,,,2,13,,,,,30,,,,,,,,,,,,4,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,664,25,,,363,,,,1,,,,,0,,,,,,,1,,,,,,2254,,,,,0,,,,,,,,,,,,,0,1,,,32,,,,,180,,,,,,36625,,,,0,60,,,,,,1629,,,75,,,,,,,,,,,,0,0,,,,272,4,,,271,,,64,,0,,1906,,,0,,,,517,,,,,,,,,8,,,,,,,,,,,,,,,,,,91,,,,,,,,,14,,,,,,,,,3,,,467,,,,,,,,,,,,,,,,,,,0,,,,,,0,257,,4,,,33309,,1274,504,,,,,,,,,,,,,,0,,2738,547,,5445,,,,,13,,,,0,,
"EST",,,,,,,,,38,,,1251,54,287,0,,,,1709,26,,,,,0,,,,,,,1,,,,,,3004,,,,,16,,,,9,,,,0,,0,,,2,6,,,4,,,,,8,,,,,,,,,,0,322,,,,,377,773,,,81,,,,,,,,,,,,12,0,,,,,93,,,11,,,,153,,,,655,,723,,,,,13,785,3,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,13,,,,,,,5,,159,29,,,,,,,30641,,,,,,,,,,,,,,,,,1,0,,,55,,5,,,,,3535,61,,,,,,,,,,11,,,,,4536,,371,,4442,,,,,14,,,,,,
"SWZ",,,,,,,,,,,,48,5,,0,,,,,,,,,,,,,62,,,,0,,,,,,50,,,,,1,,,,,,,,0,,,,,,0,,,23,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,19,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,25065,,,,,,,5,16,,,,,,,,,,7,,,,,,,72,34,,,,,,,,,,,,
"ETH",,,,,,,,0,30,,,782,291,,,255,,,11,2232,,,,,0,,,,,,,24,,,,,,6701,,,,,9,,,,,,,,1,,,,,8,16,,,350,5911,,,,227,,,668,,0,,,,,109,1514,,,,,,12177,7,,1893,,,,,,,,,,,,26,6,,,,,13,,20567,3697,,,12,,15293,,1342,,,,,,,653,,,,,,,,,13,,,,,,,,,,,,,,,98,,,2237,,74,24,,,,,,1114,,,,,,,,,50,1,,662,,,,,215,,,,0,,,,,,40588,,,,,,,4,,,234861,1438,,66,,,463796,,5054,807,,,0,,,,,,,15,,,,83,,1928,657,,18499,,,,,19,,,,9175,,
"FLK",,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,2448,,,,,,,,,,,,,,,,1,,,,,,,,,1,208,,,,,,,,,,,,92,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
"FJI",,,,26,,,,,0,,,17988,4,,,,,,,3,,,,,0,,,,,,,0,,,,,,7474,,,,,1,,,,,,,43,0,,,,,0,1,,,4,,,,,,,,,,,,,,,2,40,,13,,,,,,,6,,,,,,,,,,,,,0,985,,,,1,,,1,,,,,,121,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,131,,6,,8277,,,,12,,,8,,,,,73,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,107,,20,,1,,,,,8,74,,,,,,,192,,,,,,65,,,,303,,7496,,,,83,,,,,,,
"FIN",,,,,,,,,44,,,4790,242,,,,,,710,217,,,,,41,,,,84,,,4,,,,,,7861,1,,,,49,,,,33,,,,8,,0,,,35,41,,,1101,,,31,16,72,,,,347,,,,,,,1204,,,,,,2914,,,536,10,,,,,,,,,,,41,22,,,,,37,,149,161,,220,,,,,,219,,790,,,,207,1,44,103,,,,,,1,,,,,,12,,,6,,,,,,32,,,358,,,,,,,,,1812,,,,4,,,21,7,126,38,,,,,,52,852,,,,,,,,,,,,1,,,,,2,1,,,154,,1110,0,,,,65280,877,,,,,,,,,,198,,,,,,,1088,,7471,,,,,27,,,,,,
"FRA",,,1162,,2212,,,15,2979,,,8048,2236,,25,29,,,,51521,,190,70,7,268,31,116,,4706,7,,40,,157,50,83,6377,25769,7,5416,478,396,1075,,998,,1030,310,4496,,303,,332,169,,97,453,,,1228,,19,1571,352,1664,91,511,52,19,,,,,,317,,9083,11075,2806,,,43534,62,,4282,5,,15930,,119,959,49,,272,,64,797,64,2694,,,,747,,8311,16136,,1613,169,,,,119,,,11,77,,157,4774,34,96,6384,3725,,,28,1443,43,,15034,,374,859,2100,,3189,8,,,7961,,,354,,,5983,11159,482,79,,,,,,1236,132,,,144,,286,777,121,22761,28258,132,56,277,,20563,195,723,,,,21,388,,6,13,,,5507,5,69,,,,206,652,,,2219,,45428,31,,,,2594,38781,,,1009,,961,,,,1926,5235,,,,158,,223,19131,,58322,,412,,150,2390,14,170,63,,41,
"GUF",,,,,,,,2,,,,0,,,,,,,,,,,,,0,1,,,384,,,,,,,,,24,,,,,0,,,,,,,,3,,,,,0,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,352,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
"PYF",,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,12,,,,,,,32,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,10,,,,
"GAB",,,,,,,,,,,,14,9,,,,,,,160,,,,,3,,,,,,,1,,,6,,,19,,,158,,4,,,,,,465,,0,,,,,,0,,,3,,,,,,,36,,,,,,,,0,3837,,,,,,96,,,9,,,,,,,,,,,,0,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,2384,,,,35,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,9,,,,,,,,,,,,145,,10,,,,,3,56,,,,,229,,,,,,,,,,,,11,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,11,310,,,,,,,125,,,,,,,,,,,,1,,,3,,,6,,,,,0,,,,,,,,,5445,,,,,1,,,171,,,,9,29,,,,,,,,,,20,700,,,,,,1809,12,,32,,,,,,490,461,,,,,0,1,,,,,6,,,29,,,,,,,,,,0,,,383,,,,,,,,,323,,,,,,,,,,,,,,,,57,,,87,,,,,,,,,447,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1858,,,2856,,,,,,,,,2013,,,,,1176,143,,,,,276,,,,,,,,,29,,,755,,727,,,,,,,,,,,
"GEO",,,,,,,,,,564,,6,949,30871,,,,,5654,91,,,,,0,,,,,,,39,,,,,,365,,,,,9,,,,,,,,4,,,,,2082,50,,,35,,,,,,,,,1132,,,,,,0,659,,,,,,553,,,19955,,,,,,,,,,,,102,1,,,,,27,,12697,4,,,,2333,,,,4548,,427,,,,,,1213,,,,,,,6,,,,,,,,,,,,,,,,,,18,,,,,,,,,0,,,,0,,,,,221,36,,,,2008,,0,322343,,,,,,,,,,,,2,,,,,5,,,,,,50,,,,,43,158,,384,,,,,,,,715,,,,,32828,,46,,3272,,,,,4,,,,,,
"DEU",,,3694,,185,,,22,7342,281,,62326,40249,155,80,,,,21,28588,29,,119,7,726,,375,184,13074,13,,114,,,13,11,,84328,29,,,,2656,,990,,1472,,81,,746,,2143,388,,294,1189,,,9734,,4,3081,743,5298,279,,,230,,,,13,,1535,67085,,224,15,,3717,,,,11636,28,,60,,155,421,,,533,,149,8179,251,2682,,,,1653,,11817,26844,,1838,206,,,,,6486,,832,94,,478,15197,523,975,4746,,,,138,,128,,,,33,,2321,,,28,,,521,,,5620,,,53350,,2537,209,,,,18,,3895,,,,175,,1210,932,509,64066,7873,1057,,409,1778,,731,71102,,,,12,,,21,,,,359,17,16,74,,,123,3990,,,15243,,38178,14,,,,13563,70101,,91,2159,,32,,,66,449,88533,587,,,128,665,,87109,348,348233,,1232,8643,,2619,,,,,173,
"GHA",,,,,,,,5,,,,665,785,,12,,,,,1520,,1097,10,,1,,,,,,,3,8534,,26,,,3118,,,,,3,,,,,,,,1,39197,,,,11,8,,,275,,,,9,168,,,,,,,,1,,57,2960,,,1678,,,14758,,,350,,,,,,,,,,,,37,6,,,,,45,,,14729,,305,29,,,,,,,,,81,5285,481,,,,,,,,941,5,,,52,,,,,,,,,,,,124,,,3235,,,,1943,42256,,,,554,,,,,,,,7,46,12,,,,,,0,140,,,,6,,,,,,,1144,2,,884,,,1,3,,,3859,,304,,,,,454,740,,,,,5372,,,,,30,,,,10,,,15509,,13132,,,,,23,,,,,340,
"GIB",,,,,,,,,11,,,198,,,,,,,,,,,,,0,,,,,,,1,,,,,,98,,,,,1,,,,,,,,0,,,,,1,,,,,,,,,4,,,,,,,,,,,21,,,,,,,,,6,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,0,,,,,,,,,,,,,,,,,,5296,,,,,,,,,,,,,
"GRC",,17264,,,,,,,1349,2242,,76044,1411,,42,,,,75,10643,,,63,,9,,,,2256,,,777,,,,,,39086,,,,,107,,,,79,,,,17,,0,,,3411,250,,,535,,,62,19,560,,,,,,,,,,271,6859,,,,,,188622,,,,,,,,,,,,,,,712,3,,,,,63,,612,11494,,,45,,,,,,,147,,,,1613,44,5,313,,,,,,7,,,,,,151,,,,,,,,,,,,3458,,,,,,,98,,360,,,,166,,,26,12,2349,14,,,,187,,1931,980,,,,,,,,,,,,59,,,,,4,24,,,1458,,381,1,,,,5146,3063,,,,,,,,,,47783,,,,21,,,7397,,90721,,,,,698,,,,,,
