"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"JEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18441,,,,,,,,,,,,,
"CHL",,,,,68,,,,223528,,,29145,693,,9,,,,,4908,,,,,4807,,,,22243,,,3,,,,,,21945,,,,,,,,,1859,,,,1490,,122,393,,12,7,,,1070,,,1891,5302,21,380,,,,,,43,,,166,13207,,,,,,6888,,,783,,,,,271,,,,333,,273,112,15,,,,,27,,2613,8674,,,,,,,,,,1,,,,,,,56,,,,,,,,,,,,2783,,,,,,,,,48,,,2655,,826,144,,,,,,5496,,,,998,,2460,4479,9,33,55,924,,,,,0,638,,,,,,,,,,,,,,,,,2,7,,,650,,11887,,,,,21091,4716,,,,,,,,,,10,,,,,,,717,,55681,,1161,,,22198,,,,,,
"CHN",,,,100,,,,57,4268,,247,97526,9703,,67,,140163,,,4851,551,,85,422,805,23,,874,8532,,1509,362,,,30,707,,168079,,,,,1124,,1659157,172346,1233,,283,,252,,0,658,,398,303,19668,,1301,,14,3613,654,479,260,,8,59,,,,1,848,428,41681,961,546,107,,421,19834,121,,329,0,,,1719,307,134,,263,348,,394,941,58,18165,258310,,,563,,1027,32172,,150383,192,695,,,,770,4125,24,88,162,,1366,28,157,1017,1481,,91377,,301,148,40,68,142,346,,1240,,,1649,,,,,72413,4593,504,21906,20779,77,9059,55,,,,,2598,1862,,490,320,10235,135,1953,2548,53792,922,673,339,,19827,,,605,67405,,,,21,,,93,,,,,216,58,280,150447,,49,61,241,,8690,,8432,37,,1678,2055,6920,8082,,74,58,928,247,,91,469,,529,,,,137,7924,,23384,,773939,,,,,6458,612,,,,100,
"HKG",,,,,,,,,9,,,57852,154,,46,,,,,,47,,,,0,58,,,,,382,,,,,54,,230328,,,,,29,2458,,11736,32,,,,1504,,,,,,6,97,,492,,,,33,,13,,,,,,,,,,2227,,,,,,,,,30,,,,,,,,,,,,,,,,,,86,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,91,,,8,,,,,,,,,,,,,4839,,,,,,,728,,,,187,,,,196,,27,,,,,,,38,,,,,,,,,,,,,,,15043,,,,,,1786,,,,,,,440,,,,,,,,,,,14,,,,,,,72371,,147131,,,,,507,,,,,,
"MAC",,,,,,,,,,,,1699,9,,,,,,,,,,,,,,,,,,,,,,,,,6592,,,,,31,12256,57222,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,842,,,,,,,,,,,,,,,,,,,,,,11755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,,,,,,,,,,,
"COL",,,,,,,,,2702,,1849,2106,864,,28,,,,,1897,,,,,651,787,,,2223,,,1,,,,,,7547,72,,,,1554,,,,,,,,4372,,0,353,,31,18,,,807,,,4697,40238,65,386,,,,,,,22,,132,15050,,,,,,4218,,,442,,,,,490,,,,828,,409,33,21,,,,,,,1155,9633,,,15,,,,,,,2,,,,,0,,26,,,,,,,,,,,,4660,,,,,,,,,,,,4915,,235,298,,,,,,1618,,,,13968,,,3702,156,81,107,3399,,,,,,336,,,,,,,,,,,,,,,,,3,2,,,118,,12548,,,,,5749,5057,,,,,,,,,,11,,,,,,,5546,,286124,,,,,555578,,,,,,
"COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,4,,,,,,,,,,,,,,0,,,18,,,,,431,,,27,,,,,,,1,18859,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,1230,,,,8179,,,,,,,,,,10288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,17,,,,,,,,,,,,,,,,,,,,,194,,,,,,,7,15,,,,,,,,,,,,,,,,,7,343,,,,,,,,,,,,
"COG",,,,,,410,,,92,,,134,252,,,,,,,6195,,393,,,1,,,,,,,10,,,,,,87,,,715,,2,,,,,,,,7,,,,,,16,,3647,31,,,,,26,,,,,1,,,,,12,48395,,,5045,,,351,,,35,,,,,,,,,,,,18,,,,,,163,,,508,,,,,,,,,,1,,,,74,,,,,735,,,4022,,,,,,,,,,,,,1286,,,1652,,,295,,,,,,,,,132,,,,,,,,121,68,532,,,,,,,492,,,,,,,,,,,,,,,,,1,,,,1302,,93,,,,,125,3193,,,,,123,,,,,,,,,,,,456,15007,,,,,,,,,,,116,
"COK",,,,,,,,,,,,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,,,30,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CRI",,,,,,,,,462,,,236,99,,10,,,,,136,,,,,102,,,,388,,,1,,,,,,1247,87,,,,428,,,,691,,,,,,,,,1,3,,,42,,,1552,313,,1558,,,,,,,,,10,421,,,,,,516,,,26,,,,,758,,,,274,,594,8,3,,,,,2,,,92,96,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2088,,,,,,,,,,,,207,,,5959,,,,,,130,,,,3919,,,209,21,28,,487,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,644,,,,,162,412,,,,,,,,,,13,,,,,,,50,,43530,,,,,1661,,,,,,
"CIV",,,,,,5,,,1,,,34,118,,,,,,,642,,2836,,,4,,,,,,,1,243776,,9,,,1670,,,,,12,,,,,,,,2,,,,,,3,,,70,,,,,208,,,,,,,,,,14,40942,,,1049,,,737,4902,,117,,,,,,2472,,,,,,0,0,,,,,26,,,1324,,,,,,,,,,1,,,2182,594,,,,,,,,48556,,,,175,,,139,,,,,,,,,45,,,177,,,,4425,,,,,71,,,,,,,,,,27,,,,,,,113,,,,,,,,,,,2322,,,74,,,,,,,1115,,152,,,,,247,975,,,0,,1590,,,,550,,,,,68,,,388,,1388,,,,,,,,,,,
"HRV",,,,,,,,,2171,,,48565,43774,,,,,,,48,,,,,0,,21218,,,,,15,,,,,,466,,,,,211,,,,52,,,,21,,,,,21,417,,,504,,,,27,124,,,,,,,,1,,0,10463,,,,,,150313,,,466,,,,,,,,,,,,365,6,,,,,97,,,6648,,,19,,,,,,,4,,,,,111,,400,,,,,,18,,,,,,64,,,,,,,,,,,,38,,673,,,,,1437,,7,,,,36,,,56,,1142,27,,,,,,324,365,,,,,,,,,,,,35548,,,,,95,48018,,,479,,218,,,,,4108,21387,,,,,,,,,,53,,,,,,,1897,,22927,,,,,363,,,,,,
"CUB",,,,,,,,12,1427,,,361,485,,48,,,,22,335,,,11,,105,621,,,442,,,50,,,69,,,1737,232,,,,518,,,,1296,,164,,4504,,,,,9,123,,,34,,5,6824,998,,84,,,,,,,,,22,2031,,,,,,2734,,,194,,,,,275,61,,,1203,,464,252,7,,,,,16,,,1444,1746,,,,,,,,,21,,,,,,,23,,,,,,,,,,,,2660,,,,,,,,,1005,,,313,,,896,,,,,,44,,,,3267,,,563,,261,116,19579,,,,,1,2689,,,,10,,,,,,,,3,20,,,,23,2,,,317,,21854,,,,,1170,1035,,,,85,,,,40,,10,,,,144,,,150,,736971,,,,,11559,,,,,,
"CUW",,,,,,,,10,,,438,35,,,,,,,,,,,,,110,2367,,,,,,,,,,,,396,3,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38636,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,50,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,636,,,,,,
"CYP",,,,,,,,,103,,,24036,178,,,,,,,77,,,,,9,,,,,,,103,,,,,,4111,,5,,,8,,,,,,,,2,,,,,,13,,,111,,,,,98,,,,,,,,,,42,1073,,,,,,328,,,45588,,,,,,,,,,,,387,1,,,,,20,,,42,,,13,,,,,,,2,,,,,,3,3,,,,,,21,,,,,,,,,,,,,,,,,,124,,,,,,,,,70,,,,,,,,,62,5,,,,,,18,479,,,,,,,,,,,,21,,,,,4,,,,944,,149,2,,,,355,204,,,,,,,,,,9195,,,,,,,76295,,10060,,,,,14,,,,,,
"CZE",,,,,,,,,3946,,,17760,30293,,,,,,83,37,,,,,129,,,,1535,,,162,,,,,,15799,,,,,0,,,,122,,,,,,0,406,,168,,,,189,,,12,105,250,,,,,,,,,,260,11542,,,,,,27873,,,2296,,,,,,,,,,,,68,43,,,,,265,,,937,,,18,,,,,,,48,,,,,9,66,76,,,,,,10,,,,,,348,,,7,,,,,,112,,,3382,,195,,,,,54,,148,,,,16,,,55,,8798,37,,,,520,,829,13710,,,,,,,,,,,,63,,,,,26268,396,,,953,,685,,,,,252,9776,,,,,,,,,,274,,,,,,,8523,,87020,,,,,332,,,,,,
"PRK",,,,,,,,,31,,,50,1481,,,,,,97,1679,,,,,122,,,,,,,1,,,,20,,106,,,,,371,,,,99,,,,21,,,,,8,21,,,163,,,,162,117,,,,,,,,,,3,99,,,50,,,1277,,,541,,,,,,,,,,,48,,,,,,,25,,,1,,,40,19805,,,,800,,204,,,,,,,,,,,,,,,,,,,336,,,51,,,,,,149,,,2,,,,,,,,,26,,,,,,,53,1321,,1,,,,,,,9699,,,,,,,,,,,,,,7,,,,,,,137,,17,,,,,44,106,,238,0,,,,,,,7,,,,51,,,0,,,,,,,41,56,,,,,
"COD",,,,,,12178,,,,,,255,386,,,,,,,45711,,,,,5,,,526,,,,3,,36654,,,,1588,,13173,98,,13,,,,,,67316,,2,,,,,170,8,,,70,,,,,99,,,407,,6,48,,,,10,32512,,,2754,,,4459,16,,657,,,,,,,,,,,,11,1,,,,,10,,,205,,,,,394,,,,,,,,,283,,,94,,1338,,,,,,,31,,,12,,,,,,,2315,,4707,,,2252,,,21,,,,,,32,,,,,,,,1,,472,,,,,,,,62526,,,,,,,,,,0,,,0,,,,,,,7456,,621,,,15855,,784,805,,,0,,277,,,,,7,,,,65659,,,1195,19354,3387,,,,,,,,,,27297,
"DNK",,,,,84,,,,540,,,9739,782,,8,,,,130,2030,,,23,18,21,,,102,525,,,10,,,,,,20678,5,1,,,170,,,,77,,,,48,,44,,,42,32,,,,,,70,61,279,,,,25,,,,3173,,559,6772,,,,,,16667,,,1836,8550,,,,,,,,,,,42,2048,,,,,394,,1040,4729,,450,49,,,,,,,35,,,,796,16,100,1263,,,,,,12,,,,,,255,,,,,,,,,168,,,2095,,781,55,,,,,,21160,,,,19,,,150,182,998,276,,,,,,51,2445,,,,,,,,,,,,11,,,,,6,14,,,977,,3729,,,,,30009,3655,,199,429,,,,,,,814,,,,170,,,13911,,34999,,,,,128,,,,,,
"DJI",,,,,,,,,,,,34,4,,,,,,,76,,,,,,,,,,,,1,,,,,,111,,,,,,,,,,,,,,,,,,1,1,,,14,,,,,243,,,,,,904,,,,0,3050,,,,,,,,,3,,,,,,,,,,,,,0,,,,,0,,,2,,,,,,,,,,,,,,694,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,44,38,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,
"DMA",,,,,,,,2442,9,,143,6,28,,35,,,451,,97,,,,,6,1820,,,,619,,0,,,,,,1449,,,,,8,,,,46,,,,3,,,,,0,0,,,4,,,24,,,,,,,,,,,,0,744,443,,,,,,,,410,,42,5560,,,,,13,,,,,0,,,,,0,,,0,107,,,,,,,,,,,,,,,,112,,,,,,,,184,,,,,,,,,412,,,,,,,33,,,,,,,,,,,,,12,,,,,,,2567,,,,,,,,,87,96,,75,,,,,,,,,,,,,,,,,359,,,,,36,66,,,,,,,,,,,,,,,,,941,,19529,3219,,,,200,,,,,,
"DOM",,,,,,,308,621,265,,2042,23,1722,,44,,,,,1804,,,9,,44,8195,,,277,748,,5,,,,,,2668,20,,,,124,,,,361,,,,553,,,267,,3,1,,,35,,,,118,,38,,,,,,,,,10,454,,,,,,1012,,,218,,,3440,,59,,,,2406,,103,0,2,,,,,2,,,9060,,,,,,,,,,0,,,,,0,,35,,,,,,,,16,,,,522,,,,,37,,,,,,,2403,,,65,,,,,,53,,,,1474,,,111,,4,10,37207,,,,,0,,,,,20,,,,,,,,,,,,,,3,,,,,15160,,,,,192,4751,,,,,,,,,,,,349,,,,,72,,347858,533,,,,18280,,,,,,
"ECU",,,,,,,,,999,,,1085,364,,10,,,,,1603,,,,,299,,,,614,,,1,,,,,,7685,,,,,2163,,,,11870,,,,736,,,135,,2,10,,,159,,,950,,9,155,,,,,,,,,24,1585,,,,,,1252,,,51,,,,,120,,,,,,348,22,7,,,,,8,,,997,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,439,,,98,,,,,,177,,,,1414,,,2488,105,43,65,573,,,,,,336,,,,,,,,,,,,,,,,,1,,,,,,3734,,,,,746,1470,,,,,,,,,,,,,,,,,423,,143314,,,,,24600,,,,,,
"EGY",,,,,,,,12,522,,,40628,8202,,9,21908,,,,1638,,,,,39,,,,4192,,,30,,,,,,26881,,67,,,84,,,,179,,,,19,,0,,,1290,39,,,869,,,,28,,,,,,,,,,,209,22453,,,,,,10932,21,,12485,,,,,22,,,,,,,251,8,,,,11075,102,,21780,40045,,368,171413,,,,135880,,,5,78308,,,8384,,3,25,,,,15,,255,,,202,,,197,,,,,,1271,,,257,,,4725,,234,,,,,1969,,290,18811,,,21,,,11,33,289,30,69,250,,,,7,1499,,,,,,,,,,357540,,9,,,,,9,14,,,837,,1040,1,17920,21455,,1638,3959,,,0,,,,,,607,2318,,,,44,,165980,22368,,66313,,,,,472,,,,8579,235,
"SLV",,,,,,,,,182,,,8774,38,,5,,,,,276,6691,,,,57,,,,405,,,1,,,,,,27145,,,,,226,,,,297,,,,56257,,,,,3,3,,,25,,,366,174,160,,,,,,,,,,4,999,,,,,,524,,,18,,,,,236655,,,,,,114810,12,0,,,,,5,,,724,130,,,,,,,,,,,,,458,,,,,,,,,,,,,,,301106,,,,,,,,,,,,134,,,12443,,,,,,54,,,,2396,,,66,,,6,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,,,,,1832,369,,,,,,,,,,,,,,,,,81,,465433,,,,,1017,,,,,,
"GNQ",,,,,,,,,,,,,6,,,,,,,2142,,,,,,,,,,,,,,,,,,10,,,,,3,,,,,,485,,,,,,,,1,,,,,,,,,,,,,,,,,,0,144,,,26892,,,,,,2,,,,,,,,,,,,,1,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,16,,,,,,,29,,,,,,,,,305,,,,,0,,,,,,,,,6040,,,,,8,23,,,,,50,,,,,,,,,,,,6,,,,,,,,,,,,,
"ERI",,,,,,,,,,,,1272,57,,,508,,,,1,,,,,0,,,,,,,1,,,,,,4630,,,,,0,,,,,,,,,,,,,1,1,,,73,,,,,358,,,,,,69681,,,,0,160,,,,,,2815,,,137,,,,,,,,,,,,0,0,,,,359,7,,,779,,,139,,0,,3148,,,0,,,,1023,,,,,,,,,10,,,,,,,,,,,,,,,,,,155,,,,,,,,,19,,,,,,,,,3,,,639,,,,,,,,,,,,,,,,,,,0,,,,,,0,521,,6,,,64790,,2399,995,,,,,,,,,,,,,,0,,3846,914,,11131,,,,,25,,,,0,,
"EST",,,,,,,,,109,,,2731,206,662,0,,,,3429,58,,,,,0,,,,,,,4,,,,,,6170,,,,,26,,,,19,,,,2,,0,,,7,15,,,7,,,,,14,,,,,,,,,,0,828,,,,,846,1467,,,146,,,,,,,,,,,,39,0,,,,,190,,,31,,,,358,,,,1544,,1675,,,,,13,1514,18,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,23,,,,,,,9,,402,66,,,,,,,62441,,,,,,,,,,,,,,,,,3,0,,,68,,18,,,,,8056,195,,,,,,,,,,27,,,,,10585,,545,,9210,,,,,46,,,,,,
"SWZ",,,,,,,,,,,,117,13,,0,,,,,,,,,,,,,108,,,,1,,,,,,101,,,,,2,,,,,,,,1,,,,,,0,,,37,,,,,,,,,,,,,,,,8,,,,,,,,,6,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,36,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,34114,,,,,,,12,44,,,,,,,,,,18,,,,,,,118,51,,,,,,,,,,,,
"ETH",,,,,,,,1,71,,,1336,703,,,357,,,11,3433,,,,,4,,,,,,,26,,,,,,13765,,,,,14,,,,,,,,2,,,,,20,19,,,559,13405,,,,567,,,1284,,0,,,,,203,3850,,,,,,19612,16,,3422,,,,,,,,,,,,31,13,,,,,29,,40595,16703,,,21,,26695,,2216,,,,,,,1618,,,,,,,,,25,,,,,,,,,,,,,,,312,,,3852,,153,36,,,,,,1681,,,,,,,,,68,3,,908,,,,,438,,,,2,,,,,,61017,,,,,,,5,,,460000,2873,,118,,,942295,,9356,1595,,,0,,,,,,,23,,,,162,,2708,1086,,34805,,,,,29,,,,15804,,
"FLK",,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,
"FRO",,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,6430,,,,,,,,,,,,,,,,4,,,,,,,,,3,261,,,,,,,,,,,,237,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,
"FJI",,,,50,,,,,1,,,37472,10,,,,,,,15,,,,,0,,,,,,,0,,,,,,15352,,,,,5,,,,,,,78,1,,,,,1,2,,,13,,,,,,,,,,,,,,,5,93,,27,,,,,,,11,,,,,,,,,,,,,0,2385,,,,3,,,3,,,,,,221,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,221,,6,,16418,,,,24,,,12,,,,,128,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,220,,47,,3,,,,,28,133,,,,,,,369,,,,,,114,,,,483,,15935,,,,166,,,,,,,
"FIN",,,,,,,,,156,,,9718,880,,,,,,1185,473,,,,,75,,,,169,,,10,,,,,,16148,2,,,,99,,,,56,,,,18,,0,,,123,82,,,3180,,,45,43,189,,,,651,,,,,,,4412,,,,,,11251,,,1528,16,,,,,,,,,,,92,75,,,,,75,,529,462,,432,,,,,,361,,1199,,,,538,1,74,243,,,,,,8,,,,,,35,,,20,,,,,,116,,,1130,,,,,,,,,4257,,,,7,,,43,9,272,91,,,,,,116,1737,,,,,,,,,,,,3,,,,,4,2,,,576,,2803,0,,,,153578,3408,,,,,,,,,,404,,,,,,,5179,,22313,,,,,64,,,,,,
"FRA",,,2086,,4135,,,32,6463,,,15533,4939,,38,57,,,,109361,,370,106,14,491,58,259,,8096,12,,63,,321,102,128,11808,52932,11,10537,886,840,2147,,1470,,1905,543,8574,,539,,831,328,,228,891,,,2451,,29,2524,686,3089,200,1154,108,42,,,,,,538,,15361,17851,4969,,,89386,117,,10626,10,,31775,,294,1642,71,,445,,109,1793,135,5858,,,,1917,,17904,66902,,3167,295,,,,355,,,26,135,,296,8821,66,215,14367,6672,,,51,2689,97,,29695,,788,1359,4190,,7679,11,,,15056,,,793,,,13064,19351,881,139,,,,,,2433,200,,,260,,491,1439,197,49150,58434,278,102,507,,37516,427,1474,,,,31,668,,8,32,,,11453,10,180,,,,484,1408,,,5608,,100111,50,,,,4401,87249,,,1349,,1816,,,,3870,10280,,,,241,,434,52367,,119233,,865,,244,4664,21,327,140,,65,
"GUF",,,,,,,,4,,,,6,,,,,,,,,,,,,0,2,,,742,,,,,,,,,48,,,,,2,,,,,,,,6,,,,,0,,,,5,,8,,,,,,,,,,,,,,,,,,,,,,,2,,,732,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,
"PYF",,,,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,18,,,,,,,63,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,18,,,,
"GAB",,,,,,,,,,,,20,14,,,,,,,308,,,,,4,,,,,,,3,,,11,,,38,,,292,,5,,,,,,970,,1,,,,,,0,,,5,,,,,,,65,,,,,,,,0,7939,,,,,,123,,,18,,,,,,,,,,,,0,,,,,,1,,,14,,,,,,,,,,,,,,,,,,,,,,4463,,,,77,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,11,,,,,,,,,,,,306,,22,,,,,3,136,,,,,430,,,,,,,,,,,,17,,,,,,,,,,,,,
"GMB",,,,,,,,,,,,18,346,,,,,,,194,,,,,,,,,,,,2,,,7,,,14,,,,,0,,,,,,,,,10359,,,,,2,,,236,,,,11,36,,,,,,,,,,22,1329,,,,,,1908,19,,59,,,,,,811,960,,,,,0,2,,,,,11,,,84,,,,,,,,,,0,,,656,,,,,,,,,595,,,,,,,,,,,,,,,,128,,,112,,,,,,,,,570,,,,,,,,,,7,,,,,,,,,,,,,,,,,,4263,,,5240,,,,,,,,,2779,,,,,1965,157,,,,,510,,,,,,,,,29,,,1354,,1485,,,,,,,,,,,
"GEO",,,,,,,,,,1646,,17,1827,69766,,,,,9868,184,,,,,0,,,,,,,77,,,,,,749,,,,,16,,,,,,,,10,,,,,3802,88,,,72,,,,,,,,,2196,,,,,,0,1337,,,,,,1410,,,36031,,,,,,,,,,,,186,2,,,,,49,,25921,11,,,,3773,,,,10351,,697,,,,,,2036,,,,,,,12,,,,,,,,,,,,,,,,,,32,,,,,,,,,0,,,,0,,,,,460,40,,,,3550,,0,656888,,,,,,,,,,,,5,,,,,11,,,,,,102,,,,,103,293,,872,,,,,,,,1575,,,,,76612,,76,,6689,,,,,12,,,,,,
"DEU",,,6544,,347,,,45,15674,660,,126452,100832,389,161,,,,32,55851,45,,228,12,1351,,816,332,25679,29,,252,,,25,18,,173222,42,,,,5379,,1323,,2679,,178,,1268,,5148,752,,646,2375,,,22533,,11,5084,1397,9692,464,,,461,,,,27,,2586,171594,,319,27,,8348,,,,26527,33,,125,,476,849,,,896,,223,18409,803,5654,,,,3341,,26628,96165,,3607,413,,,,,15254,,1913,189,,928,27674,978,1833,12616,,,,251,,323,,,,57,,4560,,,50,,,984,,,13401,,,127898,,5298,374,,,,43,,8821,,,,284,,2108,1823,704,144229,16069,2231,,645,3419,,1783,144895,,,,31,,,35,,,,721,31,40,135,,,255,8402,,,33946,,80772,21,,,,29981,161440,,205,2551,,75,,,137,903,176820,1567,,,226,1308,,213058,605,711929,,2573,19362,,4895,,,,,311,
"GHA",,,,,,,,10,,,,994,1363,,23,,,,,2921,,2107,17,,1,,,,,,,4,24542,,55,,,6404,,,,,5,,,,,,,,1,99487,,,,21,10,,,391,,,,13,214,,,,,,,,1,,74,5576,,,1968,,,20822,,,633,,,,,,,,,,,,44,10,,,,,97,,,25093,,598,44,,,,,,,,,122,9952,610,,,,,,,,1913,6,,,186,,,,,,,,,,,,212,,,6020,,,,4184,75322,,,,736,,,,,,,,8,65,15,,,,,,0,286,,,,10,,,,,,,1476,3,,1310,,,1,5,,,6486,,436,,,,,770,1464,,,,,12685,,,,,34,,,,29,,,31872,,20889,,,,,28,,,,,484,
"GIB",,,,,,,,,32,,,409,,,,,,,,,,,,,0,,,,,,,2,,,,,,201,,,,,5,,,,,,,,3,,,,,1,,,,,,,,,7,,,,,,,,,,,63,,,,,,,,,12,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,0,,,,,,,,,,,,,,,,,,11215,,,,,,,,,,,,,
