"i","j","fij"
"CAF","SSD",4690
"BOL","SWE",4690
"SUR","GUY",4689
"NGA","LBR",4689
"POL","BRA",4681
"GTM","HND",4681
"BOL","CAN",4680
"PHL","LBY",4679
"PRY","BOL",4678
"NOR","AUS",4665
"GIN","CMR",4656
"KOR","BEL",4645
"DOM","VIR",4642
"PAK","CHN",4641
"SYR","PSE",4639
"NLD","ABW",4638
"SDN","NOR",4636
"POL","TUR",4635
"KAZ","ITA",4631
"VEN","NLD",4619
"CPV","ESP",4605
"FIN","EST",4603
"SYC","GBR",4600
"HUN","NOR",4598
"TJK","AFG",4596
"MYS","IRL",4595
"ATG","VIR",4588
"USA","RUS",4586
"BDI","GBR",4586
"LTU","KAZ",4583
"AZE","KGZ",4583
"GIN","PRT",4576
"GBR","LTU",4568
"PER","PAN",4568
"DNK","TUR",4567
"PRT","MOZ",4565
"COM","LBY",4557
"ROU","BGR",4556
"ECU","FRA",4553
"RUS","KOR",4545
"JPN","ARG",4531
"AZE","FRA",4526
"BTN","CAN",4520
"ERI","EGY",4515
"HRV","NOR",4507
"BRA","DNK",4503
"BLR","CZE",4502
"USA","BLZ",4495
"ALB","TUR",4495
"TCD","GAB",4489
"UKR","ARG",4485
"NIU","NZL",4485
"MMR","KOR",4482
"NOR","FRA",4480
"PER","NLD",4479
"NLD","LUX",4476
"NLD","BRA",4468
"SAU","DEU",4457
"CHL","BEL",4450
"DMA","GLP",4440
"ARM","CAN",4435
"BGD","ZAF",4430
"ZMB","BWA",4429
"DNK","ZAF",4420
"GBR","PHL",4416
"PRT","SWE",4416
"FRA","HUN",4404
"UGA","AUS",4401
"SAU","IND",4399
"PAN","ESP",4399
"DNK","GRL",4387
"UZB","SWE",4385
"KAZ","MDA",4382
"DOM","ABW",4377
"SLE","AUS",4369
"BOL","CHE",4368
"COL","PRI",4361
"BES","CAN",4360
"TUN","AUT",4356
"SHN","GBR",4355
"UGA","TZA",4355
"DZA","SEN",4342
"KOR","ESP",4340
"TGO","MLI",4337
"DEU","ECU",4336
"GNB","GIN",4333
"ITA","DOM",4332
"LBR","CMR",4328
"USA","QAT",4325
"ESP","MAR",4320
"CMR","ZAF",4319
"CZE","GRC",4316
"BEN","BFA",4308
"FIN","DNK",4300
"BGR","AUS",4284
"MNG","SWE",4281
"EGY","ESP",4277
"CYP","CAN",4275
"KOR","CHE",4275
"MAR","SEN",4271
"CAN","SWE",4271
"SRB","GRC",4269
"NZL","NLD",4269
"DZA","NLD",4267
"SLE","NGA",4267
"KOR","ITA",4264
"ARE","BHR",4253
"ROU","FIN",4253
"LBN","NLD",4250
"ATG","GIN",4249
"KOR","CHL",4247
"SVK","NOR",4242
"BGD","CHN",4235
"USA","THA",4227
"CRI","CAN",4206
"PHL","IDN",4203
"SWE","AUT",4191
"CAN","DNK",4191
"EGY","BRA",4189
"KAZ","GBR",4175
"LBY","TUR",4167
"CHE","SWE",4164
"SEN","BFA",4158
"MDA","IRL",4157
"SGP","IND",4155
"COG","BEL",4154
"NGA","QAT",4152
"FRA","AND",4151
"ITA","EGY",4151
"JAM","ATG",4149
"COD","CMR",4148
"PRI","GUM",4145
"ARG","ZAF",4145
"KEN","ITA",4144
"NOR","CAN",4132
"LVA","ESP",4131
"SGP","NLD",4126
"IDN","TLS",4126
"GRC","ESP",4125
"DEU","VEN",4124
"AUS","PHL",4118
"NPL","FIN",4113
"NGA","MLI",4113
"TUR","ESP",4112
"GBR","BMU",4105
"NIC","MEX",4105
"YEM","DEU",4100
"CHE","CHL",4097
"AZE","CAN",4094
"ISR","CHE",4091
"IRL","CHE",4075
"MNE","BIH",4074
"JPN","PER",4072
"LVA","NLD",4068
"PRI","VIR",4068
"DNK","FRO",4066
"GUY","GUF",4065
"CHN","LUX",4053
"AUT","SVK",4051
"RUS","HUN",4044
"SRB","ESP",4041
"FIN","FRA",4037
"MYS","NLD",4036
"ISR","ITA",4034
"IRL","JEY",4031
"DNK","NLD",4030
"COG","BEN",4029
"NLD","PRT",4027
"ITA","SVN",4027
"BLR","ESP",4026
"AUT","LIE",4014
"FRA","NZL",4013
"CHE","BRA",4012
"AUT","POL",4012
"SLE","NLD",4011
"ITA","JPN",4010
"PHL","JOR",4009
"ITA","CZE",4006
"SYR","YEM",4000
"DJI","ETH",3996
"LUX","PRT",3992
"NPL","BHR",3988
"AUS","TUR",3984
"CAN","SGP",3983
"HND","CRI",3981
"THA","KWT",3976
"ALB","CHE",3968
"ZMB","CAN",3956
"AUS","CHL",3952
"ZAF","BEL",3948
"VNM","AUT",3947
"ESP","PAN",3941
"CAN","MLT",3937
"JPN","MEX",3926
"MEX","PER",3926
"KOR","MYS",3917
"GEO","AUT",3914
"ROU","RUS",3910
"SUR","BEL",3909
"BLR","GBR",3909
"SAU","DZA",3907
"DEU","PHL",3905
"LBR","AUS",3904
"CHN","DOM",3902
"ESP","FIN",3898
"PER","BEL",3894
"CHN","MLI",3890
"COG","DEU",3886
"SDN","IRQ",3883
"NGA","CHE",3879
"NPL","BEL",3878
"ALB","AUS",3872
"MEX","BLZ",3866
"VEN","BRA",3857
"ITA","TUR",3857
"FRA","DOM",3855
"ARG","NLD",3855
"IND","UKR",3854
"ETH","ESP",3847
"DOM","FRA",3843
"DNK","ISL",3843
"PER","CRI",3838
"BRA","NZL",3831
"SYR","ROU",3829
"BWA","ZWE",3825
"LVA","ISR",3822
"AUS","DNK",3820
"EST","AUS",3819
"PSE","YEM",3813
"DZA","LBY",3808
"ETH","KWT",3806
"VUT","NCL",3802
"MKD","DNK",3800
"ITA","BGR",3790
"ISR","UKR",3789
"MNG","AUS",3787
"KHM","JPN",3786
"ITA","ECU",3785
"IDN","CHE",3785
"MDG","CAN",3780
"USA","NIC",3777
"KAZ","LTU",3774
"CHL","NLD",3769
"COL","DNK",3767
"LTU","ISR",3762
"SYR","UKR",3757
"LTU","AUS",3755
"MEX","VEN",3752
"IRL","ITA",3751
"JOR","UKR",3751
"NLD","HUN",3750
"BWA","GBR",3748
"CHE","ISR",3746
"BEN","SEN",3743
"BLR","FRA",3742
"KAZ","CHE",3735
"CIV","DEU",3731
"KEN","CHE",3723
"KOR","RUS",3720
"ITA","FIN",3716
"ALB","AUT",3715
"LVA","FRA",3702
"GBR","MEX",3699
"FRA","VEN",3699
"PSE","NOR",3698
"ISR","TUR",3690
"DOM","AUT",3689
"KAZ","EST",3682
"BIH","POL",3681
"AGO","ESP",3681
"VEN","DOM",3680
"OMN","GBR",3679
"COD","NAM",3675
"SLV","PAN",3674
"DOM","SXM",3671
"LTU","FRA",3664
"ROU","SRB",3664
"AZE","SWE",3654
"NLD","GRC",3649
"CAN","PER",3649
"ISR","RUS",3648
"IDN","BEL",3643
"MRT","GMB",3643
"LVA","ITA",3634
"KHM","LAO",3634
"FIN","NLD",3634
"LBR","GBR",3633
"SRB","DNK",3627
"PAK","FIN",3626
"NGA","SSD",3626
"JPN","SWE",3613
"ISR","BEL",3607
"GRC","DNK",3606
"CHE","GRC",3602
"PRT","NOR",3602
"ARM","AUT",3601
"MEX","BRA",3601
"MKD","BGR",3595
"IDN","ITA",3594
"TGO","CAN",3567
"USA","BMU",3565
"IRL","BEL",3555
"VNM","HUN",3548
"BGD","IRL",3548
"MUS","IRL",3547
"MUS","BEL",3537
"CIV","CHE",3530
"IND","UGA",3524
"NGA","FIN",3517
"CUB","CHE",3509
"JPN","AUT",3506
"ITA","MLT",3495
"THA","LAO",3490
"ZAF","ZMB",3487
"CZE","ZAF",3486
"KAZ","AZE",3479
"BEL","PRT",3479
"DZA","SWE",3475
"AUT","BEL",3474
"MLI","BEN",3472
"SOM","FRA",3472
"BLR","SWE",3470
"BOL","FRA",3464
"KEN","NLD",3463
"LBN","ESP",3461
"CRI","ESP",3459
"MMR","NOR",3458
"BOL","GBR",3455
"VEN","ABW",3438
"CHE","ZAF",3436
"ZAF","SWE",3431
"UKR","CYP",3428
"ARE","MLI",3428
"LCA","VIR",3426
"GEO","KAZ",3422
"ARG","COL",3419
"MLI","DEU",3418
"NER","TCD",3416
"GNQ","CMR",3415
"ITA","SVK",3410
"EST","CAN",3407
"IDN","PHL",3407
"SWE","BEL",3406
"GBR","PER",3402
"ERI","SSD",3402
"ZWE","IRL",3401
"NZL","JPN",3396
"PAK","JOR",3395
"CAN","NOR",3395
"ARG","SWE",3386
"GNB","FRA",3374
"FRA","FIN",3370
"CUB","DOM",3367
"CIV","GAB",3367
"PSE","AUS",3364
"MNE","SVN",3362
"GIN","TGO",3359
"NLD","SUR",3358
"SOM","KWT",3354
"BEL","CHL",3349
"BDI","SWE",3349
"ARM","SWE",3348
"BRA","LUX",3344
"GHA","SWE",3340
"NZL","SGP",3337
"ECU","MEX",3336
"HKG","CRI",3333
"MKD","MNE",3328
"USA","CYP",3327
"LAO","DEU",3323
"AGO","CAN",3322
"POL","HUN",3322
"IND","BRN",3318
"ERI","FRA",3311
"URY","MEX",3309
"CHN","GRC",3308
"USA","VNM",3307
"GTM","FRA",3296
"ZAF","AUT",3295
"COG","ITA",3293
"CHL","ISR",3292
"IRN","NZL",3290
"LBN","PSE",3288
"GRC","POL",3280
"ARG","JPN",3273
"CHE","NZL",3273
"TUN","LBY",3272
"CRI","MEX",3272
"NGA","TCD",3265
"SYR","RUS",3264
"CHN","LBY",3261
"GAB","COG",3260
"FRA","OMN",3254
"NPL","ESP",3249
"MRT","COG",3245
"ETH","UGA",3238
"BRN","AUS",3237
"MAC","AUS",3237
"SLE","CAN",3237
"COL","BOL",3236
"ITA","MDA",3233
"BGD","AUT",3231
"JPN","CHL",3231
"GIN","MRT",3224
"BEL","SWE",3224
"FRA","CZE",3219
"ISR","ROU",3219
"BGD","FIN",3216
"CHN","NAM",3216
"BIH","TUR",3212
"SEN","CMR",3207
"SYR","BHR",3204
"GEO","KGZ",3204
"EST","BLR",3202
"RUS","MNG",3200
"DNK","ITA",3196
"YEM","SWE",3194
"USA","CYM",3184
"AUS","ISR",3176
"KEN","SDN",3175
"SYC","AUS",3174
"PRK","AUT",3171
"KGZ","CAN",3167
"MDA","TUR",3165
"SLV","SWE",3158
"LBN","EGY",3155
"USA","BGR",3153
"URY","DEU",3153
"MEX","SWE",3153
"YEM","CAN",3151
"CHE","HUN",3150
"POL","KGZ",3147
"MEX","CRI",3145
"VCT","BRB",3143
"AUT","BRA",3143
"CHN","VNM",3141
"SVK","BIH",3139
"ZMB","NAM",3132
"CAN","POL",3125
"RUS","CHN",3123
"GBR","EGY",3121
"BDI","MOZ",3121
"AUS","CYP",3117
"NLD","ARE",3110
"POL","UKR",3108
"LKA","LBN",3090
"PAK","MMR",3084
"HUN","FIN",3068
"CIV","ESP",3064
"JPN","ZAF",3059
"SYR","DZA",3058
"GRC","NOR",3052
"JOR","ITA",3051
"MEX","COL",3050
"MAR","FIN",3046
"PAK","NZL",3043
"BEL","AUT",3039
"SOM","MLT",3037
"CHE","DNK",3031
"LBY","AUS",3025
"ISR","AUT",3024
"FRA","SVK",3024
"CAN","LBY",3023
"NGA","LBY",3023
"THA","LBY",3023
"NOR","NLD",3021
"CUB","SWE",3018
"EST","IRL",3012
"SLE","DEU",3010
"CAN","AUT",3006
"MMR","LAO",3005
"COG","CMR",3004
"DOM","BEL",3003
"ITA","COL",3001
"GRC","ISR",3000
"URY","PRY",3000
"PHL","PLW",2999
"NZL","DEU",2996
"TLS","GBR",2996
"SDN","ITA",2994
"MDA","BGR",2990
"RUS","SRB",2990
"GBR","LVA",2985
"MKD","GBR",2985
"IRL","SWE",2984
"PHL","PRK",2981
"SVK","DNK",2978
"CHN","MUS",2978
"KWT","EGY",2970
"DOM","MEX",2963
"IDN","SWE",2963
"USA","LUX",2962
"ISR","ESP",2961
"BEN","ITA",2960
"DMA","CAN",2959
"MAR","KWT",2959
"BGR","FIN",2956
"VNM","POL",2956
"AUT","RUS",2952
"RUS","SVK",2952
"SAU","NLD",2949
"CUB","ECU",2947
"BEN","CAN",2944
"ARE","LBY",2944
"VEN","CUW",2942
"SOM","TUR",2942
"AUS","AUT",2939
"MKD","NOR",2937
"MTQ","GUF",2935
"SEN","CHE",2934
"NGA","JPN",2933
"CIV","SEN",2933
"COL","DOM",2932
"ZAF","ESP",2931
"GHA","AUT",2920
"NZL","HKG",2911
"KOR","ZAF",2911
"BEL","ROU",2906
"MNE","CHE",2902
"CHE","SRB",2901
"ITA","HRV",2899
"ECU","AUS",2898
"ESP","JPN",2883
"CHN","ECU",2882
"LUX","USA",2881
"LBN","CYP",2880
"HND","ITA",2880
"SRB","BGR",2879
"BGD","LBN",2878
"IND","CYP",2876
"GRC","LUX",2871
"MUS","CHE",2868
"IND","CZE",2862
"PRY","ITA",2862
"PRT","DNK",2860
"IDN","EGY",2860
"MKD","BIH",2852
"GHA","CHE",2849
"ETH","FIN",2845
"KOR","GUM",2844
"KAZ","FRA",2843
"HTI","SXM",2843
"FRA","HKG",2842
"IRN","HUN",2842
"ECU","PAN",2837
"FRA","EGY",2836
"BRA","PRK",2833
"TUN","ESP",2832
"ROU","ZAF",2828
"AFG","KWT",2826
"HKG","ZAF",2822
"FIN","ITA",2816
"LBY","MLT",2815
"EST","LVA",2811
"ESP","PRI",2811
"MYS","EGY",2800
"BGD","BEL",2796
"MYS","FRA",2793
"CUB","BRA",2791
"PSE","CHL",2791
"PAN","CAN",2784
"NGA","GRC",2784
"RUS","SVN",2780
"CHE","HRV",2778
"GRC","LBY",2776
"BIH","CZE",2772
"ITA","PRT",2772
"SYR","BRA",2771
"UKR","FIN",2767
"PRK","DEU",2765
"COG","IRL",2765
"USA","UKR",2765
"CPV","CHE",2764
"ALB","MNE",2763
"TKM","TUR",2758
"ZAF","LSO",2751
"TTO","VEN",2750
"MEX","BEL",2745
"ISR","SWE",2743
"NLD","POL",2741
"BDI","AUS",2740
"SAU","FRA",2739
"AUT","CZE",2738
"GEO","CAN",2736
"NLD","CZE",2735
"SGP","JPN",2735
"BIH","LUX",2732
"USA","ATG",2731
"USA","JOR",2730
"PRT","IRL",2729
"SVN","FRA",2720
"TUN","MAR",2718
"DEU","CYP",2717
"JPN","TUR",2715
"ARG","PAN",2714
"KEN","RWA",2707
"UKR","AZE",2706
"FIN","BEL",2705
"ISR","BRA",2704
"AUT","SVN",2702
"BGD","CHE",2701
"GTM","CRI",2699
"USA","MLT",2690
"TUR","LBY",2689
"SLE","GHA",2685
"COL","ISR",2685
"UZB","ITA",2685
"URY","FRA",2681
"CUB","ZAF",2679
"USA","IND",2674
"KGZ","TUR",2662
"SOM","TZA",2660
"RUS","COG",2655
"GIN","NLD",2652
"QAT","CAN",2651
"SRB","CYP",2649
"LBR","GIN",2639
"SGP","DEU",2638
"LBR","CAN",2635
"QAT","ARE",2633
"BHS","GBR",2627
"ROU","POL",2626
"ECU","SWE",2623
"COG","CAN",2619
"ECU","NLD",2618
"PHL","ZAF",2617
"CAN","HUN",2616
"FRA","BGR",2614
"KOR","PRY",2613
"BRA","ECU",2612
"CHN","MNP",2611
"AFG","NZL",2610
"GEO","GBR",2610
"NAM","GBR",2610
"DNK","BEL",2609
"PAK","LBY",2609
"SLE","GMB",2606
"MDA","KGZ",2606
"MDG","ITA",2602
"AGO","CMR",2599
"UZB","CZE",2597
"NLD","CHL",2595
"LTU","KGZ",2595
"LVA","FIN",2588
"LBY","FRA",2588
"MDA","CHE",2586
"SLB","AUS",2581
"IDN","LBN",2578
"RUS","LUX",2575
"CHL","NZL",2572
"FRA","RUS",2566
"IRQ","ROU",2563
"SLV","NIC",2559
"DEU","HKG",2556
"BEN","DEU",2552
"USA","ASM",2550
"ISL","GBR",2550
"MDA","GBR",2550
"GUY","BRA",2549
"GBR","TTO",2549
"BHR","CAN",2545
"ESP","ZAF",2545
"BES","CUW",2537
"GBR","BRB",2533
"MEX","ISR",2529
"MYS","CHE",2529
"COD","NOR",2526
"ARG","BEL",2525
"DEU","COL",2523
"QAT","GBR",2523
"KAZ","SWE",2520
"COD","MLI",2518
"NLD","BES",2517
"SRB","ROU",2517
"SGP","FRA",2512
"TGO","COG",2511
"MNE","ITA",2510
"KHM","CHE",2510
"CUB","GBR",2508
"HTI","DMA",2504
"COL","GIN",2503
"TUR","HUN",2502
"BRA","COL",2496
"NZL","IRL",2493
"CHE","NOR",2492
"CZE","SWE",2492
"KHM","DEU",2491
"TKM","USA",2489
"CUW","ABW",2483
"CHN","LKA",2482
"SOM","ERI",2481
"LBN","GAB",2481
"BGR","SVK",2476
"AUS","NOR",2472
"AFG","ISR",2469
"BEL","DNK",2467
"LBN","NOR",2465
"LVA","CHE",2465
"VGB","VIR",2465
"IND","MOZ",2464
"VEN","HTI",2463
"USA","ISL",2461
"GUY","VGB",2460
"ATG","CAN",2459
"KGZ","AZE",2455
"MAR","AUS",2454
"UKR","ARM",2450
"KGZ","ISR",2449
"NZL","MYS",2449
"JAM","SXM",2447
"PAK","THA",2447
"LUX","CHE",2446
"CZE","NOR",2443
"AZE","GBR",2443
"BEN","CMR",2441
"COD","FIN",2439
"ARM","IRN",2438
"SDN","CHE",2438
"GUY","NLD",2427
"IND","MWI",2424
"ETH","DNK",2422
"NPL","VNM",2420
"LTU","CHE",2418
"MEX","JPN",2416
"TUR","IRN",2407
"SYR","MLT",2401
"USA","SVK",2398
"UGA","DEU",2396
"DEU","THA",2396
"VCT","VGB",2394
"PSE","CYP",2392
"BLR","AUS",2391
"CHN","TUR",2385
"SLE","MLI",2383
"ROU","NZL",2383
"DJI","CAN",2380
"SVN","GBR",2377
"GBR","CYM",2374
"PER","ISR",2372
"MRT","BEL",2367
"LBY","IDN",2363
"MYS","IDN",2363
"SAU","IDN",2363
"SYR","IDN",2363
"FRA","KOR",2363
"DOM","HTI",2362
"ETH","GRC",2357
"YEM","DZA",2353
"ZAF","DNK",2351
"SGP","CHE",2349
"KEN","NOR",2347
"UKR","SVN",2347
"RUS","CHL",2344
"JOR","ESP",2342
"CAN","PRY",2340
"KEN","IND",2338
"THA","QAT",2336
"ARM","KGZ",2331
"MAR","LUX",2330
"TTO","JAM",2328
"CAN","BMU",2327
"ECU","BRA",2325
"MNP","GUM",2325
"GHA","DNK",2319
"LBY","DZA",2314
"MDG","BEL",2314
"CAN","ECU",2304
"NOR","FIN",2303
"GTM","ITA",2299
"MDG","MUS",2298
"CHN","LBN",2294
"BDI","NLD",2294
"ROU","BRA",2292
"CYP","DEU",2292
"NOR","CHE",2286
"MMR","PAK",2285
"TUR","BHR",2284
"LTU","BEL",2277
"BEL","BRA",2277
"MAR","AUT",2273
"FIN","TUR",2267
"KAZ","AUS",2264
"MMR","NZL",2261
"PER","PRI",2261
"CHN","KAZ",2259
"CHN","GUM",2258
"LKA","BEL",2256
"SWE","ISL",2254
"MNE","LUX",2254
"GHA","JPN",2252
"NZL","KOR",2251
"COM","REU",2248
"VNM","SVK",2248
"LIE","CHE",2248
"JOR","DZA",2247
"SLE","BEL",2247
"CHN","BLZ",2247
"UZB","GBR",2245
"NPL","ITA",2244
"ITA","TUN",2244
"USA","ALB",2242
"KNA","CAN",2241
"ESP","HUN",2240
"CAN","IDN",2239
"BEL","HUN",2237
"TKM","ISR",2237
"UKR","NLD",2236
"GLP","GUF",2235
"LUX","GBR",2232
"MLI","CAN",2231
"FRA","ECU",2228
"ARM","POL",2228
"CUB","RUS",2226
"MEX","ECU",2223
"OMN","AUS",2221
"TTO","GRD",2216
"CHN","BRN",2213
"GBR","BRN",2213
"FIN","RUS",2209
"PAN","COL",2208
"DEU","BOL",2207
"NCL","PYF",2204
"FRA","COL",2203
"JPN","GUM",2203
"BEL","BGR",2199
"IRN","GRC",2199
"SAU","KWT",2199
"DEU","MLT",2199
"LCA","BRB",2197
"MKD","CZE",2196
"BIH","ESP",2195
"ESP","CRI",2194
"AUT","GRC",2194
"TUR","CZE",2193
"URY","SWE",2191
"SRB","SVK",2190
"VEN","PRI",2189
"IND","CHL",2185
"COG","ESP",2181
"BRA","GUY",2178
"CHN","COL",2176
"LBN","AUT",2173
"GHA","FIN",2167
"BGR","IRL",2167
"NZL","COK",2166
"KAZ","IND",2165
"ITA","CRI",2163
"CHL","PRY",2163
"CHL","COL",2162
"TJK","KGZ",2160
"BRA","GRC",2159
"THA","ESP",2159
"MNE","AUS",2158
"SYR","MAR",2158
"IRN","UKR",2157
"GBR","THA",2156
"NZL","FRA",2155
"CHN","MDG",2155
"JPN","DNK",2148
"UZB","AUS",2147
"GBR","PAN",2146
"VEN","GUY",2141
"LTU","ISL",2141
"ISR","CHL",2140
"HTI","CUW",2139
"IRN","PAK",2137
"FRA","BHR",2133
"CAN","BRA",2133
"ZAF","BRA",2133
"BRA","PAN",2132
"TGO","CHE",2130
"MNG","AUT",2129
"IDN","ZAF",2127
"GBR","ECU",2124
"BLZ","CAN",2123
"GLP","SXM",2123
"RUS","MLT",2122
"AUT","ROU",2120
"GHA","NOR",2118
"AUT","CHL",2116
"GBR","BHS",2115
"MKD","GRC",2113
"SEN","PRT",2113
"GUY","LCA",2111
"JAM","DEU",2109
"DEU","IND",2109
"BFA","CAN",2107
"CAN","FIN",2106
"ERI","LBY",2104
"AZE","BGR",2103
"MMR","DEU",2103
"KAZ","BGR",2101
"ITA","NZL",2101
"MDA","AUT",2100
"UZB","LBY",2099
"GEO","SWE",2099
"GMB","FRA",2097
"ESP","GIB",2092
"HRV","HUN",2091
"IRL","DNK",2087
"PHL","CYM",2086
"FIN","BLR",2084
"PRT","MAC",2082
"BLR","MDA",2081
"NLD","FIN",2079
"AUT","DNK",2076
"POL","NZL",2075
"SSD","QAT",2073
"GRC","BRA",2071
"HKG","IRL",2071
"HTI","BEL",2069
"HRV","DNK",2069
"KAZ","MLI",2069
"JAM","VGB",2064
"SAU","OMN",2060
"IRL","ROU",2057
"IND","MEX",2055
"NGA","BHR",2054
"BRA","FIN",2054
"BDI","FRA",2054
"HUN","BRA",2050
"SWE","IRL",2050
"YEM","IRQ",2049
"BLR","TKM",2045
"POL","BGR",2043
"UGA","NLD",2042
"SEN","GIN",2041
"NGA","SLE",2041
"PAN","CHL",2040
"SRB","CZE",2038
"TUR","AZE",2037
"IND","LUX",2035
"LTU","EST",2034
"JPN","PRY",2034
"PRT","AUT",2033
"SUR","CUW",2033
"HND","CYM",2029
"BLZ","MEX",2029
"MAC","PRT",2028
"LCA","MTQ",2027
"IND","VNM",2026
"UZB","LVA",2024
"EGY","DNK",2022
"MAR","GRC",2021
"BGR","MLT",2021
"BHR","AUS",2020
"ISR","MEX",2020
"CIV","ZAF",2020
"TZA","SWE",2019
"FRA","JEY",2016
"KOR","PER",2015
"IRN","RUS",2011
"CZE","DNK",2010
"CMR","MLI",2010
"ARG","DNK",2009
"ALB","ESP",2008
"NOR","LTU",2007
"IDN","ESP",2007
"SYR","HUN",2006
"SAU","NZL",2005
"NIC","VEN",2003
"SMR","ITA",2001
"MAR","PRT",2001
"CHL","DNK",2000
"LBN","GRC",1999
"BFA","DEU",1998
"ITA","MAR",1998
"NGA","NOR",1997
"PRK","MLI",1995
"CMR","NLD",1994
"PER","AUT",1992
"NPL","NLD",1991
"NER","BEL",1989
"KOR","CZE",1989
"MNE","CAN",1985
"COG","MAR",1982
"DEU","ISL",1979
"TTO","AUS",1978
"EGY","JPN",1977
"MEX","PRI",1977
"SVK","SWE",1977
"GRC","FIN",1975
"DEU","LVA",1975
"ERI","KEN",1972
"TUR","ZAF",1971
"EGY","MKD",1970
"BHR","ARE",1969
"KOR","MNG",1968
"BLR","AUT",1967
"PAK","PRT",1967
"MDG","CHE",1967
"BMU","CAN",1964
"DEU","EST",1960
"EGY","MAR",1959
"ZAF","KOR",1958
"UKR","BEL",1955
"GNB","GBR",1955
"ARM","CZE",1954
"ITA","SRB",1953
"MLT","ITA",1952
"NPL","NOR",1952
"GRC","RUS",1951
"KOR","MEX",1948
"CUB","COL",1945
"PHL","ISL",1945
"CUB","PAN",1944
"NOR","ZAF",1944
"KEN","FIN",1942
"ETH","LBY",1942
"EST","ESP",1942
"GTM","DEU",1935
"CAN","TUR",1934
"CUB","BOL",1932
"CHE","ECU",1931
"KEN","DNK",1930
"CHL","PAN",1930
"ERI","YEM",1930
"TCD","AGO",1928
"KGZ","KOR",1927
"AUS","FJI",1926
"USA","MAR",1926
"BOL","VEN",1926
"JPN","VNM",1926
"KEN","FRA",1924
"CAN","PAN",1923
"LBY","SDN",1920
"DEU","DOM",1919
"RUS","ARG",1917
"LBN","JOR",1917
"MOZ","BRA",1916
"ALB","NLD",1913
"CAN","TTO",1912
"AGO","ITA",1911
"DEU","LIE",1909
"KEN","GIN",1908
"SEN","GBR",1908
"NZL","CHE",1907
"BEL","NOR",1904
"SEN","MAR",1903
"CUB","BEL",1901
"MAR","ZAF",1896
"DOM","TCA",1896
"ITA","RUS",1895
"IRQ","ESP",1895
"BGD","DNK",1894
"DEU","CRI",1893
"LBR","NLD",1893
"IRN","TKM",1891
"TUN","KWT",1889
"KOR","VNM",1887
"FIN","AUT",1886
"ROU","MDA",1885
"SSD","LBY",1884
"DEU","MNE",1882
"SWE","JPN",1881
"NLD","LBY",1878
"NZL","THA",1876
"USA","VGB",1870
"GUY","SXM",1870
"MMR","DNK",1868
"RUS","BRA",1865
"DNK","ISR",1863
"PAK","FJI",1862
"BGD","GRC",1862
"KAZ","ESP",1861
"HTI","VEN",1861
"DOM","VGB",1856
"ABW","CUW",1856
"DOM","ATG",1855
"COL","AUT",1853
"TUR","ALB",1852
"COG","AUS",1851
"GMB","GHA",1851
"GHA","SEN",1848
"COD","PRT",1846
"HRV","NZL",1845
"GTM","NIC",1845
"VEN","BEL",1844
"CRI","CHL",1841
"ARM","BGR",1840
"GIN","GBR",1840
"DNK","LUX",1839
"ISR","DNK",1838
"ESP","ISR",1837
"HUN","LUX",1834
"KOR","GTM",1833
"TJK","ISR",1833
"BGR","POL",1831
"SVK","RUS",1831
"SGP","VNM",1830
"HUN","SRB",1828
"SSD","KWT",1827
"CZE","ARG",1824
"DEU","KOR",1823
"BLZ","GBR",1823
"LBR","DEU",1820
"ARG","NZL",1819
"POL","LTU",1818
"SVN","BIH",1816
"GHA","NER",1816
"CUB","JAM",1814
"SEN","ESH",1814
"COD","DNK",1813
"JPN","BOL",1812
"SDN","GRC",1806
"IRQ","MAR",1806
"CUB","CHL",1805
"ISL","DEU",1805
"GUF","MTQ",1804
"HTI","CHE",1804
"BEN","MLI",1802
"BEL","IRL",1798
"PRK","MEX",1798
"ARG","AUT",1797
"STP","CPV",1796
"OMN","LBY",1796
"NZL","PNG",1793
"CHN","SRB",1791
"NOR","ITA",1790
"AZE","LVA",1788
"GIN","CHE",1787
"TZA","ITA",1786
"ITA","PHL",1785
"MEX","AUT",1784
"TUN","ROU",1784
"DEU","KGZ",1783
"UGA","DNK",1782
"LBN","UKR",1781
"JPN","FIN",1780
"GBR","NAM",1779
"AUT","NOR",1770
"EGY","FIN",1767
"GBR","VEN",1766
"HTI","MTQ",1765
"LBY","NLD",1765
"CHL","CRI",1764
"LVA","BEL",1762
"KEN","NZL",1761
"POL","CHL",1760
"TTO","VIR",1759
"KWT","LKA",1755
"NER","SEN",1754
"MAR","UKR",1754
"BGR","UKR",1749
"CRI","DEU",1748
"HRV","ZAF",1747
"TLS","PRT",1746
"DZA","AUS",1745
"GBR","BHR",1744
"HRV","ESP",1744
"AGO","MLI",1743
"TGO","SEN",1742
"PRK","KGZ",1741
"BHS","CAN",1740
"RUS","MEX",1740
"GBR","RUS",1740
"MEX","SLV",1737
"SRB","LUX",1728
"CHL","MLI",1728
"JPN","CZE",1725
"NCL","AUS",1724
"LKA","ZAF",1723
"IND","HUN",1721
"IND","MDG",1721
"BGD","NLD",1715
"JPN","HUN",1714
"KAZ","GEO",1712
"HRV","CZE",1708
"IND","PER",1708
"MYS","SWE",1708
"COD","ETH",1706
