"i","j","fij"
"DEU","BOL",1524
"GHA","BOL",2
"GIB","BOL",1
"GRC","BOL",12
"GRD","BOL",2
"GTM","BOL",144
"GIN","BOL",3
"GUY","BOL",4
"HTI","BOL",7
"HND","BOL",216
"HUN","BOL",44
"ISL","BOL",3
"IND","BOL",123
"IDN","BOL",14
"IRN","BOL",29
"IRQ","BOL",4
"IRL","BOL",41
"IMN","BOL",0
"ISR","BOL",130
"ITA","BOL",894
"JAM","BOL",4
"JPN","BOL",1455
"JOR","BOL",17
"KAZ","BOL",1
"KEN","BOL",6
"KWT","BOL",4
"KGZ","BOL",0
"LAO","BOL",8
"LVA","BOL",1
"LBN","BOL",56
"LSO","BOL",4
"LBR","BOL",1
"LBY","BOL",4
"LIE","BOL",2
"LTU","BOL",3
"LUX","BOL",5
"MDG","BOL",4
"MWI","BOL",3
"MYS","BOL",6
"MLI","BOL",0
"MLT","BOL",4
"MRT","BOL",0
"MEX","BOL",8770
"MCO","BOL",1
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",6
"MOZ","BOL",0
"MMR","BOL",1
"NPL","BOL",1
"NLD","BOL",14
"NCL","BOL",1
"NZL","BOL",35
"NIC","BOL",76
"NER","BOL",1
"NGA","BOL",10
"NIU","BOL",41
"MKD","BOL",0
"NOR","BOL",46
"OMN","BOL",1
"PAK","BOL",42
"PAN","BOL",95
"PNG","BOL",1
"PRY","BOL",2216
"PER","BOL",8306
"PHL","BOL",26
"POL","BOL",182
"PRT","BOL",38
"PRI","BOL",37
"QAT","BOL",6
"KOR","BOL",564
"MDA","BOL",1
"ROU","BOL",31
"RUS","BOL",54
"RWA","BOL",2
"KNA","BOL",1
"SPM","BOL",0
"SAU","BOL",9
"SEN","BOL",2
"SRB","BOL",0
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",6
"SXM","BOL",39
"SVK","BOL",6
"SVN","BOL",4
"SLB","BOL",0
"SOM","BOL",0
"ZAF","BOL",6
"ESP","BOL",1651
"LKA","BOL",3
"PSE","BOL",0
"SDN","BOL",0
"SUR","BOL",1
"SWE","BOL",177
"CHE","BOL",442
"SYR","BOL",12
"TJK","BOL",2
"THA","BOL",6
"TGO","BOL",2
"TON","BOL",1
"TTO","BOL",9
"TUN","BOL",1
"TUR","BOL",8
"TKM","BOL",1
"UGA","BOL",1
"UKR","BOL",57
"ARE","BOL",1
"GBR","BOL",619
"TZA","BOL",1
"USA","BOL",3385
"URY","BOL",430
"UZB","BOL",3
"VUT","BOL",1
"VEN","BOL",458
"VNM","BOL",3
"YEM","BOL",1
"ZMB","BOL",2
"ZWE","BOL",6
"AIA","BES",351
"ATG","BES",669
"ARG","BES",28
"ABW","BES",3739
"BHS","BES",91
"BRB","BES",296
"VGB","BES",874
"CAN","BES",108
"CHN","BES",48
"HKG","BES",121
"COL","BES",1641
"CUB","BES",1295
"CUW","BES",2310
"DMA","BES",960
"DOM","BES",8267
"FRA","BES",121
"GUF","BES",4
"GRD","BES",10
"GLP","BES",127
"GUY","BES",812
"HTI","BES",3574
"IND","BES",25
"IDN","BES",123
"ITA","BES",49
"JAM","BES",938
"JPN","BES",159
"LBN","BES",651
"MTQ","BES",96
"MEX","BES",21
"NLD","BES",6742
"NZL","BES",7
"NOR","BES",4
"PRT","BES",1147
"PRI","BES",48
"KNA","BES",1312
"LCA","BES",1
"VCT","BES",80
"SXM","BES",289
"ESP","BES",30
"SUR","BES",2167
"TTO","BES",48
"GBR","BES",104
"USA","BES",722
"VIR","BES",108
"VEN","BES",947
"AUT","BIH",292
"HRV","BIH",27272
"FRA","BIH",238
"DEU","BIH",812
"HUN","BIH",237
"ITA","BIH",189
"MNE","BIH",4701
"MKD","BIH",3126
"ROU","BIH",524
"RUS","BIH",228
"SRB","BIH",21815
"SVK","BIH",5736
"SVN","BIH",3080
"AGO","BWA",889
"AUS","BWA",111
"CAN","BWA",104
"CHN","BWA",1055
"COD","BWA",849
"DNK","BWA",98
"SWZ","BWA",174
"DEU","BWA",320
"IND","BWA",2375
"IRL","BWA",178
"ITA","BWA",155
"KEN","BWA",179
"LSO","BWA",816
"MDG","BWA",161
"MWI","BWA",1150
"MUS","BWA",471
"MOZ","BWA",297
"NAM","BWA",462
"NLD","BWA",181
"NGA","BWA",187
"NOR","BWA",111
"PAK","BWA",175
"PRT","BWA",132
"SYC","BWA",67
"ZAF","BWA",9329
"LKA","BWA",480
"SWE","BWA",124
"UGA","BWA",411
"GBR","BWA",2034
"TZA","BWA",743
"USA","BWA",313
"ZMB","BWA",3213
"ZWE","BWA",7917
"AFG","BRA",0
"AGO","BRA",5612
"ARG","BRA",27974
"AUS","BRA",372
"AUT","BRA",3988
"BEL","BRA",1649
"BOL","BRA",18217
"BGR","BRA",346
"CAN","BRA",1113
"CHL","BRA",19708
"CHN","BRA",9429
"COL","BRA",3196
"CRI","BRA",314
"CUB","BRA",894
"CZE","BRA",1347
"DNK","BRA",489
"DOM","BRA",190
"ECU","BRA",903
"EGY","BRA",3796
"SLV","BRA",443
"FIN","BRA",167
"FRA","BRA",8249
"GUF","BRA",683
"DEU","BRA",22641
"GRC","BRA",3133
"GTM","BRA",106
"GUY","BRA",1350
"HTI","BRA",135
"HND","BRA",208
"HUN","BRA",4074
"IND","BRA",730
"IRL","BRA",165
"ISR","BRA",1961
"ITA","BRA",62623
"JAM","BRA",41
"JPN","BRA",78935
"LBN","BRA",17058
"MEX","BRA",1027
"MOZ","BRA",1162
"NLD","BRA",3522
"NIC","BRA",415
"NOR","BRA",187
"PAK","BRA",150
"PAN","BRA",767
"PRY","BRA",25143
"PER","BRA",8278
"POL","BRA",10351
"PRT","BRA",244319
"ROU","BRA",5069
"RUS","BRA",8882
"ESP","BRA",51448
"SUR","BRA",177
"SWE","BRA",587
"CHE","BRA",2919
"SYR","BRA",3864
"TUR","BRA",862
"GBR","BRA",3947
"USA","BRA",12894
"URY","BRA",24081
"VEN","BRA",1694
"ATG","VGB",456
"AUS","VGB",14
"BHS","VGB",16
"BRB","VGB",111
"CAN","VGB",142
"DMA","VGB",728
"DOM","VGB",879
"FRA","VGB",14
"DEU","VGB",35
"GUY","VGB",989
"IND","VGB",24
"JAM","VGB",320
"LBN","VGB",14
"MSR","VGB",127
"PRI","VGB",38
"KNA","VGB",1828
"LCA","VGB",323
"VCT","VGB",1230
"TTO","VGB",243
"GBR","VGB",517
"USA","VGB",792
"AUS","BRN",372
"BGD","BRN",908
"CHN","BRN",1718
"HKG","BRN",432
"IND","BRN",2742
"IDN","BRN",4551
"JPN","BRN",138
"MYS","BRN",42782
"NPL","BRN",4337
"NLD","BRN",268
"NZL","BRN",156
"PAK","BRN",574
"PHL","BRN",10226
"KOR","BRN",141
"SGP","BRN",1472
"LKA","BRN",916
"THA","BRN",10047
"GBR","BRN",1961
"USA","BRN",129
"AFG","BGR",223
"ALB","BGR",316
"DZA","BGR",105
"AND","BGR",0
"AGO","BGR",4
"AIA","BGR",16
"ATG","BGR",2
"ARG","BGR",30
"ARM","BGR",1179
"ABW","BGR",2
"AUS","BGR",40
"AUT","BGR",62
"AZE","BGR",466
"BHS","BGR",2
"BHR","BGR",3
"BGD","BGR",150
"BRB","BGR",2
"BLR","BGR",198
"BEL","BGR",98
"BLZ","BGR",1
"BEN","BGR",9
"BMU","BGR",0
"BTN","BGR",7
"BOL","BGR",6
"BIH","BGR",36
"BWA","BGR",11
"BRA","BGR",25
"VGB","BGR",34
"BRN","BGR",0
"BFA","BGR",5
"BDI","BGR",7
"CPV","BGR",3
"KHM","BGR",8
"CMR","BGR",3
"CAN","BGR",64
"CYM","BGR",1
"TCD","BGR",2
"CHL","BGR",7
"CHN","BGR",443
"COL","BGR",6
"COG","BGR",9
"CRI","BGR",2
"CIV","BGR",2
"HRV","BGR",29
"CUB","BGR",91
"CYP","BGR",126
"CZE","BGR",313
"PRK","BGR",1
"COD","BGR",6
"DNK","BGR",21
"DJI","BGR",2
"DMA","BGR",0
"DOM","BGR",8
"ECU","BGR",4
"EGY","BGR",50
"SLV","BGR",2
"ERI","BGR",2
"EST","BGR",16
"SWZ","BGR",2
"ETH","BGR",30
"FJI","BGR",1
"FIN","BGR",19
"FRA","BGR",165
"GAB","BGR",5
"GMB","BGR",4
"GEO","BGR",117
"DEU","BGR",625
"GHA","BGR",5
"GIB","BGR",3
"GRC","BGR",1945
"GRL","BGR",2
"GTM","BGR",2
"GIN","BGR",5
"GNB","BGR",2
"GUY","BGR",2
"HTI","BGR",2
"HND","BGR",1
"HUN","BGR",122
"ISL","BGR",34
"IND","BGR",149
"IDN","BGR",6
"IRN","BGR",127
"IRQ","BGR",265
"IRL","BGR",5
"ISR","BGR",114
"ITA","BGR",312
"JAM","BGR",2
"JPN","BGR",44
"JOR","BGR",94
"KAZ","BGR",271
"KEN","BGR",4
"KIR","BGR",2
"KWT","BGR",28
"KGZ","BGR",26
"LAO","BGR",0
"LVA","BGR",34
"LBN","BGR",323
"LBR","BGR",2
"LBY","BGR",67
"LIE","BGR",2
"LTU","BGR",30
"LUX","BGR",3
"MDG","BGR",1
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",0
"MLT","BGR",9
"MHL","BGR",0
"MRT","BGR",2
"MUS","BGR",0
"MEX","BGR",7
"MCO","BGR",2
"MNG","BGR",29
"MNE","BGR",11
"MAR","BGR",30
"MOZ","BGR",10
"NAM","BGR",2
"NRU","BGR",1
"NPL","BGR",2
"NLD","BGR",72
"NZL","BGR",9
"NIC","BGR",17
"NER","BGR",6
"NGA","BGR",38
"MKD","BGR",1247
"NOR","BGR",24
"OMN","BGR",1
"PAK","BGR",25
"PAN","BGR",4
"PNG","BGR",2
"PRY","BGR",1
"PER","BGR",10
"PHL","BGR",15
"POL","BGR",558
"PRT","BGR",24
"QAT","BGR",3
"KOR","BGR",43
"MDA","BGR",821
"ROU","BGR",1393
"RUS","BGR",8936
"RWA","BGR",1
"WSM","BGR",2
"SMR","BGR",2
"SAU","BGR",8
"SEN","BGR",3
"SRB","BGR",895
"SLE","BGR",0
"SGP","BGR",3
"SVK","BGR",107
"SVN","BGR",14
"SOM","BGR",2
"ZAF","BGR",35
"ESP","BGR",346
"LKA","BGR",4
"PSE","BGR",2
"SDN","BGR",17
"SUR","BGR",0
"SWE","BGR",37
"CHE","BGR",46
"SYR","BGR",606
"TJK","BGR",29
"THA","BGR",5
"TKL","BGR",0
"TON","BGR",1
"TUN","BGR",30
"TUR","BGR",1377
"TKM","BGR",61
"TCA","BGR",2
"TUV","BGR",6
"UGA","BGR",2
"UKR","BGR",2451
"ARE","BGR",14
"GBR","BGR",692
"TZA","BGR",8
"USA","BGR",352
"URY","BGR",5
"UZB","BGR",163
"VUT","BGR",0
"VEN","BGR",7
"VNM","BGR",381
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",30
"ZMB","BGR",5
"ZWE","BGR",9
"BEN","BFA",2554
"CIV","BFA",303170
"GHA","BFA",30522
"MLI","BFA",75987
"NER","BFA",10291
"NGA","BFA",3161
"SEN","BFA",2466
"TGO","BFA",7625
"BEL","BDI",621
"COD","BDI",41447
"FRA","BDI",310
"KEN","BDI",216
"RWA","BDI",160197
"UGA","BDI",1546
"TZA","BDI",9780
"AGO","CPV",1899
"ARG","CPV",8
"BEL","CPV",19
"BRA","CPV",104
"CHN","CPV",41
"CIV","CPV",12
"CUB","CPV",92
"FRA","CPV",137
"GAB","CPV",14
"GMB","CPV",10
"DEU","CPV",33
"GHA","CPV",74
"GIN","CPV",80
"GNB","CPV",839
"ITA","CPV",253
"JPN","CPV",3
"LUX","CPV",8
"MLI","CPV",12
"MEX","CPV",5
"MOZ","CPV",64
"NLD","CPV",72
"NGA","CPV",114
"PER","CPV",4
"PRT","CPV",1031
"RUS","CPV",74
"STP","CPV",3111
"SEN","CPV",384
"SLE","CPV",26
"ESP","CPV",40
"CHE","CPV",24
"TLS","CPV",14
"UKR","CPV",37
"GBR","CPV",22
"USA","CPV",232
"VIR","CPV",30
"AUS","KHM",142
"CAN","KHM",53
"CHN","KHM",1853
"HKG","KHM",142
"PRK","KHM",53
"FRA","KHM",336
"DEU","KHM",47
"IND","KHM",116
"IDN","KHM",129
"ITA","KHM",19
"JPN","KHM",152
"LAO","KHM",317
"MYS","KHM",210
"MMR","KHM",63
"NPL","KHM",55
"NLD","KHM",37
"PAK","KHM",50
"PHL","KHM",186
"KOR","KHM",68
"RUS","KHM",37
"SGP","KHM",150
"LKA","KHM",58
"THA","KHM",37488
"GBR","KHM",113
"USA","KHM",239
"VNM","KHM",44367
"AGO","CMR",0
"TCD","CMR",88874
"FRA","CMR",10986
"NGA","CMR",97818
"AFG","CAN",13677
"ALB","CAN",3263
"DZA","CAN",12014
"AGO","CAN",1834
"AIA","CAN",121
"ATG","CAN",2082
"ARG","CAN",12036
"ARM","CAN",1778
"ABW","CAN",555
"AUS","CAN",15871
"AUT","CAN",23600
"AZE","CAN",1045
"BHS","CAN",1153
"BHR","CAN",802
"BGD","CAN",13101
"BRB","CAN",14373
"BLR","CAN",4245
"BEL","CAN",20648
"BLZ","CAN",1145
"BEN","CAN",272
"BMU","CAN",1772
"BTN","CAN",17
"BOL","CAN",1948
"BES","CAN",54
"BIH","CAN",25240
"BWA","CAN",131
"BRA","CAN",10058
"VGB","CAN",94
"BRN","CAN",4242
"BGR","CAN",6089
"BFA","CAN",178
"BDI","CAN",1389
"CPV","CAN",183
"KHM","CAN",17797
"CMR","CAN",1275
"CYM","CAN",91
"CAF","CAN",92
"TCD","CAN",356
"CHL","CAN",23182
"CHN","CAN",286712
"HKG","CAN",231291
"MAC","CAN",6620
"COL","CAN",12595
"COM","CAN",29
"COG","CAN",182
"CRI","CAN",1840
"CIV","CAN",1677
"HRV","CAN",19628
"CUB","CAN",3462
"CUW","CAN",379
"CYP","CAN",4165
"CZE","CAN",15865
"PRK","CAN",106
"COD","CAN",5693
"DNK","CAN",19098
"DJI","CAN",300
"DMA","CAN",2099
"DOM","CAN",3841
"ECU","CAN",9362
"EGY","CAN",31290
"SLV","CAN",32598
"GNQ","CAN",12
"ERI","CAN",4649
"EST","CAN",6196
"SWZ","CAN",131
"ETH","CAN",13822
"FJI","CAN",18730
"FIN","CAN",14970
"FRA","CAN",62998
"GUF","CAN",48
"PYF","CAN",97
"GAB","CAN",229
"GMB","CAN",122
"GEO","CAN",752
"DEU","CAN",172549
"GHA","CAN",11477
"GIB","CAN",224
"GRC","CAN",77124
"GRD","CAN",6638
"GLP","CAN",233
"GTM","CAN",11127
"GIN","CAN",764
"GNB","CAN",37
"GUY","CAN",72507
"HTI","CAN",45292
"HND","CAN",3293
"HUN","CAN",51853
"ISL","CAN",483
"IND","CAN",240035
"IDN","CAN",8723
"IRN","CAN",51266
"IRQ","CAN",16443
"IRL","CAN",26295
"ISR","CAN",16166
"ITA","CAN",322392
"JAM","CAN",108174
"JPN","CAN",18672
"JOR","CAN",3524
"KAZ","CAN",3676
"KEN","CAN",17967
"KWT","CAN",5907
"KGZ","CAN",583
"LAO","CAN",13854
"LVA","CAN",7443
"LBN","CAN",59419
"LSO","CAN",84
"LBR","CAN",397
"LBY","CAN",1508
"LTU","CAN",6668
"LUX","CAN",532
"MDG","CAN",1538
"MWI","CAN",338
"MYS","CAN",18151
"MLI","CAN",465
"MLT","CAN",9463
"MTQ","CAN",284
"MRT","CAN",85
"MUS","CAN",5784
"MEX","CAN",30113
"MCO","CAN",118
"MNG","CAN",76
"MNE","CAN",0
"MSR","CAN",491
"MAR","CAN",20676
"MOZ","CAN",777
"MMR","CAN",2995
"NAM","CAN",232
"NPL","CAN",620
"NLD","CAN",119431
"NCL","CAN",85
"NZL","CAN",8186
"NIC","CAN",7730
"NER","CAN",124
"NGA","CAN",6587
"MKD","CAN",7067
"NOR","CAN",7039
"OMN","CAN",281
"PAK","CAN",52674
"PAN","CAN",1785
"PNG","CAN",199
"PRY","CAN",4780
"PER","CAN",14301
"PHL","CAN",175504
"POL","CAN",176548
"PRT","CAN",152654
"PRI","CAN",217
"QAT","CAN",666
"KOR","CAN",56171
"MDA","CAN",2294
"REU","CAN",63
"ROU","CAN",46036
"RUS","CAN",71978
"RWA","CAN",1453
"KNA","CAN",1944
"LCA","CAN",2435
"SPM","CAN",392
"VCT","CAN",6477
"WSM","CAN",63
"SAU","CAN",5718
"SEN","CAN",1119
"SRB","CAN",0
"SYC","CAN",11622
"SLE","CAN",606
"SGP","CAN",7695
"SXM","CAN",108
"SVK","CAN",10329
"SVN","CAN",9028
"SOM","CAN",19599
"ZAF","CAN",29983
"ESP","CAN",10509
"LKA","CAN",56926
"PSE","CAN",5420
"SDN","CAN",4312
"SUR","CAN",664
"SWE","CAN",7391
"CHE","CAN",17934
"SYR","CAN",13038
"TJK","CAN",111
"THA","CAN",7052
"TGO","CAN",426
"TON","CAN",99
"TTO","CAN",55297
"TUN","CAN",3882
"TUR","CAN",14476
"TKM","CAN",106
"TCA","CAN",24
"UGA","CAN",9646
"UKR","CAN",51057
"ARE","CAN",3822
"GBR","CAN",641095
"TZA","CAN",19140
"USA","CAN",244567
"VIR","CAN",34
"URY","CAN",5570
"UZB","CAN",1465
"VEN","CAN",5582
"VNM","CAN",127335
"YEM","CAN",747
"ZMB","CAN",1766
"ZWE","CAN",3099
"ARG","CYM",7
"AUS","CYM",45
"AUT","CYM",30
"BHS","CYM",110
"BRB","CYM",121
"BEL","CYM",7
"BLZ","CYM",208
"BMU","CYM",20
"BRA","CYM",42
"CAN","CYM",806
"JEY","CYM",8
"COL","CYM",136
"CRI","CYM",165
"CUB","CYM",437
"CUW","CYM",7
"DNK","CYM",11
"DOM","CYM",39
"FIN","CYM",6
"FRA","CYM",22
"DEU","CYM",81
"GRD","CYM",9
"GUY","CYM",114
"HTI","CYM",11
"HND","CYM",678
"IND","CYM",84
"IRN","CYM",6
"IRL","CYM",150
"ISR","CYM",7
"ITA","CYM",54
"JAM","CYM",4987
"JPN","CYM",13
"KEN","CYM",21
"MYS","CYM",11
"MEX","CYM",24
"NLD","CYM",22
"NZL","CYM",33
"NIC","CYM",448
"NER","CYM",16
"NGA","CYM",6
"PAK","CYM",66
"PAN","CYM",81
"PER","CYM",8
"PHL","CYM",64
"PRI","CYM",28
"LCA","CYM",6
"VCT","CYM",18
"ZAF","CYM",22
"ESP","CYM",16
"CHE","CYM",47
"THA","CYM",32
"TTO","CYM",211
"GBR","CYM",1411
"TZA","CYM",8
"USA","CYM",1541
"VEN","CYM",21
"ZMB","CYM",6
"ZWE","CYM",11
"AUS","CAF",13
"AUT","CAF",27
"BRA","CAF",0
"CAN","CAF",157
"TCD","CAF",13169
"CYP","CAF",8
"COD","CAF",20510
"DNK","CAF",2
"EGY","CAF",65
"FRA","CAF",13090
"IRL","CAF",9
"ITA","CAF",56
"MLI","CAF",422
"NLD","CAF",36
"RUS","CAF",193
"STP","CAF",104
"SVN","CAF",42
"ZAF","CAF",84
"SSD","CAF",0
"SDN","CAF",27015
"SWE","CAF",15
"CHE","CAF",193
"TGO","CAF",9
"TUR","CAF",8
"USA","CAF",683
"CMR","TCD",33673
"CAF","TCD",8765
"COG","TCD",777
"COD","TCD",200
"FRA","TCD",963
"GAB","TCD",318
"LBY","TCD",1191
"NER","TCD",2840
"NGA","TCD",16104
"SDN","TCD",19071
"FRA","JEY",824
"IRL","JEY",1629
"PRT","JEY",3318
"GBR","JEY",53511
"AFG","CHL",7
"ALB","CHL",24
"DZA","CHL",44
"AND","CHL",9
"AGO","CHL",31
"AIA","CHL",11
"ATG","CHL",12
"ARG","CHL",39251
"ARM","CHL",15
"ABW","CHL",27
"AUS","CHL",825
"AUT","CHL",558
"AZE","CHL",2
"BHS","CHL",1
"BHR","CHL",2
"BGD","CHL",3
"BRB","CHL",13
"BLR","CHL",6
"BEL","CHL",920
"BLZ","CHL",9
"BEN","CHL",0
"BMU","CHL",13
"BTN","CHL",4
"BOL","CHL",8926
"BIH","CHL",8
"BWA","CHL",5
"BRA","CHL",5611
"BGR","CHL",78
"BFA","CHL",1
"BDI","CHL",9
"CPV","CHL",3
"KHM","CHL",3
"CMR","CHL",12
"CAN","CHL",1430
"CYM","CHL",9
"CAF","CHL",5
"TCD","CHL",10
"CHN","CHL",1691
"HKG","CHL",40
"MAC","CHL",20
"COL","CHL",2734
"COM","CHL",2
"COG","CHL",7
"COK","CHL",2
"CRI","CHL",441
"CIV","CHL",10
"HRV","CHL",292
"CUB","CHL",1751
"CYP","CHL",10
"CZE","CHL",72
"PRK","CHL",188
"COD","CHL",12
"DNK","CHL",199
"DMA","CHL",17
"DOM","CHL",197
"ECU","CHL",5512
"EGY","CHL",81
"SLV","CHL",227
"GNQ","CHL",2
"ERI","CHL",1
"EST","CHL",35
"SWZ","CHL",2
"ETH","CHL",9
"FLK","CHL",3
"FRO","CHL",2
"FJI","CHL",7
"FIN","CHL",115
"FRA","CHL",2625
"GUF","CHL",2
"PYF","CHL",12
"GAB","CHL",5
"GMB","CHL",1
"GEO","CHL",9
"DEU","CHL",5371
"GHA","CHL",6
"GIB","CHL",5
"GRC","CHL",189
"GRL","CHL",5
"GRD","CHL",6
"GLP","CHL",4
"GUM","CHL",2
"GTM","CHL",181
"GIN","CHL",2
"GNB","CHL",2
"GUY","CHL",11
"HTI","CHL",40
"VAT","CHL",11
"HND","CHL",224
"HUN","CHL",410
"ISL","CHL",17
"IND","CHL",407
"IDN","CHL",68
"IRN","CHL",81
"IRQ","CHL",22
"IRL","CHL",109
"ISR","CHL",948
"ITA","CHL",4062
"JAM","CHL",17
"JPN","CHL",721
"JOR","CHL",111
"KAZ","CHL",6
"KEN","CHL",13
"KWT","CHL",7
"KGZ","CHL",4
"LAO","CHL",7
"LVA","CHL",40
"LBN","CHL",206
"LSO","CHL",10
"LBR","CHL",6
"LBY","CHL",19
"LIE","CHL",2
"LTU","CHL",26
"LUX","CHL",13
"MDG","CHL",9
"MWI","CHL",1
"MYS","CHL",23
"MDV","CHL",1
"MLI","CHL",49
"MLT","CHL",11
"MTQ","CHL",5
"MRT","CHL",5
"MUS","CHL",1
"MYT","CHL",0
"MEX","CHL",1223
"FSM","CHL",1
"MCO","CHL",6
"MNG","CHL",0
"MSR","CHL",5
"MAR","CHL",73
"MOZ","CHL",30
"MMR","CHL",1
"NAM","CHL",4
"NRU","CHL",3
"NPL","CHL",8
"NLD","CHL",551
"NCL","CHL",3
"NZL","CHL",122
"NIC","CHL",201
"NER","CHL",6
"NGA","CHL",15
"NIU","CHL",3
"MKD","CHL",312
"MNP","CHL",7
"NOR","CHL",259
"OMN","CHL",18
"PAK","CHL",100
"PLW","CHL",1
"PAN","CHL",427
"PNG","CHL",4
"PRY","CHL",919
"PER","CHL",21265
"PHL","CHL",144
"POL","CHL",450
"PRT","CHL",187
"PRI","CHL",151
"QAT","CHL",27
"KOR","CHL",856
"MDA","CHL",6
"REU","CHL",1
"ROU","CHL",393
"RUS","CHL",514
"RWA","CHL",3
"SHN","CHL",164
"KNA","CHL",12
"LCA","CHL",32
"SPM","CHL",2
"VCT","CHL",2
"SMR","CHL",4
"STP","CHL",11
"SAU","CHL",21
"SEN","CHL",13
"SLE","CHL",1
"SGP","CHL",41
"SVK","CHL",40
"SVN","CHL",31
"SOM","CHL",11
"ZAF","CHL",189
"ESP","CHL",9183
"LKA","CHL",6
"PSE","CHL",539
"SDN","CHL",4
"SUR","CHL",5
"SWE","CHL",980
"CHE","CHL",854
"SYR","CHL",329
"TJK","CHL",2
"THA","CHL",29
"TGO","CHL",11
"TON","CHL",135
"TTO","CHL",8
"TUN","CHL",21
"TUR","CHL",215
"TKM","CHL",2
"TCA","CHL",2
"UGA","CHL",6
"UKR","CHL",96
"ARE","CHL",6
"GBR","CHL",1537
"TZA","CHL",18
"USA","CHL",6770
"VIR","CHL",1
"URY","CHL",1816
"UZB","CHL",22
"VUT","CHL",1
"VEN","CHL",3197
"VNM","CHL",10
"WLF","CHL",0
"ESH","CHL",2
"ZMB","CHL",3
"ZWE","CHL",6
"AUS","CHN",3091
"BGD","CHN",2376
"BRA","CHN",32797
"CAN","CHN",4985
"HKG","CHN",2805
"MAC","CHN",12470
"IND","CHN",5478
"IDN","CHN",24962
"JPN","CHN",4732
"MYS","CHN",3805
"PAK","CHN",2494
"PER","CHN",5956
"PHL","CHN",40390
"KOR","CHN",141332
"RUS","CHN",1607
"LKA","CHN",3470
"THA","CHN",8390
"GBR","CHN",5649
"USA","CHN",18124
"VNM","CHN",19149
"AUS","HKG",6799
"BGD","HKG",332
"CAN","HKG",11844
"CHN","HKG",1772597
"MAC","HKG",58769
"FRA","HKG",1641
"DEU","HKG",1476
"IND","HKG",13464
"IDN","HKG",100652
"IRL","HKG",520
"ITA","HKG",480
"JPN","HKG",10608
"MYS","HKG",11422
"NPL","HKG",6980
"NLD","HKG",763
"NZL","HKG",1681
"PAK","HKG",5650
"PHL","HKG",88179
"PRT","HKG",82
"KOR","HKG",3614
"RUS","HKG",66
"SGP","HKG",7388
"ESP","HKG",300
"LKA","HKG",585
"CHE","HKG",544
"THA","HKG",14353
"GBR","HKG",13212
"USA","HKG",10698
"VNM","HKG",8174
"CHN","MAC",189060
"HKG","MAC",12873
"PHL","MAC",2074
"PRT","MAC",3827
"THA","MAC",2109
"AFG","COL",104
"ALB","COL",52
"DZA","COL",19
"AND","COL",41
"AGO","COL",48
"AIA","COL",38
"ATG","COL",36
"ARG","COL",2471
"ABW","COL",276
"AUS","COL",197
"AUT","COL",246
"BEL","COL",374
"BOL","COL",653
"BRA","COL",1809
"BGR","COL",69
"CAN","COL",731
"CHL","COL",1810
"CHN","COL",1392
"HKG","COL",31
"CRI","COL",757
"HRV","COL",51
"CUB","COL",1375
"CUW","COL",81
"CZE","COL",93
"PRK","COL",122
"DNK","COL",77
"DMA","COL",45
"DOM","COL",350
"ECU","COL",11917
"EGY","COL",159
"SLV","COL",306
"EST","COL",19
"FIN","COL",51
"FRA","COL",1851
"DEU","COL",2455
"GRC","COL",131
"GTM","COL",305
"GUY","COL",17
"HTI","COL",100
"HND","COL",276
"HUN","COL",148
"IND","COL",108
"IDN","COL",75
"IRN","COL",74
"IRQ","COL",44
"IRL","COL",99
"ISR","COL",536
"ITA","COL",2565
"JAM","COL",81
"JPN","COL",546
"JOR","COL",209
"KWT","COL",23
"LVA","COL",17
"LBN","COL",1049
"LTU","COL",40
"LUX","COL",21
"MEX","COL",2072
"MAR","COL",69
"NLD","COL",383
"NZL","COL",47
"NIC","COL",475
"NGA","COL",41
"NOR","COL",64
"PAK","COL",38
"PAN","COL",1966
"PRY","COL",219
"PER","COL",3342
"PHL","COL",64
"POL","COL",404
"PRT","COL",121
"PRI","COL",444
"KOR","COL",172
"ROU","COL",370
"RUS","COL",518
"SAU","COL",84
"SXM","COL",21
"SVN","COL",26
"ZAF","COL",48
"ESP","COL",5620
"SWE","COL",168
"CHE","COL",634
"SYR","COL",870
"TTO","COL",46
"TUR","COL",62
"UKR","COL",203
"ARE","COL",37
"GBR","COL",1009
"USA","COL",14273
"URY","COL",362
"VUT","COL",185
"VEN","COL",35162
"FRA","COM",538
"KEN","COM",86
"MDG","COM",10701
"REU","COM",948
"TZA","COM",162
"AGO","COG",18270
"BEN","COG",5250
"CMR","COG",4003
"CAF","COG",11844
"TCD","COG",3743
"CHN","COG",327
"CUB","COG",190
"COD","COG",110720
"GNQ","COG",560
"FRA","COG",6041
"GAB","COG",1121
"DEU","COG",205
"LBN","COG",414
"MLI","COG",9493
"MRT","COG",1115
"PRT","COG",511
"RUS","COG",913
"RWA","COG",5503
"SEN","COG",4436
"TGO","COG",863
"USA","COG",59
"AUS","COK",120
"FJI","COK",81
"PYF","COK",66
"NLD","COK",11
"NZL","COK",2234
"NIU","COK",10
"PNG","COK",11
"WSM","COK",5
"GBR","COK",51
