"i","j","fij"
"GIN","BOL",2
"GUY","BOL",2
"HTI","BOL",5
"HND","BOL",102
"HUN","BOL",15
"ISL","BOL",1
"IND","BOL",41
"IDN","BOL",6
"IRN","BOL",16
"IRQ","BOL",2
"IRL","BOL",26
"IMN","BOL",0
"ISR","BOL",68
"ITA","BOL",442
"JAM","BOL",2
"JPN","BOL",709
"JOR","BOL",2
"KAZ","BOL",6
"KEN","BOL",7
"KWT","BOL",2
"KGZ","BOL",1
"LAO","BOL",4
"LVA","BOL",1
"LBN","BOL",11
"LSO","BOL",1
"LBR","BOL",1
"LBY","BOL",2
"LIE","BOL",0
"LTU","BOL",5
"LUX","BOL",3
"MDG","BOL",4
"MWI","BOL",5
"MYS","BOL",4
"MLI","BOL",1
"MLT","BOL",1
"MRT","BOL",1
"MEX","BOL",4453
"MCO","BOL",0
"MNG","BOL",1
"MNE","BOL",0
"MAR","BOL",8
"MOZ","BOL",1
"MMR","BOL",0
"NPL","BOL",2
"NLD","BOL",83
"NCL","BOL",0
"NZL","BOL",17
"NIC","BOL",50
"NER","BOL",0
"NGA","BOL",2
"NIU","BOL",21
"MKD","BOL",1
"NOR","BOL",22
"OMN","BOL",0
"PAK","BOL",4
"PAN","BOL",48
"PNG","BOL",1
"PRY","BOL",1674
"PER","BOL",4145
"PHL","BOL",24
"POL","BOL",89
"PRT","BOL",37
"PRI","BOL",17
"QAT","BOL",1
"KOR","BOL",231
"MDA","BOL",2
"ROU","BOL",18
"RUS","BOL",84
"RWA","BOL",1
"KNA","BOL",0
"SPM","BOL",0
"SAU","BOL",3
"SEN","BOL",1
"SRB","BOL",2
"SYC","BOL",0
"SLE","BOL",0
"SGP","BOL",2
"SXM","BOL",19
"SVK","BOL",4
"SVN","BOL",3
"SLB","BOL",1
"SOM","BOL",2
"ZAF","BOL",4
"ESP","BOL",2869
"LKA","BOL",1
"PSE","BOL",2
"SDN","BOL",0
"SUR","BOL",0
"SWE","BOL",101
"CHE","BOL",269
"SYR","BOL",1
"TJK","BOL",2
"THA","BOL",8
"TGO","BOL",1
"TON","BOL",1
"TTO","BOL",6
"TUN","BOL",0
"TUR","BOL",9
"TKM","BOL",1
"UGA","BOL",0
"UKR","BOL",76
"ARE","BOL",0
"GBR","BOL",331
"TZA","BOL",2
"USA","BOL",1880
"URY","BOL",192
"UZB","BOL",3
"VUT","BOL",0
"VEN","BOL",295
"VNM","BOL",2
"YEM","BOL",0
"ZMB","BOL",2
"ZWE","BOL",4
"AIA","BES",270
"ATG","BES",599
"ARG","BES",28
"ABW","BES",1907
"BHS","BES",78
"BRB","BES",332
"VGB","BES",1034
"CAN","BES",71
"CHN","BES",34
"HKG","BES",70
"COL","BES",1827
"CUB","BES",1383
"CUW","BES",1135
"DMA","BES",51
"DOM","BES",6030
"FRA","BES",90
"GUF","BES",2
"GRD","BES",11
"GLP","BES",103
"GUY","BES",680
"HTI","BES",1422
"IND","BES",24
"IDN","BES",94
"ITA","BES",24
"JAM","BES",885
"JPN","BES",130
"LBN","BES",414
"MTQ","BES",103
"MEX","BES",25
"NLD","BES",3607
"NZL","BES",5
"NOR","BES",4
"PRT","BES",529
"PRI","BES",45
"KNA","BES",373
"LCA","BES",2
"VCT","BES",72
"SXM","BES",93
"ESP","BES",24
"SUR","BES",1371
"TTO","BES",42
"GBR","BES",75
"USA","BES",552
"VIR","BES",95
"VEN","BES",854
"AUT","BIH",101
"HRV","BIH",9257
"FRA","BIH",82
"DEU","BIH",284
"HUN","BIH",107
"ITA","BIH",75
"MNE","BIH",2019
"MKD","BIH",1409
"ROU","BIH",256
"RUS","BIH",108
"SRB","BIH",7406
"SVK","BIH",2010
"SVN","BIH",1272
"AGO","BWA",992
"AUS","BWA",116
"CAN","BWA",108
"CHN","BWA",438
"COD","BWA",947
"DNK","BWA",96
"SWZ","BWA",140
"DEU","BWA",299
"IND","BWA",1701
"IRL","BWA",167
"ITA","BWA",113
"KEN","BWA",191
"LSO","BWA",848
"MDG","BWA",150
"MWI","BWA",593
"MUS","BWA",417
"MOZ","BWA",287
"NAM","BWA",501
"NLD","BWA",151
"NGA","BWA",198
"NOR","BWA",99
"PAK","BWA",166
"PRT","BWA",105
"SYC","BWA",63
"ZAF","BWA",3367
"LKA","BWA",496
"SWE","BWA",99
"UGA","BWA",402
"GBR","BWA",622
"TZA","BWA",810
"USA","BWA",306
"ZMB","BWA",3328
"ZWE","BWA",13022
"AFG","BRA",10
"DZA","BRA",45
"AND","BRA",0
"AGO","BRA",2977
"ARG","BRA",12102
"ARM","BRA",4
"AUS","BRA",186
"AUT","BRA",1516
"BHS","BRA",5
"BHR","BRA",0
"BGD","BRA",0
"BRB","BRA",10
"BLR","BRA",0
"BEL","BRA",515
"BLZ","BRA",2
"BEN","BRA",4
"BOL","BRA",13604
"BIH","BRA",18
"BRN","BRA",65
"BGR","BRA",125
"BFA","BRA",7
"BDI","BRA",0
"CPV","BRA",329
"KHM","BRA",6
"CMR","BRA",29
"CAN","BRA",525
"CAF","BRA",5
"CHL","BRA",6572
"CHN","BRA",6785
"COL","BRA",2641
"COG","BRA",4
"CRI","BRA",142
"CIV","BRA",44
"HRV","BRA",174
"CUB","BRA",709
"CZE","BRA",379
"PRK","BRA",28
"COD","BRA",13
"DNK","BRA",150
"DMA","BRA",5
"DOM","BRA",155
"ECU","BRA",679
"EGY","BRA",1605
"SLV","BRA",106
"GNQ","BRA",20
"EST","BRA",64
"ETH","BRA",5
"FIN","BRA",166
"FRA","BRA",3512
"GUF","BRA",278
"GAB","BRA",0
"GEO","BRA",21
"DEU","BRA",8119
"GHA","BRA",9
"GRC","BRA",875
"GRD","BRA",2
"GTM","BRA",90
"GIN","BRA",12
"GNB","BRA",157
"GUY","BRA",889
"HTI","BRA",22
"HND","BRA",41
"HUN","BRA",1196
"ISL","BRA",79
"IND","BRA",314
"IDN","BRA",193
"IRN","BRA",125
"IRQ","BRA",91
"IRL","BRA",42
"ISR","BRA",755
"ITA","BRA",20133
"JAM","BRA",21
"JPN","BRA",29350
"JOR","BRA",145
"KAZ","BRA",12
"KEN","BRA",21
"KIR","BRA",15
"KWT","BRA",10
"LAO","BRA",0
"LVA","BRA",55
"LBN","BRA",5387
"MEX","BRA",898
"MOZ","BRA",663
"NLD","BRA",1125
"NIC","BRA",172
"NOR","BRA",94
"PAK","BRA",87
"PAN","BRA",208
"PRY","BRA",18279
"PER","BRA",5033
"POL","BRA",3037
"PRT","BRA",85541
"KOR","BRA",2247
"ROU","BRA",1438
"RUS","BRA",2398
"ESP","BRA",17061
"SUR","BRA",96
"SWE","BRA",237
"CHE","BRA",1001
"SYR","BRA",1163
"TUR","BRA",272
"GBR","BRA",1716
"USA","BRA",7889
"URY","BRA",11790
"VEN","BRA",1238
"ATG","VGB",340
"AUS","VGB",15
"BHS","VGB",15
"BRB","VGB",54
"CAN","VGB",111
"DMA","VGB",524
"DOM","VGB",601
"FRA","VGB",7
"DEU","VGB",25
"GUY","VGB",640
"IND","VGB",15
"JAM","VGB",256
"LBN","VGB",5
"MSR","VGB",96
"PRI","VGB",25
"KNA","VGB",1203
"LCA","VGB",249
"VCT","VGB",725
"TTO","VGB",118
"GBR","VGB",306
"USA","VGB",573
"AUS","BRN",224
"BGD","BRN",116
"CHN","BRN",892
"HKG","BRN",244
"IND","BRN",459
"IDN","BRN",4759
"JPN","BRN",79
"MYS","BRN",20525
"NPL","BRN",1164
"NLD","BRN",131
"NZL","BRN",82
"PAK","BRN",262
"PHL","BRN",7470
"KOR","BRN",69
"SGP","BRN",644
"LKA","BRN",726
"THA","BRN",4036
"GBR","BRN",820
"USA","BRN",43
"AFG","BGR",62
"ALB","BGR",384
"DZA","BGR",126
"AND","BGR",0
"AGO","BGR",3
"AIA","BGR",11
"ATG","BGR",1
"ARG","BGR",45
"ARM","BGR",669
"ABW","BGR",1
"AUS","BGR",45
"AUT","BGR",60
"AZE","BGR",820
"BHS","BGR",3
"BHR","BGR",3
"BGD","BGR",215
"BRB","BGR",3
"BLR","BGR",363
"BEL","BGR",116
"BLZ","BGR",2
"BEN","BGR",10
"BMU","BGR",1
"BTN","BGR",9
"BOL","BGR",7
"BIH","BGR",28
"BWA","BGR",8
"BRA","BGR",37
"VGB","BGR",21
"BRN","BGR",0
"BFA","BGR",3
"BDI","BGR",6
"CPV","BGR",2
"KHM","BGR",9
"CMR","BGR",0
"CAN","BGR",75
"CYM","BGR",1
"TCD","BGR",1
"CHL","BGR",6
"CHN","BGR",315
"COL","BGR",6
"COG","BGR",4
"CRI","BGR",0
"CIV","BGR",1
"HRV","BGR",29
"CUB","BGR",74
"CYP","BGR",80
"CZE","BGR",404
"PRK","BGR",9
"COD","BGR",2
"DNK","BGR",13
"DJI","BGR",0
"DMA","BGR",0
"DOM","BGR",10
"ECU","BGR",6
"EGY","BGR",22
"SLV","BGR",2
"ERI","BGR",1
"EST","BGR",30
"SWZ","BGR",3
"ETH","BGR",6
"FJI","BGR",1
"FIN","BGR",19
"FRA","BGR",163
"GAB","BGR",6
"GMB","BGR",4
"GEO","BGR",127
"DEU","BGR",701
"GHA","BGR",5
"GIB","BGR",5
"GRC","BGR",1826
"GRL","BGR",0
"GTM","BGR",4
"GIN","BGR",2
"GNB","BGR",2
"GUY","BGR",1
"HTI","BGR",1
"HND","BGR",1
"HUN","BGR",152
"ISL","BGR",47
"IND","BGR",34
"IDN","BGR",10
"IRN","BGR",46
"IRQ","BGR",114
"IRL","BGR",4
"ISR","BGR",97
"ITA","BGR",273
"JAM","BGR",3
"JPN","BGR",42
"JOR","BGR",19
"KAZ","BGR",485
"KEN","BGR",5
"KIR","BGR",2
"KWT","BGR",18
"KGZ","BGR",38
"LAO","BGR",1
"LVA","BGR",68
"LBN","BGR",112
"LBR","BGR",2
"LBY","BGR",68
"LIE","BGR",1
"LTU","BGR",67
"LUX","BGR",3
"MDG","BGR",0
"MYS","BGR",1
"MDV","BGR",1
"MLI","BGR",1
"MLT","BGR",12
"MHL","BGR",0
"MRT","BGR",0
"MUS","BGR",1
"MEX","BGR",10
"MCO","BGR",2
"MNG","BGR",30
"MNE","BGR",9
"MAR","BGR",24
"MOZ","BGR",8
"NAM","BGR",1
"NRU","BGR",0
"NPL","BGR",0
"NLD","BGR",72
"NZL","BGR",7
"NIC","BGR",3
"NER","BGR",1
"NGA","BGR",9
"MKD","BGR",890
"NOR","BGR",29
"OMN","BGR",0
"PAK","BGR",5
"PAN","BGR",0
"PNG","BGR",0
"PRY","BGR",0
"PER","BGR",6
"PHL","BGR",25
"POL","BGR",640
"PRT","BGR",31
"QAT","BGR",2
"KOR","BGR",21
"MDA","BGR",946
"ROU","BGR",2537
"RUS","BGR",11190
"RWA","BGR",1
"WSM","BGR",4
"SMR","BGR",3
"SAU","BGR",10
"SEN","BGR",3
"SRB","BGR",925
"SLE","BGR",0
"SGP","BGR",4
"SVK","BGR",161
"SVN","BGR",13
"SOM","BGR",0
"ZAF","BGR",51
"ESP","BGR",504
"LKA","BGR",2
"PSE","BGR",0
"SDN","BGR",5
"SUR","BGR",0
"SWE","BGR",36
"CHE","BGR",49
"SYR","BGR",175
"TJK","BGR",46
"THA","BGR",10
"TKL","BGR",1
"TON","BGR",1
"TUN","BGR",15
"TUR","BGR",826
"TKM","BGR",120
"TCA","BGR",0
"TUV","BGR",3
"UGA","BGR",1
"UKR","BGR",3431
"ARE","BGR",18
"GBR","BGR",938
"TZA","BGR",0
"USA","BGR",407
"URY","BGR",5
"UZB","BGR",314
"VUT","BGR",1
"VEN","BGR",10
"VNM","BGR",164
"WLF","BGR",0
"ESH","BGR",0
"YEM","BGR",8
"ZMB","BGR",5
"ZWE","BGR",6
"BEN","BFA",1732
"CIV","BFA",233429
"GHA","BFA",17541
"MLI","BFA",21667
"NER","BFA",5174
"NGA","BFA",2335
"SEN","BFA",1550
"TGO","BFA",8320
"BEL","BDI",242
"COD","BDI",41695
"FRA","BDI",120
"KEN","BDI",219
"RWA","BDI",30178
"UGA","BDI",380
"TZA","BDI",7283
"AGO","CPV",624
"ARG","CPV",5
"BEL","CPV",8
"BRA","CPV",104
"CHN","CPV",19
"CIV","CPV",6
"CUB","CPV",50
"FRA","CPV",94
"GAB","CPV",5
"GMB","CPV",5
"DEU","CPV",24
"GHA","CPV",34
"GIN","CPV",128
"GNB","CPV",1304
"ITA","CPV",154
"JPN","CPV",2
"LUX","CPV",5
"MLI","CPV",5
"MEX","CPV",1
"MOZ","CPV",28
"NLD","CPV",27
"NGA","CPV",206
"PER","CPV",1
"PRT","CPV",513
"RUS","CPV",204
"STP","CPV",1419
"SEN","CPV",472
"SLE","CPV",13
"ESP","CPV",49
"CHE","CPV",10
"TLS","CPV",5
"UKR","CPV",16
"GBR","CPV",19
"USA","CPV",149
"VIR","CPV",26
"AUS","KHM",65
"CAN","KHM",33
"CHN","KHM",953
"HKG","KHM",74
"PRK","KHM",26
"FRA","KHM",146
"DEU","KHM",23
"IND","KHM",36
"IDN","KHM",36
"ITA","KHM",10
"JPN","KHM",71
"LAO","KHM",175
"MYS","KHM",58
"MMR","KHM",26
"NPL","KHM",33
"NLD","KHM",16
"PAK","KHM",33
"PHL","KHM",110
"KOR","KHM",29
"RUS","KHM",26
"SGP","KHM",65
"LKA","KHM",20
"THA","KHM",23639
"GBR","KHM",42
"USA","KHM",126
"VNM","KHM",28603
"AGO","CMR",1327
"BEN","CMR",1066
"CAN","CMR",88
"CAF","CMR",8049
"TCD","CMR",33351
"COG","CMR",1497
"COD","CMR",1964
"GNQ","CMR",1777
"FRA","CMR",2184
"GAB","CMR",526
"DEU","CMR",146
"GRC","CMR",65
"GIN","CMR",2383
"ITA","CMR",219
"LBR","CMR",2236
"MLI","CMR",2491
"NLD","CMR",64
"NER","CMR",3641
"NGA","CMR",44594
"SEN","CMR",611
"GBR","CMR",107
"USA","CMR",405
"AFG","CAN",15466
"ALB","CAN",4807
"DZA","CAN",16652
"AGO","CAN",1229
"AIA","CAN",60
"ATG","CAN",1186
"ARG","CAN",8226
"ARM","CAN",1399
"ABW","CAN",304
"AUS","CAN",10590
"AUT","CAN",9754
"AZE","CAN",986
"BHS","CAN",764
"BHR","CAN",811
"BGD","CAN",16271
"BRB","CAN",7766
"BLR","CAN",3779
"BEL","CAN",10185
"BLZ","CAN",838
"BEN","CAN",446
"BMU","CAN",1177
"BTN","CAN",559
"BOL","CAN",1942
"BES","CAN",28
"BIH","CAN",14966
"BWA","CAN",208
"BRA","CAN",10097
"VGB","CAN",53
"BRN","CAN",2000
"BGR","CAN",6622
"BFA","CAN",365
"BDI","CAN",2227
"CPV","CAN",123
"KHM","CAN",10841
"CMR","CAN",2585
"CYM","CAN",115
"CAF","CAN",143
"TCD","CAN",296
"CHL","CAN",12703
"CHN","CAN",271396
"HKG","CAN",112007
"MAC","CAN",3117
"COL","CAN",20599
"COM","CAN",57
"COG","CAN",446
"CRI","CAN",1730
"CIV","CAN",1777
"HRV","CAN",19663
"CUB","CAN",4619
"CUW","CAN",196
"CYP","CAN",1983
"CZE","CAN",9246
"PRK","CAN",191
"COD","CAN",7454
"DNK","CAN",7833
"DJI","CAN",533
"DMA","CAN",1594
"DOM","CAN",3409
"ECU","CAN",6560
"EGY","CAN",20463
"SLV","CAN",20232
"GNQ","CAN",16
"ERI","CAN",3112
"EST","CAN",2721
"SWZ","CAN",145
"ETH","CAN",9799
"FJI","CAN",11905
"FIN","CAN",6283
"FRA","CAN",44051
"GUF","CAN",29
"PYF","CAN",55
"GAB","CAN",358
"GMB","CAN",163
"GEO","CAN",610
"DEU","CAN",86351
"GHA","CAN",9419
"GIB","CAN",118
"GRC","CAN",34523
"GRD","CAN",5270
"GLP","CAN",217
"GTM","CAN",7233
"GIN","CAN",1274
"GNB","CAN",29
"GUY","CAN",44257
"HTI","CAN",36305
"HND","CAN",2704
"HUN","CAN",22423
"ISL","CAN",270
"IND","CAN",215061
"IDN","CAN",6257
"IRN","CAN",47496
"IRQ","CAN",18282
"IRL","CAN",13947
"ISR","CAN",9827
"ITA","CAN",139969
"JAM","CAN",65662
"JPN","CAN",17122
"JOR","CAN",3440
"KAZ","CAN",3368
"KEN","CAN",11609
"KWT","CAN",5455
"KGZ","CAN",597
"LAO","CAN",7041
"LVA","CAN",3594
"LBN","CAN",35344
"LSO","CAN",52
"LBR","CAN",655
"LBY","CAN",1865
"LTU","CAN",3063
"LUX","CAN",255
"MDG","CAN",1388
"MWI","CAN",223
"MYS","CAN",11486
"MLI","CAN",589
"MLT","CAN",4062
"MTQ","CAN",188
"MRT","CAN",134
"MUS","CAN",4918
"MEX","CAN",31545
"MCO","CAN",53
"MNG","CAN",330
"MNE","CAN",383
"MSR","CAN",299
"MAR","CAN",19540
"MOZ","CAN",498
"MMR","CAN",2929
"NAM","CAN",390
"NPL","CAN",2344
"NLD","CAN",52860
"NCL","CAN",59
"NZL","CAN",4919
"NIC","CAN",4710
"NER","CAN",205
"NGA","CAN",9639
"MKD","CAN",4127
"NOR","CAN",2756
"OMN","CAN",487
"PAK","CAN",57682
"PAN","CAN",1242
"PNG","CAN",216
"PRY","CAN",3080
"PER","CAN",11824
"PHL","CAN",200114
"POL","CAN",85205
"PRT","CAN",72565
"PRI","CAN",181
"QAT","CAN",652
"KOR","CAN",54138
"MDA","CAN",3600
"REU","CAN",97
"ROU","CAN",35868
"RUS","CAN",32229
"RWA","CAN",2077
"KNA","CAN",1250
"LCA","CAN",2456
"SPM","CAN",169
"VCT","CAN",5988
"WSM","CAN",38
"SAU","CAN",7053
"SEN","CAN",1656
"SRB","CAN",8042
"SYC","CAN",494
"SLE","CAN",822
"SGP","CAN",5453
"SXM","CAN",56
"SVK","CAN",5968
"SVN","CAN",4452
"SOM","CAN",11128
"ZAF","CAN",19630
"ESP","CAN",4915
"LKA","CAN",54890
"PSE","CAN",3009
"SDN","CAN",4943
"SUR","CAN",429
"SWE","CAN",3824
"CHE","CAN",9815
"SYR","CAN",9173
"TJK","CAN",291
"THA","CAN",6396
"TGO","CAN",678
"TON","CAN",54
"TTO","CAN",34066
"TUN","CAN",3438
"TUR","CAN",10377
"TKM","CAN",148
"TCA","CAN",12
"UGA","CAN",5796
"UKR","CAN",30771
"ARE","CAN",4958
"GBR","CAN",289817
"TZA","CAN",9647
"USA","CAN",145889
"VIR","CAN",25
"URY","CAN",3248
"UZB","CAN",1550
"VEN","CAN",6605
"VNM","CAN",79323
"YEM","CAN",729
"ZMB","CAN",1435
"ZWE","CAN",3462
"ARG","CYM",7
"AUS","CYM",51
"AUT","CYM",10
"BHS","CYM",82
"BRB","CYM",56
"BEL","CYM",5
"BLZ","CYM",148
"BMU","CYM",7
"BRA","CYM",35
"CAN","CYM",656
"JEY","CYM",7
"COL","CYM",139
"CRI","CYM",56
"CUB","CYM",336
"CUW","CYM",1
"DNK","CYM",6
"DOM","CYM",14
"FIN","CYM",5
"FRA","CYM",14
"DEU","CYM",42
"GRD","CYM",6
"GUY","CYM",108
"HTI","CYM",6
"HND","CYM",699
"IND","CYM",91
"IRN","CYM",3
"IRL","CYM",113
"ISR","CYM",10
"ITA","CYM",11
"JAM","CYM",4271
"JPN","CYM",5
"KEN","CYM",24
"MYS","CYM",5
"MEX","CYM",20
"NLD","CYM",5
"NZL","CYM",18
"NIC","CYM",310
"NER","CYM",0
"NGA","CYM",0
"PAK","CYM",37
"PAN","CYM",59
"PER","CYM",10
"PHL","CYM",402
"PRI","CYM",24
"LCA","CYM",5
"VCT","CYM",7
"ZAF","CYM",18
"ESP","CYM",16
"CHE","CYM",18
"THA","CYM",5
"TTO","CYM",154
"GBR","CYM",901
"TZA","CYM",13
"USA","CYM",1055
"VEN","CYM",16
"ZMB","CYM",3
"ZWE","CYM",5
"AUS","CAF",6
"AUT","CAF",8
"BRA","CAF",0
"CAN","CAF",106
"TCD","CAF",5102
"CYP","CAF",5
"COD","CAF",10454
"DNK","CAF",2
"EGY","CAF",24
"FRA","CAF",5364
"IRL","CAF",7
"ITA","CAF",31
"MLI","CAF",161
"NLD","CAF",18
"RUS","CAF",71
"STP","CAF",44
"SVN","CAF",22
"ZAF","CAF",14
"SSD","CAF",0
"SDN","CAF",10429
"SWE","CAF",7
"CHE","CAF",89
"TGO","CAF",5
"TUR","CAF",6
"USA","CAF",84
"CMR","TCD",13744
"CAF","TCD",34698
"COG","TCD",318
"COD","TCD",114
"FRA","TCD",393
"GAB","TCD",130
"LBY","TCD",486
"NER","TCD",1159
"NGA","TCD",1108
"SDN","TCD",135232
"FRA","JEY",719
"IRL","JEY",1436
"PRT","JEY",4351
"GBR","JEY",29704
"AFG","CHL",4
"ALB","CHL",20
"DZA","CHL",26
"AND","CHL",5
"AGO","CHL",32
"AIA","CHL",13
"ATG","CHL",8
"ARG","CHL",25140
"ARM","CHL",8
"ABW","CHL",2
"AUS","CHL",698
"AUT","CHL",394
"AZE","CHL",2
"BHS","CHL",0
"BHR","CHL",0
"BGD","CHL",1
"BRB","CHL",4
"BLR","CHL",4
"BEL","CHL",609
"BLZ","CHL",0
"BEN","CHL",0
"BMU","CHL",2
"BTN","CHL",0
"BOL","CHL",9502
"BIH","CHL",7
"BWA","CHL",4
"BRA","CHL",4421
"BGR","CHL",54
"BFA","CHL",1
"BDI","CHL",0
"CPV","CHL",1
"KHM","CHL",4
"CMR","CHL",4
"CAN","CHL",1256
"CYM","CHL",1
"CAF","CHL",1
"TCD","CHL",17
"CHN","CHL",1668
"HKG","CHL",32
"MAC","CHL",7
"COL","CHL",4967
"COM","CHL",1
"COG","CHL",5
"COK","CHL",2
"CRI","CHL",351
"CIV","CHL",5
"HRV","CHL",231
"CUB","CHL",2106
"CYP","CHL",5
"CZE","CHL",113
"PRK","CHL",1
"COD","CHL",4
"DNK","CHL",166
"DMA","CHL",19
"DOM","CHL",216
"ECU","CHL",7332
"EGY","CHL",42
"SLV","CHL",162
"GNQ","CHL",1
"ERI","CHL",2
"EST","CHL",32
"SWZ","CHL",1
"ETH","CHL",2
"FLK","CHL",0
"FRO","CHL",2
"FJI","CHL",5
"FIN","CHL",91
"FRA","CHL",2224
"GUF","CHL",0
"PYF","CHL",7
"GAB","CHL",4
"GMB","CHL",0
"GEO","CHL",1679
"DEU","CHL",4023
"GHA","CHL",2
"GIB","CHL",5
"GRC","CHL",143
"GRL","CHL",4
"GRD","CHL",5
"GLP","CHL",7
"GUM","CHL",2
"GTM","CHL",169
"GIN","CHL",4
"GNB","CHL",0
"GUY","CHL",8
"HTI","CHL",29
"VAT","CHL",2
"HND","CHL",199
"HUN","CHL",249
"ISL","CHL",7
"IND","CHL",276
"IDN","CHL",59
"IRN","CHL",33
"IRQ","CHL",4
"IRL","CHL",87
"ISR","CHL",333
"ITA","CHL",2485
"JAM","CHL",11
"JPN","CHL",513
"JOR","CHL",47
"KAZ","CHL",4
"KEN","CHL",11
"KWT","CHL",4
"KGZ","CHL",4
"LAO","CHL",0
"LVA","CHL",32
"LBN","CHL",116
"LSO","CHL",5
"LBR","CHL",2
"LBY","CHL",11
"LIE","CHL",1
"LTU","CHL",14
"LUX","CHL",11
"MDG","CHL",5
"MWI","CHL",1
"MYS","CHL",16
"MDV","CHL",0
"MLI","CHL",72
"MLT","CHL",7
"MTQ","CHL",4
"MRT","CHL",0
"MUS","CHL",0
"MYT","CHL",0
"MEX","CHL",1258
"FSM","CHL",1
"MCO","CHL",7
"MNG","CHL",1
"MSR","CHL",0
"MAR","CHL",57
"MOZ","CHL",28
"MMR","CHL",0
"NAM","CHL",5
"NRU","CHL",4
"NPL","CHL",7
"NLD","CHL",389
"NCL","CHL",2
"NZL","CHL",97
"NIC","CHL",177
"NER","CHL",7
"NGA","CHL",5
"NIU","CHL",5
"MKD","CHL",318
"MNP","CHL",4
"NOR","CHL",245
"OMN","CHL",4
"PAK","CHL",45
"PLW","CHL",1
"PAN","CHL",370
"PNG","CHL",2
"PRY","CHL",925
"PER","CHL",47870
"PHL","CHL",70
"POL","CHL",336
"PRT","CHL",199
"PRI","CHL",144
"QAT","CHL",25
"KOR","CHL",764
"MDA","CHL",7
"REU","CHL",2
"ROU","CHL",253
"RUS","CHL",468
"RWA","CHL",2
"SHN","CHL",298
"KNA","CHL",8
"LCA","CHL",50
"SPM","CHL",0
"VCT","CHL",4
"SMR","CHL",2
"STP","CHL",7
"SAU","CHL",11
"SEN","CHL",2
"SLE","CHL",0
"SGP","CHL",26
"SVK","CHL",38
"SVN","CHL",25
"SOM","CHL",10
"ZAF","CHL",168
"ESP","CHL",4751
"LKA","CHL",4
"PSE","CHL",472
"SDN","CHL",5
"SUR","CHL",2
"SWE","CHL",915
"CHE","CHL",701
"SYR","CHL",191
"TJK","CHL",1
"THA","CHL",29
"TGO","CHL",16
"TON","CHL",270
"TTO","CHL",5
"TUN","CHL",10
"TUR","CHL",175
"TKM","CHL",2
"TCA","CHL",0
"UGA","CHL",0
"UKR","CHL",107
"ARE","CHL",0
"GBR","CHL",1115
"TZA","CHL",7
"USA","CHL",3941
"VIR","CHL",0
"URY","CHL",1591
"UZB","CHL",4
"VUT","CHL",1
"VEN","CHL",3102
"VNM","CHL",5
"WLF","CHL",0
"ESH","CHL",4
"ZMB","CHL",4
"ZWE","CHL",7
"AUS","CHN",1572
"BGD","CHN",1711
"BRA","CHN",24617
"CAN","CHN",2526
"HKG","CHN",47310
"MAC","CHN",7441
"IND","CHN",2781
"IDN","CHN",19122
"JPN","CHN",1999
"MYS","CHN",1925
"PAK","CHN",1349
"PER","CHN",4468
"PHL","CHN",30577
"KOR","CHN",58702
"RUS","CHN",963
"LKA","CHN",2624
"THA","CHN",5840
"GBR","CHN",2545
"USA","CHN",8242
"VNM","CHN",7716
"AUS","HKG",3694
"BGD","HKG",147
"CAN","HKG",6609
"CHN","HKG",1078752
"MAC","HKG",34039
"FRA","HKG",675
"DEU","HKG",476
"IND","HKG",8261
"IDN","HKG",104741
"IRL","HKG",263
"ITA","HKG",216
"JPN","HKG",6141
"MYS","HKG",7099
"NPL","HKG",4259
"NLD","HKG",323
"NZL","HKG",709
"PAK","HKG",2731
"PHL","HKG",99641
"PRT","HKG",54
"KOR","HKG",2517
"RUS","HKG",65
"SGP","HKG",4800
"ESP","HKG",178
"LKA","HKG",451
"CHE","HKG",197
"THA","HKG",14815
"GBR","HKG",5976
"USA","HKG",5909
"VNM","HKG",6014
"CHN","MAC",128804
"HKG","MAC",7083
"PHL","MAC",3852
"PRT","MAC",720
"THA","MAC",838
"AFG","COL",40
"ALB","COL",20
"DZA","COL",7
"AND","COL",15
"AGO","COL",21
"AIA","COL",12
"ATG","COL",24
"ARG","COL",1124
"ABW","COL",117
"AUS","COL",99
"AUT","COL",88
"BEL","COL",162
"BOL","COL",306
"BRA","COL",1055
"BGR","COL",34
"CAN","COL",362
"CHL","COL",783
"CHN","COL",695
"HKG","COL",8
"CRI","COL",430
"HRV","COL",20
"CUB","COL",562
"CUW","COL",42
"CZE","COL",26
"PRK","COL",76
"DNK","COL",32
"DMA","COL",21
"DOM","COL",168
"ECU","COL",5561
"EGY","COL",46
"SLV","COL",138
"EST","COL",9
"FIN","COL",19
"FRA","COL",791
"DEU","COL",889
"GRC","COL",33
"GTM","COL",190
"GUY","COL",6
"HTI","COL",28
"HND","COL",141
"HUN","COL",54
"IND","COL",60
"IDN","COL",32
"IRN","COL",25
"IRQ","COL",8
"IRL","COL",40
"ISR","COL",153
"ITA","COL",828
"JAM","COL",25
"JPN","COL",239
"JOR","COL",37
"KWT","COL",8
"LVA","COL",9
"LBN","COL",343
"LTU","COL",19
"LUX","COL",9
"MEX","COL",1077
"MAR","COL",21
"NLD","COL",114
"NZL","COL",20
"NIC","COL",249
"NGA","COL",3
"NOR","COL",33
"PAK","COL",11
"PAN","COL",928
"PRY","COL",90
"PER","COL",1635
"PHL","COL",38
